schema_version,study_id,scenario_id,input_sample_id,replication_id,study_cell_id,layout_id,traveller_count,security_observation_span_seconds,immigration_observation_span_seconds,total_stage_observation_span_seconds,total_queue_wait_p95_seconds,peak_security_waiting_queue,peak_immigration_waiting_queue,peak_total_waiting_queue,peak_security_lane_waiting_queue,peak_immigration_lane_waiting_queue,security_fragmentation_seconds,immigration_fragmentation_seconds,total_fragmentation_seconds,security_fragmentation_fraction,immigration_fragmentation_fraction,total_fragmentation_fraction,immutable_input_sha256,pooled_replay_status,crn_status
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,23,ILLUSTRATIVE_NORMALIZED_SMALL_SCALE,SEPARATE_JSQ_NO_JOCKEYING,439,1622.6712175820014,1613.8530357640013,3236.5242533460028,124.1398607960009,34,3,36,6,1,15.238430669999964,369.02540960700424,384.2638402770042,0.009390953943650568,0.2286610995110263,0.1187273167750071,0b86e51144e7353b1763be296bc41f4ef134942adc4a782a2c9588b780f76ded,REFERENCE_GATE_PASS_PREREQUISITE,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,24,ILLUSTRATIVE_NORMALIZED_SMALL_SCALE,POOLED_FCFS,412,1571.0635965870006,1562.2454147690007,3133.309011356001,46.012062293002145,14,2,16,3,1,0.0,0.0,0.0,0.0,0.0,0.0,ba315da6f328446adb1c8b4939fc6bc87629944dae1aadb646b66b294739333c,REFERENCE_GATE_PASS_PREREQUISITE,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,24,ILLUSTRATIVE_NORMALIZED_SMALL_SCALE,SEPARATE_JSQ_NO_JOCKEYING,412,1574.3382816120009,1578.5139733940007,3152.8522550060015,50.882982806999735,17,4,17,3,1,88.80902299299865,402.2568357579995,491.06585875099813,0.056410381447413616,0.2548326099978054,0.1557528926296178,ba315da6f328446adb1c8b4939fc6bc87629944dae1aadb646b66b294739333c,REFERENCE_GATE_PASS_PREREQUISITE,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,25,ILLUSTRATIVE_NORMALIZED_SMALL_SCALE,POOLED_FCFS,424,1594.7780978700011,1585.959916052001,3180.738013922002,92.51542450399961,30,2,30,5,1,0.0,0.0,0.0,0.0,0.0,0.0,dcd600f972528431554c164d7f2fc04d34961eeef8a2ba4cb85659ce2f1bb427,REFERENCE_GATE_PASS_PREREQUISITE,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,25,ILLUSTRATIVE_NORMALIZED_SMALL_SCALE,SEPARATE_JSQ_NO_JOCKEYING,424,1597.4040310750013,1588.5858492570014,3185.989880332003,97.08489876499902,30,3,32,5,1,74.29693917700013,384.76148519300693,459.05842437000706,0.046511050261342265,0.2422037722248149,0.14408659211502892,dcd600f972528431554c164d7f2fc04d34961eeef8a2ba4cb85659ce2f1bb427,REFERENCE_GATE_PASS_PREREQUISITE,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,26,ILLUSTRATIVE_NORMALIZED_SMALL_SCALE,POOLED_FCFS,419,1575.3021802610015,1566.4839984430014,3141.786178704003,74.82166708900104,25,2,25,5,1,0.0,0.0,0.0,0.0,0.0,0.0,4c8d89461190755f11579e103b6b7039ff8de74815549330d538eb2dc4edc0fe,REFERENCE_GATE_PASS_PREREQUISITE,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,26,ILLUSTRATIVE_NORMALIZED_SMALL_SCALE,SEPARATE_JSQ_NO_JOCKEYING,419,1575.3021802610015,1578.8538026700012,3154.1559829310027,84.75825215200075,26,4,27,5,1,42.60895589499998,289.9692487660053,332.5782046610053,0.027048115865579758,0.183658074152045,0.10544126747718947,4c8d89461190755f11579e103b6b7039ff8de74815549330d538eb2dc4edc0fe,REFERENCE_GATE_PASS_PREREQUISITE,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,27,ILLUSTRATIVE_NORMALIZED_SMALL_SCALE,POOLED_FCFS,410,1567.4009341000012,1558.5827522820011,3125.9836863820024,44.626983889,17,2,17,3,1,0.0,0.0,0.0,0.0,0.0,0.0,718ea48c034e21f446daa2d4aaf044a0497923955fd8009aeadde0c5a954b622,REFERENCE_GATE_PASS_PREREQUISITE,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,27,ILLUSTRATIVE_NORMALIZED_SMALL_SCALE,SEPARATE_JSQ_NO_JOCKEYING,410,1577.3475154630014,1568.5293336450013,3145.8768491080027,50.356306475999645,19,3,20,4,1,115.21707332199921,376.45314117100304,491.6702144930023,0.07304482505757734,0.2400038896921287,0.15629035657654966,718ea48c034e21f446daa2d4aaf044a0497923955fd8009aeadde0c5a954b622,REFERENCE_GATE_PASS_PREREQUISITE,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,28,ILLUSTRATIVE_NORMALIZED_SMALL_SCALE,POOLED_FCFS,392,1557.936148695001,1549.1179668770012,3107.054115572002,42.17131566300054,14,2,14,3,1,0.0,0.0,0.0,0.0,0.0,0.0,7b7295c4caf47d8dec0a78c4bcdda73640ae9c7921c35f946ae3ffdd0a6b4231,REFERENCE_GATE_PASS_PREREQUISITE,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,28,ILLUSTRATIVE_NORMALIZED_SMALL_SCALE,SEPARATE_JSQ_NO_JOCKEYING,392,1573.3756746450013,1564.5574928270014,3137.9331674720024,47.45164093400081,15,3,15,3,1,155.64375742700062,324.1623530869991,479.80611051399967,0.09892345479544695,0.20719107771569942,0.15290514007363118,7b7295c4caf47d8dec0a78c4bcdda73640ae9c7921c35f946ae3ffdd0a6b4231,REFERENCE_GATE_PASS_PREREQUISITE,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,29,ILLUSTRATIVE_NORMALIZED_SMALL_SCALE,POOLED_FCFS,424,1581.3670509600017,1572.5488691420016,3153.9159201020034,76.02717192000068,25,2,25,5,1,0.0,0.0,0.0,0.0,0.0,0.0,3964f4681fbd2cb3a3f14bc88c96212b75d1208ee2c08ae0906ce827ecf6745d,REFERENCE_GATE_PASS_PREREQUISITE,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,29,ILLUSTRATIVE_NORMALIZED_SMALL_SCALE,SEPARATE_JSQ_NO_JOCKEYING,424,1596.8310188580017,1588.0128370400016,3184.8438558980033,84.19024436300083,26,3,27,5,1,69.18278079300168,362.78600586800417,431.9687866610059,0.043325048158495076,0.2284528168829064,0.13563264204021938,3964f4681fbd2cb3a3f14bc88c96212b75d1208ee2c08ae0906ce827ecf6745d,REFERENCE_GATE_PASS_PREREQUISITE,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,30,ILLUSTRATIVE_NORMALIZED_SMALL_SCALE,POOLED_FCFS,408,1584.7991036440023,1575.9809218260023,3160.7800254700046,55.89595172600184,19,2,19,4,1,0.0,0.0,0.0,0.0,0.0,0.0,7207cef88e8a99e1274dd6d7948959564b97d43659936bcfac0d968a9f9b8ff7,REFERENCE_GATE_PASS_PREREQUISITE,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,30,ILLUSTRATIVE_NORMALIZED_SMALL_SCALE,SEPARATE_JSQ_NO_JOCKEYING,408,1589.7950616130013,1580.9768797950012,3170.7719414080025,61.60007725400055,20,4,21,4,1,94.11638955499846,290.6037445190034,384.72013407400186,0.05920032828602968,0.18381277312333927,0.12133327189188016,7207cef88e8a99e1274dd6d7948959564b97d43659936bcfac0d968a9f9b8ff7,REFERENCE_GATE_PASS_PREREQUISITE,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,31,ILLUSTRATIVE_NORMALIZED_SMALL_SCALE,POOLED_FCFS,425,1580.564943490001,1571.7467616720012,3152.311705162002,78.77219534700089,25,2,25,5,1,0.0,0.0,0.0,0.0,0.0,0.0,b9975314dba5c10b497bd82d3d7c977951cf50efaf6ff59a44bf8e8186a8bd9c,REFERENCE_GATE_PASS_PREREQUISITE,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,31,ILLUSTRATIVE_NORMALIZED_SMALL_SCALE,SEPARATE_JSQ_NO_JOCKEYING,425,1586.121500236001,1577.3033184180013,3163.4248186540026,85.9326924860004,26,3,27,5,1,68.62832814700013,415.25549220000346,483.8838203470036,0.0432680145479327,0.26326926936062944,0.15296201050635055,b9975314dba5c10b497bd82d3d7c977951cf50efaf6ff59a44bf8e8186a8bd9c,REFERENCE_GATE_PASS_PREREQUISITE,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,32,ILLUSTRATIVE_NORMALIZED_SMALL_SCALE,POOLED_FCFS,395,1559.8597563150017,1551.0415744970016,3110.9013308120034,39.96505372100091,14,2,14,3,1,0.0,0.0,0.0,0.0,0.0,0.0,84185b92a05006e9ab76056d4445a8bed1fd62caafeb062a2e5e728eb15760dc,REFERENCE_GATE_PASS_PREREQUISITE,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,32,ILLUSTRATIVE_NORMALIZED_SMALL_SCALE,SEPARATE_JSQ_NO_JOCKEYING,395,1573.3540895500016,1564.5359077320015,3137.889997282003,45.55155713300064,14,4,16,3,1,171.0328786070014,355.5315523270025,526.5644309340039,0.10870590399388029,0.22724409875794527,0.16780844178416282,84185b92a05006e9ab76056d4445a8bed1fd62caafeb062a2e5e728eb15760dc,REFERENCE_GATE_PASS_PREREQUISITE,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,33,ILLUSTRATIVE_NORMALIZED_SMALL_SCALE,POOLED_FCFS,428,1571.2256044810013,1562.4074226630012,3133.6330271440024,83.62977293999961,25,2,26,5,1,0.0,0.0,0.0,0.0,0.0,0.0,ed33afcd7ba5cb0cf6347cec4a77978c20bf6cbae49b7fb566dcddcaa71febb8,REFERENCE_GATE_PASS_PREREQUISITE,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,33,ILLUSTRATIVE_NORMALIZED_SMALL_SCALE,SEPARATE_JSQ_NO_JOCKEYING,428,1573.469013641001,1564.650831823001,3138.119845464002,86.52303518500048,25,2,27,5,1,13.08233533300001,414.13683623700194,427.21917157000195,0.00831432663724819,0.26468323015844,0.13613857743117308,ed33afcd7ba5cb0cf6347cec4a77978c20bf6cbae49b7fb566dcddcaa71febb8,REFERENCE_GATE_PASS_PREREQUISITE,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,34,ILLUSTRATIVE_NORMALIZED_SMALL_SCALE,POOLED_FCFS,426,1586.425027253002,1578.5509611720022,3164.9759884250043,66.87552565700184,21,1,22,4,1,0.0,0.0,0.0,0.0,0.0,0.0,6733c3b7c8e00c3656736c68af6e8ee74f428ab235bc272b9fda6cf7969d5300,REFERENCE_GATE_PASS_PREREQUISITE,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,34,ILLUSTRATIVE_NORMALIZED_SMALL_SCALE,SEPARATE_JSQ_NO_JOCKEYING,426,1596.1873248080021,1587.620968732002,3183.8082935400043,66.78890896200187,23,3,24,4,1,115.14289467600392,337.06108274400333,452.2039774200073,0.07213620411993556,0.21230576402200496,0.1420324139294241,6733c3b7c8e00c3656736c68af6e8ee74f428ab235bc272b9fda6cf7969d5300,REFERENCE_GATE_PASS_PREREQUISITE,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,35,ILLUSTRATIVE_NORMALIZED_SMALL_SCALE,POOLED_FCFS,451,1658.1818181680017,1649.3636363500016,3307.545454518003,106.91996215500103,39,2,39,7,1,0.0,0.0,0.0,0.0,0.0,0.0,860125102bcfb28b9807e8b10de21b3bbc1a25c475d93b726976f0a192d5cf37,REFERENCE_GATE_PASS_PREREQUISITE,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,35,ILLUSTRATIVE_NORMALIZED_SMALL_SCALE,SEPARATE_JSQ_NO_JOCKEYING,451,1662.4159621570022,1653.5977803390022,3316.0137424960044,110.45338113500179,39,4,40,7,1,14.749757691000731,372.0290720930026,386.77882978400334,0.008872483197203403,0.22498159861869996,0.11663969447028592,860125102bcfb28b9807e8b10de21b3bbc1a25c475d93b726976f0a192d5cf37,REFERENCE_GATE_PASS_PREREQUISITE,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,36,ILLUSTRATIVE_NORMALIZED_SMALL_SCALE,POOLED_FCFS,414,1536.6168572550018,1527.7986754370017,3064.4155326920036,38.45406682900034,13,2,13,3,1,0.0,0.0,0.0,0.0,0.0,0.0,03ab1422dac6ec91d27b8b401d64d0723404f1608f7bbb001df72fedabd58943,REFERENCE_GATE_PASS_PREREQUISITE,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,36,ILLUSTRATIVE_NORMALIZED_SMALL_SCALE,SEPARATE_JSQ_NO_JOCKEYING,414,1548.559973821002,1539.7417920030018,3088.3017658240037,49.947784236000416,15,3,16,3,1,110.83081273100285,442.29691298200504,553.1277257130079,0.07157024242175963,0.28725395081121674,0.1791041704000792,03ab1422dac6ec91d27b8b401d64d0723404f1608f7bbb001df72fedabd58943,REFERENCE_GATE_PASS_PREREQUISITE,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,37,ILLUSTRATIVE_NORMALIZED_SMALL_SCALE,POOLED_FCFS,408,1548.3482903250017,1539.5301085070016,3087.8783988320033,61.934270063999634,21,2,21,4,1,0.0,0.0,0.0,0.0,0.0,0.0,82b23f6483de79ae09e34a3f359466bef90c82fa28881b8c5183730a148a5f96,REFERENCE_GATE_PASS_PREREQUISITE,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,37,ILLUSTRATIVE_NORMALIZED_SMALL_SCALE,SEPARATE_JSQ_NO_JOCKEYING,408,1555.5105393770011,1546.692357559001,3102.202896936002,70.01360270199967,22,3,23,4,1,106.0442908379983,406.2983462090033,512.3426370470016,0.06817330268972024,0.2626885328703801,0.16515445767684458,82b23f6483de79ae09e34a3f359466bef90c82fa28881b8c5183730a148a5f96,REFERENCE_GATE_PASS_PREREQUISITE,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,38,ILLUSTRATIVE_NORMALIZED_SMALL_SCALE,POOLED_FCFS,406,1527.8883411800014,1519.0701593620015,3046.958500542003,47.00700317400015,15,2,15,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0d3af411528f2827b01f879b3ccc191d4cba13546abf498f2a2871dede415b41,REFERENCE_GATE_PASS_PREREQUISITE,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,38,ILLUSTRATIVE_NORMALIZED_SMALL_SCALE,SEPARATE_JSQ_NO_JOCKEYING,406,1528.9489622900014,1528.5069579780018,3057.455920268003,57.9779068090013,16,3,17,3,1,100.90484089500275,336.1153804570006,437.0202213520033,0.06599621268186175,0.2198978412905844,0.14293590251129315,0d3af411528f2827b01f879b3ccc191d4cba13546abf498f2a2871dede415b41,REFERENCE_GATE_PASS_PREREQUISITE,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,39,ILLUSTRATIVE_NORMALIZED_SMALL_SCALE,POOLED_FCFS,388,1584.3573457280008,1575.539163910001,3159.8965096380016,52.81348767100076,20,2,20,4,1,0.0,0.0,0.0,0.0,0.0,0.0,b87867b984063960c6bd627457cd21ce0087e5aa8aea9d22b6b62885981484f5,REFERENCE_GATE_PASS_PREREQUISITE,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,39,ILLUSTRATIVE_NORMALIZED_SMALL_SCALE,SEPARATE_JSQ_NO_JOCKEYING,388,1591.179328441001,1582.361146623001,3173.540475064002,59.2042398709998,20,3,20,4,1,170.12452441200026,302.94650169400194,473.0710261060022,0.10691725399593027,0.19145218671510975,0.1490672735461052,b87867b984063960c6bd627457cd21ce0087e5aa8aea9d22b6b62885981484f5,REFERENCE_GATE_PASS_PREREQUISITE,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,40,ILLUSTRATIVE_NORMALIZED_SMALL_SCALE,POOLED_FCFS,399,1565.3992804570019,1556.5810986390018,3121.9803790960036,43.58162578100087,16,2,16,3,1,0.0,0.0,0.0,0.0,0.0,0.0,a810c3cea8f74064915a8b682a606019e0a2431432d6e11ed79c5708270cd104,REFERENCE_GATE_PASS_PREREQUISITE,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,40,ILLUSTRATIVE_NORMALIZED_SMALL_SCALE,SEPARATE_JSQ_NO_JOCKEYING,399,1576.6793383240017,1567.8611565060016,3144.5404948300034,49.74566456100115,17,3,18,3,1,252.33998413700078,275.79563705299654,528.1356211899973,0.16004521528469848,0.17590565077051248,0.1679531944518809,a810c3cea8f74064915a8b682a606019e0a2431432d6e11ed79c5708270cd104,REFERENCE_GATE_PASS_PREREQUISITE,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,41,ILLUSTRATIVE_NORMALIZED_SMALL_SCALE,POOLED_FCFS,416,1529.7921972750012,1520.974015457001,3050.7662127320023,74.63258277199981,23,2,23,4,1,0.0,0.0,0.0,0.0,0.0,0.0,135ec6f67275f3f921d2a3c25e655a18cab6d8d6eafb03bc5e8ebc0d4aeb79f5,REFERENCE_GATE_PASS_PREREQUISITE,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,41,ILLUSTRATIVE_NORMALIZED_SMALL_SCALE,SEPARATE_JSQ_NO_JOCKEYING,416,1537.736227220001,1528.9180454020009,3066.654272622002,80.44956027499984,23,3,24,4,1,12.259142848000764,386.8460535539871,399.1051964019878,0.007972201363925383,0.2530194831026885,0.13014352480651536,135ec6f67275f3f921d2a3c25e655a18cab6d8d6eafb03bc5e8ebc0d4aeb79f5,REFERENCE_GATE_PASS_PREREQUISITE,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,42,ILLUSTRATIVE_NORMALIZED_SMALL_SCALE,POOLED_FCFS,403,1581.238565854002,1572.420384036002,3153.658949890004,88.40496293900128,29,2,29,5,1,0.0,0.0,0.0,0.0,0.0,0.0,a12c49ee6a51fb7c2c2975ef329a1995208ad7d28f9fa9d441e2b46e0f2a5ee0,REFERENCE_GATE_PASS_PREREQUISITE,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,42,ILLUSTRATIVE_NORMALIZED_SMALL_SCALE,SEPARATE_JSQ_NO_JOCKEYING,403,1585.755478294002,1576.9372964760018,3162.692774770004,90.35945991200106,29,3,30,5,1,177.90961835600106,396.8236926810014,574.7333110370024,0.11219234036473327,0.2516420237937091,0.18172277611719587,a12c49ee6a51fb7c2c2975ef329a1995208ad7d28f9fa9d441e2b46e0f2a5ee0,REFERENCE_GATE_PASS_PREREQUISITE,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,43,ILLUSTRATIVE_NORMALIZED_SMALL_SCALE,POOLED_FCFS,407,1544.0873965240012,1535.3275717730012,3079.4149682970024,52.18471785999981,20,2,20,4,1,0.0,0.0,0.0,0.0,0.0,0.0,aa5b54a58321b688592bd5ae1785bbdc8fe0caa277570f7bffccd09e9efb4174,REFERENCE_GATE_PASS_PREREQUISITE,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,43,ILLUSTRATIVE_NORMALIZED_SMALL_SCALE,SEPARATE_JSQ_NO_JOCKEYING,407,1555.3369835360008,1546.518801718001,3101.8557852540016,64.01446543099962,20,4,21,4,1,79.01578154399984,382.1679620720044,461.1837436160042,0.05080299792290697,0.2471149795576107,0.14867994373189058,aa5b54a58321b688592bd5ae1785bbdc8fe0caa277570f7bffccd09e9efb4174,REFERENCE_GATE_PASS_PREREQUISITE,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,44,ILLUSTRATIVE_NORMALIZED_SMALL_SCALE,POOLED_FCFS,366,1518.1536447280005,1509.3354629100004,3027.489107638001,18.919634714999802,7,2,7,2,1,0.0,0.0,0.0,0.0,0.0,0.0,998c0328fea79896a988ecc1d9f9ec6d83fde1f99eacf2ea363ff24df926b436,REFERENCE_GATE_PASS_PREREQUISITE,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,44,ILLUSTRATIVE_NORMALIZED_SMALL_SCALE,SEPARATE_JSQ_NO_JOCKEYING,366,1521.5678052580004,1512.7496234400005,3034.317428698001,25.683614620999833,7,3,8,2,1,256.914227852998,265.16441175900167,522.0786396119997,0.1688483595441447,0.17528638424382245,0.17205801696100698,998c0328fea79896a988ecc1d9f9ec6d83fde1f99eacf2ea363ff24df926b436,REFERENCE_GATE_PASS_PREREQUISITE,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,45,ILLUSTRATIVE_NORMALIZED_SMALL_SCALE,POOLED_FCFS,399,1526.6203228990012,1521.8403068210011,3048.4606297200025,29.89891964999981,13,2,13,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0244e9c44c837ea22aed8822b2f85d4670ccf3c42dbf8a3a58012c9bed1fc22e,REFERENCE_GATE_PASS_PREREQUISITE,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,45,ILLUSTRATIVE_NORMALIZED_SMALL_SCALE,SEPARATE_JSQ_NO_JOCKEYING,399,1541.9554313730014,1533.1372495550013,3075.0926809280027,41.09423123899967,14,4,15,3,1,168.81470590599736,268.4987224600005,437.3134283659979,0.10948092433234591,0.17513025825830875,0.14221146278883057,0244e9c44c837ea22aed8822b2f85d4670ccf3c42dbf8a3a58012c9bed1fc22e,REFERENCE_GATE_PASS_PREREQUISITE,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,46,ILLUSTRATIVE_NORMALIZED_SMALL_SCALE,POOLED_FCFS,452,1671.0909058110017,1667.6552878700015,3338.746193681003,164.8650318590012,48,2,48,8,1,0.0,0.0,0.0,0.0,0.0,0.0,8e573e90a0bf4751981478b681c823d231e2ada6aad6fb5b932ad1bdb3c28288,REFERENCE_GATE_PASS_PREREQUISITE,PASS
