schema_version,study_id,scenario_id,input_sample_id,replication_id,security_service_cv,immigration_service_cv,config_id,config_sha256,model_version,master_seed,arrival_seed,service_seed,routing_seed,tie_seed,arrivals,completed_after_drain,rejected_or_dropped_count,total_queue_wait_p95_seconds,total_queue_wait_mean_seconds,security_wait_p95_seconds,immigration_wait_p95_seconds,system_time_p95_seconds,system_time_p99_seconds,system_time_max_seconds,cutoff_backlog,cohort_clear_time_after_cutoff_seconds,security_utilization,immigration_utilization,analysis_window_start_seconds,analysis_window_end_seconds,peak_window_end_seconds,security_positive_wait_count,immigration_positive_wait_count,peak_security_waiting_queue,peak_immigration_waiting_queue,peak_total_waiting_queue,security_queue_person_seconds,immigration_queue_person_seconds,total_queue_person_seconds,time_weighted_mean_security_waiting_queue,time_weighted_mean_immigration_waiting_queue,time_weighted_mean_total_waiting_queue
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV000_ICV000,LOCAL_WINDOW_HPP_BASE,39,0,0,OP_SERVICE_VARIABILITY_SCV000_ICV000,be74beb301453572eb4b8b9417ed945f20d0b200bff7755ce6dd3e66a4a4e13a,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290391,202609290392,202609290393,202609290394,388,388,0,4.834022531,0.748130726523,2.636532527,3.084772047,39.652204349,41.108651608,41.789253332,65,41.633966433,0.688314214,0.703063805,0,300,328.633966433,45,100,13,8,13,113.464385293,76.798174171,190.262559464,0.378214617643,0.255993913903,0.634208531547
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV000_ICV000,LOCAL_WINDOW_HPP_BASE,40,0,0,OP_SERVICE_VARIABILITY_SCV000_ICV000,be74beb301453572eb4b8b9417ed945f20d0b200bff7755ce6dd3e66a4a4e13a,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290401,202609290402,202609290403,202609290404,399,399,0,3.522165706,0.393877051481,0,1.525687465,38.340347524,40.819667196,41.900418536,54,35.272774441,0.721258033,0.736713562,0,300,322.272774441,17,63,9,8,9,74.023482034,82.621537888,156.645019922,0.246744940113,0.275405126293,0.522150066407
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV000_ICV000,LOCAL_WINDOW_HPP_BASE,41,0,0,OP_SERVICE_VARIABILITY_SCV000_ICV000,be74beb301453572eb4b8b9417ed945f20d0b200bff7755ce6dd3e66a4a4e13a,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290411,202609290412,202609290413,202609290414,416,416,0,3.239797144,0.58036072375,1.992863908,2.004773285,38.057978962,39.188380095,40.640339339,45,34.367218497,0.754024911,0.770182588,0,300,321.367218497,67,118,8,6,8,106.737444049,134.692617031,241.43006108,0.355791480163,0.448975390103,0.804766870267
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV000_ICV000,LOCAL_WINDOW_HPP_BASE,42,0,0,OP_SERVICE_VARIABILITY_SCV000_ICV000,be74beb301453572eb4b8b9417ed945f20d0b200bff7755ce6dd3e66a4a4e13a,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290421,202609290422,202609290423,202609290424,403,403,0,7.511248252,1.27229348039,4.879852137,3.162145925,42.32943007,43.573128597,44.683717089,53,34.308413002,0.730590122,0.746245625,0,300,321.308413002,85,114,13,8,16,283.779242241,199.113117828,482.892360069,0.94593080747,0.66371039276,1.60964120023
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV000_ICV000,LOCAL_WINDOW_HPP_BASE,43,0,0,OP_SERVICE_VARIABILITY_SCV000_ICV000,be74beb301453572eb4b8b9417ed945f20d0b200bff7755ce6dd3e66a4a4e13a,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290431,202609290432,202609290433,202609290434,407,407,0,4.160249958,0.744537398464,3.034400343,1.843778269,38.978431776,40.152144389,40.498677073,54,34.691888900,0.736996249,0.752789026,0,300,321.6918889,77,111,10,7,11,180.578559983,99.352476995,279.931036978,0.601928533277,0.331174923317,0.933103456593
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV000_ICV000,LOCAL_WINDOW_HPP_BASE,44,0,0,OP_SERVICE_VARIABILITY_SCV000_ICV000,be74beb301453572eb4b8b9417ed945f20d0b200bff7755ce6dd3e66a4a4e13a,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290441,202609290442,202609290443,202609290444,366,366,0,0.485576818,0.0692260949372,0,0.485576818,35.303758636,36.229698874,36.907378137,42,33.476554778,0.665168746,0.679422362,0,300,320.476554778,0,35,0,4,4,0,22.57063311,22.57063311,0,0.0752354437,0.0752354437
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV000_ICV000,LOCAL_WINDOW_HPP_BASE,45,0,0,OP_SERVICE_VARIABILITY_SCV000_ICV000,be74beb301453572eb4b8b9417ed945f20d0b200bff7755ce6dd3e66a4a4e13a,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290451,202609290452,202609290453,202609290454,399,399,0,1.989322874,0.29809610681,0.463305091,1.415413734,36.807504692,38.794358513,39.350428199,50,33.751947751,0.724544631,0.740070587,0,300,320.751947751,20,72,7,5,7,41.998178445,75.75630858,117.754487025,0.13999392815,0.2525210286,0.39251495675
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV000_ICV000,LOCAL_WINDOW_HPP_BASE,46,0,0,OP_SERVICE_VARIABILITY_SCV000_ICV000,be74beb301453572eb4b8b9417ed945f20d0b200bff7755ce6dd3e66a4a4e13a,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290461,202609290462,202609290463,202609290464,452,452,0,6.871251009,1.99366854915,5.151774542,3.566823307,41.689432827,42.673813872,43.242524671,58,36.152675771,0.814925520,0.832388209,0,300,323.152675771,183,271,15,10,15,435.186801333,373.061173928,808.247975261,1.45062267111,1.24353724643,2.69415991754
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV000_ICV000,LOCAL_WINDOW_HPP_BASE,47,0,0,OP_SERVICE_VARIABILITY_SCV000_ICV000,be74beb301453572eb4b8b9417ed945f20d0b200bff7755ce6dd3e66a4a4e13a,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290471,202609290472,202609290473,202609290474,385,385,0,1.442984504,0.14105096121,0,1.442984504,36.261166322,37.164524861,37.989617557,38,34.574566537,0.697403080,0.712347432,0,300,321.574566537,6,44,2,5,5,2.681634024,51.622986042,54.304620066,0.00893878008,0.17207662014,0.18101540022
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV000_ICV000,LOCAL_WINDOW_HPP_BASE,48,0,0,OP_SERVICE_VARIABILITY_SCV000_ICV000,be74beb301453572eb4b8b9417ed945f20d0b200bff7755ce6dd3e66a4a4e13a,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290481,202609290482,202609290483,202609290484,416,416,0,7.285356425,1.48316697644,5.519534371,4.011203747,42.103538243,43.159574708,44.67107431,52,34.182435039,0.754441843,0.770608454,0,300,321.182435039,104,137,14,9,14,335.54222633,271.857041221,607.399267551,1.11847408777,0.906190137403,2.02466422517
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV000_ICV000,LOCAL_WINDOW_HPP_BASE,49,0,0,OP_SERVICE_VARIABILITY_SCV000_ICV000,be74beb301453572eb4b8b9417ed945f20d0b200bff7755ce6dd3e66a4a4e13a,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290491,202609290492,202609290493,202609290494,423,423,0,4.875148937,1.10741236266,3.429093407,2.909285339,39.693330755,41.548442975,42.502737606,49,32.907357814,0.770075008,0.786576616,0,300,319.907357814,95,168,13,8,13,205.447170595,257.92937649,463.376547085,0.684823901983,0.8597645883,1.54458849028
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV000_ICV000,LOCAL_WINDOW_HPP_BASE,50,0,0,OP_SERVICE_VARIABILITY_SCV000_ICV000,be74beb301453572eb4b8b9417ed945f20d0b200bff7755ce6dd3e66a4a4e13a,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290501,202609290502,202609290503,202609290504,414,414,0,4.074617586,0.895907012696,2.494612442,3.155862343,38.892799404,39.772101736,40.287072748,53,34.347157797,0.750444815,0.766525775,0,300,321.347157797,66,134,7,8,8,126.20050844,229.035568956,355.236077396,0.420668361467,0.76345189652,1.18412025799
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV000_ICV050,LOCAL_WINDOW_HPP_BASE,1,0,0.5,OP_SERVICE_VARIABILITY_SCV000_ICV050,fd37b40406df63f0ce0fc55e5c2df2a3f16016661be5ccc013c8ed063694ce07,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290011,202609290012,202609290013,202609290014,396,396,0,2.316720345,0.323751368503,0.190262896,2.195705448,45.673335162,58.099896043,73.981858119,36,68.747490747,0.650851887,0.652882720,0,300,321.701527801,22,75,4,7,7,22.765344416,105.440197511,128.205541927,0.0758844813867,0.351467325037,0.427351806423
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV000_ICV050,LOCAL_WINDOW_HPP_BASE,2,0,0.5,OP_SERVICE_VARIABILITY_SCV000_ICV050,fd37b40406df63f0ce0fc55e5c2df2a3f16016661be5ccc013c8ed063694ce07,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290021,202609290022,202609290023,202609290024,442,442,0,4.263529945,1.06151653205,2.433340877,3.387095335,46.813258684,56.614488409,62.63197992,61,48.897176172,0.767787205,0.770549635,0,300,326.95819586,105,169,8,9,9,135.517778944,300.561403951,436.079182895,0.451725929813,1.0018713465,1.45359727632
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV000_ICV050,LOCAL_WINDOW_HPP_BASE,3,0,0.5,OP_SERVICE_VARIABILITY_SCV000_ICV050,fd37b40406df63f0ce0fc55e5c2df2a3f16016661be5ccc013c8ed063694ce07,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290031,202609290032,202609290033,202609290034,393,393,0,2.88899096,0.425706508453,0.481609869,2.297271857,49.690009632,64.996308093,82.2826797,44,35.754970283,0.709391786,0.748071737,0,300,321.76039242,31,92,4,7,7,33.365201114,133.458852099,166.824053213,0.111217337047,0.44486284033,0.556080177377
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV000_ICV050,LOCAL_WINDOW_HPP_BASE,4,0,0.5,OP_SERVICE_VARIABILITY_SCV000_ICV050,fd37b40406df63f0ce0fc55e5c2df2a3f16016661be5ccc013c8ed063694ce07,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290041,202609290042,202609290043,202609290044,410,410,0,2.519501508,0.410019169083,0,2.341769881,47.76215051,53.201564847,68.545922089,55,43.007702261,0.724429355,0.756500125,0,300,326.719902147,19,89,3,10,10,12.832413913,75.279791127,88.11220504,0.0427747130433,0.25093263709,0.293707350133
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV000_ICV050,LOCAL_WINDOW_HPP_BASE,5,0,0.5,OP_SERVICE_VARIABILITY_SCV000_ICV050,fd37b40406df63f0ce0fc55e5c2df2a3f16016661be5ccc013c8ed063694ce07,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290051,202609290052,202609290053,202609290054,388,388,0,1.593786177,0.18702274918,0.85801562,0.805343742,48.088283289,60.754599334,73.480496794,31,44.215233529,0.683152552,0.701241727,0,300,320.55701864,31,48,5,5,5,38.031079305,34.533747377,72.564826682,0.12677026435,0.115112491257,0.241882755607
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV000_ICV050,LOCAL_WINDOW_HPP_BASE,6,0,0.5,OP_SERVICE_VARIABILITY_SCV000_ICV050,fd37b40406df63f0ce0fc55e5c2df2a3f16016661be5ccc013c8ed063694ce07,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290061,202609290062,202609290063,202609290064,419,419,0,2.757818356,0.532467092704,0.855258499,2.288287122,47.831094921,54.103324036,64.787070317,53,43.503796862,0.739262262,0.747028106,0,300,322.730074081,55,129,3,6,6,42.66132548,145.463393717,188.124719197,0.142204418267,0.484877979057,0.627082397323
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV000_ICV050,LOCAL_WINDOW_HPP_BASE,7,0,0.5,OP_SERVICE_VARIABILITY_SCV000_ICV050,fd37b40406df63f0ce0fc55e5c2df2a3f16016661be5ccc013c8ed063694ce07,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290071,202609290072,202609290073,202609290074,408,408,0,2.764931771,0.507370041103,1.333000692,1.884638654,48.444989512,55.139715692,62.260720608,55,43.619328913,0.719612392,0.731856057,0,300,323.401703139,47,115,8,6,8,65.866752879,81.151149953,147.017902832,0.21955584293,0.270503833177,0.490059676107
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV000_ICV050,LOCAL_WINDOW_HPP_BASE,8,0,0.5,OP_SERVICE_VARIABILITY_SCV000_ICV050,fd37b40406df63f0ce0fc55e5c2df2a3f16016661be5ccc013c8ed063694ce07,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290081,202609290082,202609290083,202609290084,442,442,0,6.185468238,1.76111873811,5.258285645,3.463008558,49.684308034,57.261370688,62.158639359,40,38.824268228,0.790612754,0.794018182,0,300,320.652413957,151,183,13,8,13,460.908187986,317.506294257,778.414482243,1.53636062662,1.05835431419,2.59471494081
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV000_ICV050,LOCAL_WINDOW_HPP_BASE,9,0,0.5,OP_SERVICE_VARIABILITY_SCV000_ICV050,fd37b40406df63f0ce0fc55e5c2df2a3f16016661be5ccc013c8ed063694ce07,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290091,202609290092,202609290093,202609290094,395,395,0,3.740465161,0.668263034661,2.42724877,2.244260909,48.071628819,57.938537373,79.870843923,53,39.047876414,0.706077094,0.733671610,0,300,320.857083782,65,88,8,7,11,133.426208411,103.118625523,236.544833934,0.444754028037,0.343728751743,0.78848277978
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV000_ICV050,LOCAL_WINDOW_HPP_BASE,10,0,0.5,OP_SERVICE_VARIABILITY_SCV000_ICV050,fd37b40406df63f0ce0fc55e5c2df2a3f16016661be5ccc013c8ed063694ce07,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290101,202609290102,202609290103,202609290104,394,394,0,3.436304905,0.482330455256,0.165118014,2.991562178,46.424053266,57.477231593,66.294903508,50,46.181558290,0.689776428,0.684422343,0,300,321.733050789,24,83,4,9,9,24.917294624,162.16834223,187.085636854,0.0830576487467,0.540561140767,0.623618789513
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV000_ICV050,LOCAL_WINDOW_HPP_BASE,11,0,0.5,OP_SERVICE_VARIABILITY_SCV000_ICV050,fd37b40406df63f0ce0fc55e5c2df2a3f16016661be5ccc013c8ed063694ce07,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290111,202609290112,202609290113,202609290114,409,409,0,4.524929614,0.985847913638,2.482026498,3.672822687,50.366269178,57.177316981,65.041372031,43,46.653309766,0.715062516,0.733110698,0,300,321.795505588,70,136,7,9,9,117.989309439,279.407045587,397.396355026,0.39329769813,0.931356818623,1.32465451675
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV000_ICV050,LOCAL_WINDOW_HPP_BASE,12,0,0.5,OP_SERVICE_VARIABILITY_SCV000_ICV050,fd37b40406df63f0ce0fc55e5c2df2a3f16016661be5ccc013c8ed063694ce07,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290121,202609290122,202609290123,202609290124,423,423,0,4.252180219,0.667744039506,3.594318012,1.952354309,47.093546129,50.870739042,59.461562743,50,54.775029914,0.722609019,0.726049497,0,300,321.673639871,82,81,14,9,14,181.691169262,99.992581333,281.683750595,0.605637230873,0.333308604443,0.938945835317
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV000_ICV050,LOCAL_WINDOW_HPP_BASE,13,0,0.5,OP_SERVICE_VARIABILITY_SCV000_ICV050,fd37b40406df63f0ce0fc55e5c2df2a3f16016661be5ccc013c8ed063694ce07,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290131,202609290132,202609290133,202609290134,455,455,0,19.450127518,6.74717125334,15.311140781,6.630303277,58.295173391,67.219291768,84.952966529,54,44.698737253,0.799995898,0.796940052,0,300,321.623415863,226,260,32,15,32,2235.60527447,831.279571888,3066.88484636,7.45201758156,2.77093190629,10.2229494879
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV000_ICV050,LOCAL_WINDOW_HPP_BASE,14,0,0.5,OP_SERVICE_VARIABILITY_SCV000_ICV050,fd37b40406df63f0ce0fc55e5c2df2a3f16016661be5ccc013c8ed063694ce07,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290141,202609290142,202609290143,202609290144,374,374,0,3.030017745,0.46476682458,0.485602555,2.635313086,46.267221809,59.881834742,66.554235741,30,44.860622828,0.657270363,0.664999158,0,300,320.71948482,27,71,5,8,8,39.5280524,134.294739993,173.822792393,0.131760174667,0.44764913331,0.579409307977
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV000_ICV050,LOCAL_WINDOW_HPP_BASE,15,0,0.5,OP_SERVICE_VARIABILITY_SCV000_ICV050,fd37b40406df63f0ce0fc55e5c2df2a3f16016661be5ccc013c8ed063694ce07,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290151,202609290152,202609290153,202609290154,386,386,0,3.230829206,0.408636086433,1.783448806,2.328876308,46.469185054,56.586600841,70.437007494,40,51.357148250,0.665816521,0.652583315,0,300,320.864251907,40,57,7,8,8,64.467384992,89.434717279,153.902102271,0.214891283307,0.298115724263,0.51300700757
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV000_ICV050,LOCAL_WINDOW_HPP_BASE,16,0,0.5,OP_SERVICE_VARIABILITY_SCV000_ICV050,fd37b40406df63f0ce0fc55e5c2df2a3f16016661be5ccc013c8ed063694ce07,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290161,202609290162,202609290163,202609290164,401,401,0,3.71755791,0.503872752466,0.815556016,3.174903195,45.965907151,61.160399998,63.260492788,65,44.558318285,0.705338662,0.686293800,0,300,325.284025167,43,62,4,8,8,33.827733972,41.947904498,75.77563847,0.11275911324,0.139826348327,0.252585461567
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV000_ICV050,LOCAL_WINDOW_HPP_BASE,17,0,0.5,OP_SERVICE_VARIABILITY_SCV000_ICV050,fd37b40406df63f0ce0fc55e5c2df2a3f16016661be5ccc013c8ed063694ce07,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290171,202609290172,202609290173,202609290174,429,429,0,6.212779343,1.07392012108,4.648105408,2.633352947,47.304139787,60.33456334,69.731692316,54,42.748530567,0.758573639,0.759190785,0,300,321.409056636,111,147,12,7,12,270.357802583,148.776464246,419.134266829,0.901192675277,0.495921547487,1.39711422276
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV000_ICV050,LOCAL_WINDOW_HPP_BASE,18,0,0.5,OP_SERVICE_VARIABILITY_SCV000_ICV050,fd37b40406df63f0ce0fc55e5c2df2a3f16016661be5ccc013c8ed063694ce07,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290181,202609290182,202609290183,202609290184,419,419,0,4.502017983,0.723876708368,3.064540122,2.912325227,47.286374157,56.014400971,62.589469654,49,39.100919248,0.748860824,0.749323264,0,300,321.827967767,72,86,7,8,8,140.917752792,123.642946247,264.560699039,0.46972584264,0.412143154157,0.881868996797
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV000_ICV050,LOCAL_WINDOW_HPP_BASE,19,0,0.5,OP_SERVICE_VARIABILITY_SCV000_ICV050,fd37b40406df63f0ce0fc55e5c2df2a3f16016661be5ccc013c8ed063694ce07,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290191,202609290192,202609290193,202609290194,445,445,0,2.740597844,0.608572893764,1.066559725,2.526858241,47.282935471,52.881065847,66.60586652,58,43.846359588,0.784353134,0.780262277,0,300,323.959889132,83,151,5,7,7,65.549836618,192.781541437,258.331378055,0.218499455393,0.642605138123,0.861104593517
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV000_ICV050,LOCAL_WINDOW_HPP_BASE,20,0,0.5,OP_SERVICE_VARIABILITY_SCV000_ICV050,fd37b40406df63f0ce0fc55e5c2df2a3f16016661be5ccc013c8ed063694ce07,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290201,202609290202,202609290203,202609290204,418,418,0,3.274477738,0.738440101373,2.136083863,2.673773346,48.923635465,57.431635206,72.922843044,47,42.167872250,0.740377323,0.779760545,0,300,322.61777475,55,149,6,8,8,96.900051073,195.642869546,292.542920619,0.323000170243,0.652142898487,0.97514306873
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV000_ICV050,LOCAL_WINDOW_HPP_BASE,21,0,0.5,OP_SERVICE_VARIABILITY_SCV000_ICV050,fd37b40406df63f0ce0fc55e5c2df2a3f16016661be5ccc013c8ed063694ce07,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290211,202609290212,202609290213,202609290214,417,417,0,9.525595363,2.52134167118,4.49926947,6.988201917,51.216950464,61.210915846,68.570822193,53,44.825167201,0.732914232,0.756238753,0,300,323.562959899,115,190,12,16,22,316.468067283,723.060533831,1039.52860111,1.05489355761,2.41020177944,3.46509533705
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV000_ICV050,LOCAL_WINDOW_HPP_BASE,22,0,0.5,OP_SERVICE_VARIABILITY_SCV000_ICV050,fd37b40406df63f0ce0fc55e5c2df2a3f16016661be5ccc013c8ed063694ce07,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290221,202609290222,202609290223,202609290224,410,410,0,2.871700116,0.534373532576,0.927556248,2.596699737,48.208308332,62.164054429,81.978673814,51,57.950299086,0.694188129,0.728258657,0,300,321.412573287,29,102,7,7,7,57.749077522,125.889840074,183.638917596,0.192496925073,0.419632800247,0.61212972532
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV000_ICV050,LOCAL_WINDOW_HPP_BASE,23,0,0.5,OP_SERVICE_VARIABILITY_SCV000_ICV050,fd37b40406df63f0ce0fc55e5c2df2a3f16016661be5ccc013c8ed063694ce07,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290231,202609290232,202609290233,202609290234,439,439,0,4.809867292,1.44754439109,3.407615906,4.275782752,48.285346684,55.319384675,71.98309784,49,40.325544466,0.781782650,0.800298257,0,300,321.74719025,107,186,8,9,9,222.316791695,360.112929246,582.429720941,0.741055972317,1.20037643082,1.94143240314
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV000_ICV050,LOCAL_WINDOW_HPP_BASE,24,0,0.5,OP_SERVICE_VARIABILITY_SCV000_ICV050,fd37b40406df63f0ce0fc55e5c2df2a3f16016661be5ccc013c8ed063694ce07,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290241,202609290242,202609290243,202609290244,412,412,0,3.085920962,0.582274806175,0.884047013,2.811382977,49.800043897,57.173499064,67.336887349,62,52.561504862,0.708236623,0.733825191,0,300,324.888555077,39,115,8,9,9,33.963493066,157.880967113,191.844460179,0.113211643553,0.526269890377,0.63948153393
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV000_ICV050,LOCAL_WINDOW_HPP_BASE,25,0,0.5,OP_SERVICE_VARIABILITY_SCV000_ICV050,fd37b40406df63f0ce0fc55e5c2df2a3f16016661be5ccc013c8ed063694ce07,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290251,202609290252,202609290253,202609290254,424,424,0,4.675096992,1.23598903195,1.872722036,3.923445364,46.803692597,58.600562185,67.699305419,56,42.800589696,0.749618597,0.760133330,0,300,323.523529563,75,181,9,9,9,101.703715877,391.382186332,493.085902209,0.339012386257,1.30460728777,1.64361967403
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV000_ICV050,LOCAL_WINDOW_HPP_BASE,26,0,0.5,OP_SERVICE_VARIABILITY_SCV000_ICV050,fd37b40406df63f0ce0fc55e5c2df2a3f16016661be5ccc013c8ed063694ce07,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290261,202609290262,202609290263,202609290264,419,419,0,4.278635274,0.941840173057,2.721603684,2.825646121,48.740995225,62.740048968,76.953284223,48,64.085769019,0.697471353,0.722943332,0,300,321.010066237,96,140,10,8,10,172.699499849,219.578926138,392.278425987,0.575664999497,0.731929753793,1.30759475329
