schema_version,study_id,analysis_role,scenario_id,arrival_level_id,input_sample_id,replication_id,arrival_rate_per_second,arrivals,security_capacity,immigration_capacity,security_nominal_offered_load,immigration_nominal_offered_load,security_arrival_window_utilization,immigration_arrival_window_utilization,total_queue_wait_exceed_15_rate,total_queue_wait_exceed_30_rate,total_queue_wait_exceed_60_rate
1.0,TASK3_CAPACITY_MECHANISM_CONFIRMATORY_V1,POST_HOC_SUPPORTING_LOAD_DIAGNOSTIC,CAPACITY_IMMIGRATION_PLUS_3,MLE_BASE,LOCAL_WINDOW_HPP_BASE,29,1.36421329697,424,36,24,0.826795937552,0.738948869193,0.828610514156,0.693914113051,0,0,0
1.0,TASK3_CAPACITY_MECHANISM_CONFIRMATORY_V1,POST_HOC_SUPPORTING_LOAD_DIAGNOSTIC,CAPACITY_IMMIGRATION_PLUS_3,MLE_BASE,LOCAL_WINDOW_HPP_BASE,30,1.36421329697,408,36,24,0.826795937552,0.738948869193,0.784024522394,0.648994918294,0,0,0
1.0,TASK3_CAPACITY_MECHANISM_CONFIRMATORY_V1,POST_HOC_SUPPORTING_LOAD_DIAGNOSTIC,CAPACITY_IMMIGRATION_PLUS_3,MLE_BASE,LOCAL_WINDOW_HPP_BASE,31,1.36421329697,425,36,24,0.826795937552,0.738948869193,0.826569949431,0.686019271316,0,0,0
1.0,TASK3_CAPACITY_MECHANISM_CONFIRMATORY_V1,POST_HOC_SUPPORTING_LOAD_DIAGNOSTIC,CAPACITY_IMMIGRATION_PLUS_3,MLE_BASE,LOCAL_WINDOW_HPP_BASE,32,1.36421329697,395,36,24,0.826795937552,0.738948869193,0.761582420434,0.639574104229,0,0,0
1.0,TASK3_CAPACITY_MECHANISM_CONFIRMATORY_V1,POST_HOC_SUPPORTING_LOAD_DIAGNOSTIC,CAPACITY_IMMIGRATION_PLUS_3,MLE_BASE,LOCAL_WINDOW_HPP_BASE,33,1.36421329697,428,36,24,0.826795937552,0.738948869193,0.829930053038,0.709118186785,0,0,0
1.0,TASK3_CAPACITY_MECHANISM_CONFIRMATORY_V1,POST_HOC_SUPPORTING_LOAD_DIAGNOSTIC,CAPACITY_IMMIGRATION_PLUS_3,MLE_BASE,LOCAL_WINDOW_HPP_BASE,34,1.36421329697,426,36,24,0.826795937552,0.738948869193,0.816989462683,0.678640166348,0,0,0
1.0,TASK3_CAPACITY_MECHANISM_CONFIRMATORY_V1,POST_HOC_SUPPORTING_LOAD_DIAGNOSTIC,CAPACITY_IMMIGRATION_PLUS_3,MLE_BASE,LOCAL_WINDOW_HPP_BASE,35,1.36421329697,451,36,24,0.826795937552,0.738948869193,0.850418554757,0.706170897485,0,0,0
1.0,TASK3_CAPACITY_MECHANISM_CONFIRMATORY_V1,POST_HOC_SUPPORTING_LOAD_DIAGNOSTIC,CAPACITY_IMMIGRATION_PLUS_3,MLE_BASE,LOCAL_WINDOW_HPP_BASE,36,1.36421329697,414,36,24,0.826795937552,0.738948869193,0.799810876478,0.679035533799,0,0,0
1.0,TASK3_CAPACITY_MECHANISM_CONFIRMATORY_V1,POST_HOC_SUPPORTING_LOAD_DIAGNOSTIC,CAPACITY_IMMIGRATION_PLUS_3,MLE_BASE,LOCAL_WINDOW_HPP_BASE,37,1.36421329697,408,36,24,0.826795937552,0.738948869193,0.794839284954,0.660623114244,0,0,0
1.0,TASK3_CAPACITY_MECHANISM_CONFIRMATORY_V1,POST_HOC_SUPPORTING_LOAD_DIAGNOSTIC,CAPACITY_IMMIGRATION_PLUS_3,MLE_BASE,LOCAL_WINDOW_HPP_BASE,38,1.36421329697,406,36,24,0.826795937552,0.738948869193,0.79967163194,0.674031478129,0,0,0
1.0,TASK3_CAPACITY_MECHANISM_CONFIRMATORY_V1,POST_HOC_SUPPORTING_LOAD_DIAGNOSTIC,CAPACITY_IMMIGRATION_PLUS_3,MLE_BASE,LOCAL_WINDOW_HPP_BASE,39,1.36421329697,388,36,24,0.826795937552,0.738948869193,0.733871882845,0.601896205056,0,0,0
1.0,TASK3_CAPACITY_MECHANISM_CONFIRMATORY_V1,POST_HOC_SUPPORTING_LOAD_DIAGNOSTIC,CAPACITY_IMMIGRATION_PLUS_3,MLE_BASE,LOCAL_WINDOW_HPP_BASE,40,1.36421329697,399,36,24,0.826795937552,0.738948869193,0.768476129859,0.644051204076,0,0,0
1.0,TASK3_CAPACITY_MECHANISM_CONFIRMATORY_V1,POST_HOC_SUPPORTING_LOAD_DIAGNOSTIC,CAPACITY_IMMIGRATION_PLUS_3,MLE_BASE,LOCAL_WINDOW_HPP_BASE,41,1.36421329697,416,36,24,0.826795937552,0.738948869193,0.812651608666,0.688079374302,0,0,0
1.0,TASK3_CAPACITY_MECHANISM_CONFIRMATORY_V1,POST_HOC_SUPPORTING_LOAD_DIAGNOSTIC,CAPACITY_IMMIGRATION_PLUS_3,MLE_BASE,LOCAL_WINDOW_HPP_BASE,42,1.36421329697,403,36,24,0.826795937552,0.738948869193,0.786496765216,0.660015611769,0,0,0
1.0,TASK3_CAPACITY_MECHANISM_CONFIRMATORY_V1,POST_HOC_SUPPORTING_LOAD_DIAGNOSTIC,CAPACITY_IMMIGRATION_PLUS_3,MLE_BASE,LOCAL_WINDOW_HPP_BASE,43,1.36421329697,407,36,24,0.826795937552,0.738948869193,0.794469899742,0.661679546132,0,0,0
1.0,TASK3_CAPACITY_MECHANISM_CONFIRMATORY_V1,POST_HOC_SUPPORTING_LOAD_DIAGNOSTIC,CAPACITY_IMMIGRATION_PLUS_3,MLE_BASE,LOCAL_WINDOW_HPP_BASE,44,1.36421329697,366,36,24,0.826795937552,0.738948869193,0.713751476513,0.596310145937,0,0,0
1.0,TASK3_CAPACITY_MECHANISM_CONFIRMATORY_V1,POST_HOC_SUPPORTING_LOAD_DIAGNOSTIC,CAPACITY_IMMIGRATION_PLUS_3,MLE_BASE,LOCAL_WINDOW_HPP_BASE,45,1.36421329697,399,36,24,0.826795937552,0.738948869193,0.775782232551,0.650479718945,0,0,0
1.0,TASK3_CAPACITY_MECHANISM_CONFIRMATORY_V1,POST_HOC_SUPPORTING_LOAD_DIAGNOSTIC,CAPACITY_IMMIGRATION_PLUS_3,MLE_BASE,LOCAL_WINDOW_HPP_BASE,46,1.36421329697,452,36,24,0.826795937552,0.738948869193,0.882669923619,0.735338142073,0,0,0
1.0,TASK3_CAPACITY_MECHANISM_CONFIRMATORY_V1,POST_HOC_SUPPORTING_LOAD_DIAGNOSTIC,CAPACITY_IMMIGRATION_PLUS_3,MLE_BASE,LOCAL_WINDOW_HPP_BASE,47,1.36421329697,385,36,24,0.826795937552,0.738948869193,0.751544809895,0.641801109953,0,0,0
1.0,TASK3_CAPACITY_MECHANISM_CONFIRMATORY_V1,POST_HOC_SUPPORTING_LOAD_DIAGNOSTIC,CAPACITY_IMMIGRATION_PLUS_3,MLE_BASE,LOCAL_WINDOW_HPP_BASE,48,1.36421329697,416,36,24,0.826795937552,0.738948869193,0.810299818904,0.678588237982,0,0,0
1.0,TASK3_CAPACITY_MECHANISM_CONFIRMATORY_V1,POST_HOC_SUPPORTING_LOAD_DIAGNOSTIC,CAPACITY_IMMIGRATION_PLUS_3,MLE_BASE,LOCAL_WINDOW_HPP_BASE,49,1.36421329697,423,36,24,0.826795937552,0.738948869193,0.827659113102,0.693965515573,0,0,0
1.0,TASK3_CAPACITY_MECHANISM_CONFIRMATORY_V1,POST_HOC_SUPPORTING_LOAD_DIAGNOSTIC,CAPACITY_IMMIGRATION_PLUS_3,MLE_BASE,LOCAL_WINDOW_HPP_BASE,50,1.36421329697,414,36,24,0.826795937552,0.738948869193,0.803932241188,0.675002987905,0,0,0
1.0,TASK3_CAPACITY_MECHANISM_CONFIRMATORY_V1,POST_HOC_SUPPORTING_LOAD_DIAGNOSTIC,CAPACITY_SECURITY_PLUS_4,MLE_BASE,LOCAL_WINDOW_HPP_BASE,1,1.36421329697,396,40,21,0.744116343797,0.844512993364,0.694998774666,0.752337866896,0,0,0
1.0,TASK3_CAPACITY_MECHANISM_CONFIRMATORY_V1,POST_HOC_SUPPORTING_LOAD_DIAGNOSTIC,CAPACITY_SECURITY_PLUS_4,MLE_BASE,LOCAL_WINDOW_HPP_BASE,2,1.36421329697,442,40,21,0.744116343797,0.844512993364,0.758205195506,0.796935987005,0,0,0
1.0,TASK3_CAPACITY_MECHANISM_CONFIRMATORY_V1,POST_HOC_SUPPORTING_LOAD_DIAGNOSTIC,CAPACITY_SECURITY_PLUS_4,MLE_BASE,LOCAL_WINDOW_HPP_BASE,3,1.36421329697,393,40,21,0.744116343797,0.844512993364,0.689975304181,0.737900720011,0,0,0
1.0,TASK3_CAPACITY_MECHANISM_CONFIRMATORY_V1,POST_HOC_SUPPORTING_LOAD_DIAGNOSTIC,CAPACITY_SECURITY_PLUS_4,MLE_BASE,LOCAL_WINDOW_HPP_BASE,4,1.36421329697,410,40,21,0.744116343797,0.844512993364,0.712874584315,0.752496262537,0,0,0
1.0,TASK3_CAPACITY_MECHANISM_CONFIRMATORY_V1,POST_HOC_SUPPORTING_LOAD_DIAGNOSTIC,CAPACITY_SECURITY_PLUS_4,MLE_BASE,LOCAL_WINDOW_HPP_BASE,5,1.36421329697,388,40,21,0.744116343797,0.844512993364,0.689291754914,0.751771096414,0,0,0
1.0,TASK3_CAPACITY_MECHANISM_CONFIRMATORY_V1,POST_HOC_SUPPORTING_LOAD_DIAGNOSTIC,CAPACITY_SECURITY_PLUS_4,MLE_BASE,LOCAL_WINDOW_HPP_BASE,6,1.36421329697,419,40,21,0.744116343797,0.844512993364,0.736726812853,0.77710822783,0,0,0
1.0,TASK3_CAPACITY_MECHANISM_CONFIRMATORY_V1,POST_HOC_SUPPORTING_LOAD_DIAGNOSTIC,CAPACITY_SECURITY_PLUS_4,MLE_BASE,LOCAL_WINDOW_HPP_BASE,7,1.36421329697,408,40,21,0.744116343797,0.844512993364,0.713854513053,0.748389961216,0,0,0
1.0,TASK3_CAPACITY_MECHANISM_CONFIRMATORY_V1,POST_HOC_SUPPORTING_LOAD_DIAGNOSTIC,CAPACITY_SECURITY_PLUS_4,MLE_BASE,LOCAL_WINDOW_HPP_BASE,8,1.36421329697,442,40,21,0.744116343797,0.844512993364,0.786913261713,0.846050419901,0,0,0
1.0,TASK3_CAPACITY_MECHANISM_CONFIRMATORY_V1,POST_HOC_SUPPORTING_LOAD_DIAGNOSTIC,CAPACITY_SECURITY_PLUS_4,MLE_BASE,LOCAL_WINDOW_HPP_BASE,9,1.36421329697,395,40,21,0.744116343797,0.844512993364,0.689445254035,0.726521602605,0,0,0
1.0,TASK3_CAPACITY_MECHANISM_CONFIRMATORY_V1,POST_HOC_SUPPORTING_LOAD_DIAGNOSTIC,CAPACITY_SECURITY_PLUS_4,MLE_BASE,LOCAL_WINDOW_HPP_BASE,10,1.36421329697,394,40,21,0.744116343797,0.844512993364,0.688149267585,0.72834625313,0,0,0
1.0,TASK3_CAPACITY_MECHANISM_CONFIRMATORY_V1,POST_HOC_SUPPORTING_LOAD_DIAGNOSTIC,CAPACITY_SECURITY_PLUS_4,MLE_BASE,LOCAL_WINDOW_HPP_BASE,11,1.36421329697,409,40,21,0.744116343797,0.844512993364,0.721657579855,0.779781717307,0,0,0
1.0,TASK3_CAPACITY_MECHANISM_CONFIRMATORY_V1,POST_HOC_SUPPORTING_LOAD_DIAGNOSTIC,CAPACITY_SECURITY_PLUS_4,MLE_BASE,LOCAL_WINDOW_HPP_BASE,12,1.36421329697,423,40,21,0.744116343797,0.844512993364,0.741853931593,0.78774080737,0,0,0
1.0,TASK3_CAPACITY_MECHANISM_CONFIRMATORY_V1,POST_HOC_SUPPORTING_LOAD_DIAGNOSTIC,CAPACITY_SECURITY_PLUS_4,MLE_BASE,LOCAL_WINDOW_HPP_BASE,13,1.36421329697,455,40,21,0.744116343797,0.844512993364,0.801608807501,0.847469958228,0.235164835165,0,0
1.0,TASK3_CAPACITY_MECHANISM_CONFIRMATORY_V1,POST_HOC_SUPPORTING_LOAD_DIAGNOSTIC,CAPACITY_SECURITY_PLUS_4,MLE_BASE,LOCAL_WINDOW_HPP_BASE,14,1.36421329697,374,40,21,0.744116343797,0.844512993364,0.66234719628,0.722464977178,0,0,0
1.0,TASK3_CAPACITY_MECHANISM_CONFIRMATORY_V1,POST_HOC_SUPPORTING_LOAD_DIAGNOSTIC,CAPACITY_SECURITY_PLUS_4,MLE_BASE,LOCAL_WINDOW_HPP_BASE,15,1.36421329697,386,40,21,0.744116343797,0.844512993364,0.679321233396,0.729753486962,0,0,0
1.0,TASK3_CAPACITY_MECHANISM_CONFIRMATORY_V1,POST_HOC_SUPPORTING_LOAD_DIAGNOSTIC,CAPACITY_SECURITY_PLUS_4,MLE_BASE,LOCAL_WINDOW_HPP_BASE,16,1.36421329697,401,40,21,0.744116343797,0.844512993364,0.694737486473,0.726831105753,0,0,0
1.0,TASK3_CAPACITY_MECHANISM_CONFIRMATORY_V1,POST_HOC_SUPPORTING_LOAD_DIAGNOSTIC,CAPACITY_SECURITY_PLUS_4,MLE_BASE,LOCAL_WINDOW_HPP_BASE,17,1.36421329697,429,40,21,0.744116343797,0.844512993364,0.754461033891,0.79412680958,0,0,0
1.0,TASK3_CAPACITY_MECHANISM_CONFIRMATORY_V1,POST_HOC_SUPPORTING_LOAD_DIAGNOSTIC,CAPACITY_SECURITY_PLUS_4,MLE_BASE,LOCAL_WINDOW_HPP_BASE,18,1.36421329697,419,40,21,0.744116343797,0.844512993364,0.73379303192,0.780991978548,0,0,0
1.0,TASK3_CAPACITY_MECHANISM_CONFIRMATORY_V1,POST_HOC_SUPPORTING_LOAD_DIAGNOSTIC,CAPACITY_SECURITY_PLUS_4,MLE_BASE,LOCAL_WINDOW_HPP_BASE,19,1.36421329697,445,40,21,0.744116343797,0.844512993364,0.77345692046,0.815704922783,0,0,0
1.0,TASK3_CAPACITY_MECHANISM_CONFIRMATORY_V1,POST_HOC_SUPPORTING_LOAD_DIAGNOSTIC,CAPACITY_SECURITY_PLUS_4,MLE_BASE,LOCAL_WINDOW_HPP_BASE,20,1.36421329697,418,40,21,0.744116343797,0.844512993364,0.733706874179,0.786852939686,0,0,0
1.0,TASK3_CAPACITY_MECHANISM_CONFIRMATORY_V1,POST_HOC_SUPPORTING_LOAD_DIAGNOSTIC,CAPACITY_SECURITY_PLUS_4,MLE_BASE,LOCAL_WINDOW_HPP_BASE,21,1.36421329697,417,40,21,0.744116343797,0.844512993364,0.720731949456,0.766574960099,0,0,0
1.0,TASK3_CAPACITY_MECHANISM_CONFIRMATORY_V1,POST_HOC_SUPPORTING_LOAD_DIAGNOSTIC,CAPACITY_SECURITY_PLUS_4,MLE_BASE,LOCAL_WINDOW_HPP_BASE,22,1.36421329697,410,40,21,0.744116343797,0.844512993364,0.724896438809,0.76962916241,0,0,0
1.0,TASK3_CAPACITY_MECHANISM_CONFIRMATORY_V1,POST_HOC_SUPPORTING_LOAD_DIAGNOSTIC,CAPACITY_SECURITY_PLUS_4,MLE_BASE,LOCAL_WINDOW_HPP_BASE,23,1.36421329697,439,40,21,0.744116343797,0.844512993364,0.774709565166,0.837438107344,0,0,0
1.0,TASK3_CAPACITY_MECHANISM_CONFIRMATORY_V1,POST_HOC_SUPPORTING_LOAD_DIAGNOSTIC,CAPACITY_SECURITY_PLUS_4,MLE_BASE,LOCAL_WINDOW_HPP_BASE,24,1.36421329697,412,40,21,0.744116343797,0.844512993364,0.7096530114,0.74487229482,0,0,0
1.0,TASK3_CAPACITY_MECHANISM_CONFIRMATORY_V1,POST_HOC_SUPPORTING_LOAD_DIAGNOSTIC,CAPACITY_SECURITY_PLUS_4,MLE_BASE,LOCAL_WINDOW_HPP_BASE,25,1.36421329697,424,40,21,0.744116343797,0.844512993364,0.731608398059,0.775430841667,0,0,0
1.0,TASK3_CAPACITY_MECHANISM_CONFIRMATORY_V1,POST_HOC_SUPPORTING_LOAD_DIAGNOSTIC,CAPACITY_SECURITY_PLUS_4,MLE_BASE,LOCAL_WINDOW_HPP_BASE,26,1.36421329697,419,40,21,0.744116343797,0.844512993364,0.740232504864,0.784540888341,0,0,0
1.0,TASK3_CAPACITY_MECHANISM_CONFIRMATORY_V1,POST_HOC_SUPPORTING_LOAD_DIAGNOSTIC,CAPACITY_SECURITY_PLUS_4,MLE_BASE,LOCAL_WINDOW_HPP_BASE,27,1.36421329697,410,40,21,0.744116343797,0.844512993364,0.713515100461,0.752644759908,0,0,0
1.0,TASK3_CAPACITY_MECHANISM_CONFIRMATORY_V1,POST_HOC_SUPPORTING_LOAD_DIAGNOSTIC,CAPACITY_SECURITY_PLUS_4,MLE_BASE,LOCAL_WINDOW_HPP_BASE,28,1.36421329697,392,40,21,0.744116343797,0.844512993364,0.682750392915,0.719211108418,0,0,0
1.0,TASK3_CAPACITY_MECHANISM_CONFIRMATORY_V1,POST_HOC_SUPPORTING_LOAD_DIAGNOSTIC,CAPACITY_SECURITY_PLUS_4,MLE_BASE,LOCAL_WINDOW_HPP_BASE,29,1.36421329697,424,40,21,0.744116343797,0.844512993364,0.745870607924,0.791740952073,0,0,0
1.0,TASK3_CAPACITY_MECHANISM_CONFIRMATORY_V1,POST_HOC_SUPPORTING_LOAD_DIAGNOSTIC,CAPACITY_SECURITY_PLUS_4,MLE_BASE,LOCAL_WINDOW_HPP_BASE,30,1.36421329697,408,40,21,0.744116343797,0.844512993364,0.707555617262,0.739774533588,0,0,0
1.0,TASK3_CAPACITY_MECHANISM_CONFIRMATORY_V1,POST_HOC_SUPPORTING_LOAD_DIAGNOSTIC,CAPACITY_SECURITY_PLUS_4,MLE_BASE,LOCAL_WINDOW_HPP_BASE,31,1.36421329697,425,40,21,0.744116343797,0.844512993364,0.751554811442,0.782412908532,0,0,0
1.0,TASK3_CAPACITY_MECHANISM_CONFIRMATORY_V1,POST_HOC_SUPPORTING_LOAD_DIAGNOSTIC,CAPACITY_SECURITY_PLUS_4,MLE_BASE,LOCAL_WINDOW_HPP_BASE,32,1.36421329697,395,40,21,0.744116343797,0.844512993364,0.68542417839,0.729499860666,0,0,0
1.0,TASK3_CAPACITY_MECHANISM_CONFIRMATORY_V1,POST_HOC_SUPPORTING_LOAD_DIAGNOSTIC,CAPACITY_SECURITY_PLUS_4,MLE_BASE,LOCAL_WINDOW_HPP_BASE,33,1.36421329697,428,40,21,0.744116343797,0.844512993364,0.746937047735,0.810420784897,0,0,0
1.0,TASK3_CAPACITY_MECHANISM_CONFIRMATORY_V1,POST_HOC_SUPPORTING_LOAD_DIAGNOSTIC,CAPACITY_SECURITY_PLUS_4,MLE_BASE,LOCAL_WINDOW_HPP_BASE,34,1.36421329697,426,40,21,0.744116343797,0.844512993364,0.741027213331,0.774425697531,0,0,0
1.0,TASK3_CAPACITY_MECHANISM_CONFIRMATORY_V1,POST_HOC_SUPPORTING_LOAD_DIAGNOSTIC,CAPACITY_SECURITY_PLUS_4,MLE_BASE,LOCAL_WINDOW_HPP_BASE,35,1.36421329697,451,40,21,0.744116343797,0.844512993364,0.773582861703,0.806207053964,0,0,0
1.0,TASK3_CAPACITY_MECHANISM_CONFIRMATORY_V1,POST_HOC_SUPPORTING_LOAD_DIAGNOSTIC,CAPACITY_SECURITY_PLUS_4,MLE_BASE,LOCAL_WINDOW_HPP_BASE,36,1.36421329697,414,40,21,0.744116343797,0.844512993364,0.719829788831,0.776040610056,0,0,0
1.0,TASK3_CAPACITY_MECHANISM_CONFIRMATORY_V1,POST_HOC_SUPPORTING_LOAD_DIAGNOSTIC,CAPACITY_SECURITY_PLUS_4,MLE_BASE,LOCAL_WINDOW_HPP_BASE,37,1.36421329697,408,40,21,0.744116343797,0.844512993364,0.717100771388,0.753913801485,0,0,0
1.0,TASK3_CAPACITY_MECHANISM_CONFIRMATORY_V1,POST_HOC_SUPPORTING_LOAD_DIAGNOSTIC,CAPACITY_SECURITY_PLUS_4,MLE_BASE,LOCAL_WINDOW_HPP_BASE,38,1.36421329697,406,40,21,0.744116343797,0.844512993364,0.719704468746,0.77032168929,0,0,0
1.0,TASK3_CAPACITY_MECHANISM_CONFIRMATORY_V1,POST_HOC_SUPPORTING_LOAD_DIAGNOSTIC,CAPACITY_SECURITY_PLUS_4,MLE_BASE,LOCAL_WINDOW_HPP_BASE,39,1.36421329697,388,40,21,0.744116343797,0.844512993364,0.666121133706,0.687200964187,0,0,0
1.0,TASK3_CAPACITY_MECHANISM_CONFIRMATORY_V1,POST_HOC_SUPPORTING_LOAD_DIAGNOSTIC,CAPACITY_SECURITY_PLUS_4,MLE_BASE,LOCAL_WINDOW_HPP_BASE,40,1.36421329697,399,40,21,0.744116343797,0.844512993364,0.691628516873,0.735407598247,0,0,0
1.0,TASK3_CAPACITY_MECHANISM_CONFIRMATORY_V1,POST_HOC_SUPPORTING_LOAD_DIAGNOSTIC,CAPACITY_SECURITY_PLUS_4,MLE_BASE,LOCAL_WINDOW_HPP_BASE,41,1.36421329697,416,40,21,0.744116343797,0.844512993364,0.731386447799,0.786376427774,0,0,0
1.0,TASK3_CAPACITY_MECHANISM_CONFIRMATORY_V1,POST_HOC_SUPPORTING_LOAD_DIAGNOSTIC,CAPACITY_SECURITY_PLUS_4,MLE_BASE,LOCAL_WINDOW_HPP_BASE,42,1.36421329697,403,40,21,0.744116343797,0.844512993364,0.70996840867,0.747223929965,0,0,0
1.0,TASK3_CAPACITY_MECHANISM_CONFIRMATORY_V1,POST_HOC_SUPPORTING_LOAD_DIAGNOSTIC,CAPACITY_SECURITY_PLUS_4,MLE_BASE,LOCAL_WINDOW_HPP_BASE,43,1.36421329697,407,40,21,0.744116343797,0.844512993364,0.717964708215,0.753499645094,0,0,0
1.0,TASK3_CAPACITY_MECHANISM_CONFIRMATORY_V1,POST_HOC_SUPPORTING_LOAD_DIAGNOSTIC,CAPACITY_SECURITY_PLUS_4,MLE_BASE,LOCAL_WINDOW_HPP_BASE,44,1.36421329697,366,40,21,0.744116343797,0.844512993364,0.642376328862,0.681497309643,0,0,0
1.0,TASK3_CAPACITY_MECHANISM_CONFIRMATORY_V1,POST_HOC_SUPPORTING_LOAD_DIAGNOSTIC,CAPACITY_SECURITY_PLUS_4,MLE_BASE,LOCAL_WINDOW_HPP_BASE,45,1.36421329697,399,40,21,0.744116343797,0.844512993364,0.698204009296,0.742441798158,0,0,0
1.0,TASK3_CAPACITY_MECHANISM_CONFIRMATORY_V1,POST_HOC_SUPPORTING_LOAD_DIAGNOSTIC,CAPACITY_SECURITY_PLUS_4,MLE_BASE,LOCAL_WINDOW_HPP_BASE,46,1.36421329697,452,40,21,0.744116343797,0.844512993364,0.798286148718,0.836398122704,0,0,0
1.0,TASK3_CAPACITY_MECHANISM_CONFIRMATORY_V1,POST_HOC_SUPPORTING_LOAD_DIAGNOSTIC,CAPACITY_SECURITY_PLUS_4,MLE_BASE,LOCAL_WINDOW_HPP_BASE,47,1.36421329697,385,40,21,0.744116343797,0.844512993364,0.676390328906,0.733486982803,0,0,0
1.0,TASK3_CAPACITY_MECHANISM_CONFIRMATORY_V1,POST_HOC_SUPPORTING_LOAD_DIAGNOSTIC,CAPACITY_SECURITY_PLUS_4,MLE_BASE,LOCAL_WINDOW_HPP_BASE,48,1.36421329697,416,40,21,0.744116343797,0.844512993364,0.730164528844,0.773267225293,0,0,0
1.0,TASK3_CAPACITY_MECHANISM_CONFIRMATORY_V1,POST_HOC_SUPPORTING_LOAD_DIAGNOSTIC,CAPACITY_SECURITY_PLUS_4,MLE_BASE,LOCAL_WINDOW_HPP_BASE,49,1.36421329697,423,40,21,0.744116343797,0.844512993364,0.744896728593,0.792424193642,0,0,0
1.0,TASK3_CAPACITY_MECHANISM_CONFIRMATORY_V1,POST_HOC_SUPPORTING_LOAD_DIAGNOSTIC,CAPACITY_SECURITY_PLUS_4,MLE_BASE,LOCAL_WINDOW_HPP_BASE,50,1.36421329697,414,40,21,0.744116343797,0.844512993364,0.723539017069,0.76926352443,0,0,0
1.0,TASK3_CAPACITY_MECHANISM_CONFIRMATORY_V1,POST_HOC_SUPPORTING_LOAD_DIAGNOSTIC,REFERENCE_ASSUMPTION_SANDBOX_V1,MLE_BASE,LOCAL_WINDOW_HPP_BASE,1,1.36421329697,396,36,21,0.826795937552,0.844512993364,0.77222086074,0.752337866896,0,0,0
1.0,TASK3_CAPACITY_MECHANISM_CONFIRMATORY_V1,POST_HOC_SUPPORTING_LOAD_DIAGNOSTIC,REFERENCE_ASSUMPTION_SANDBOX_V1,MLE_BASE,LOCAL_WINDOW_HPP_BASE,2,1.36421329697,442,36,21,0.826795937552,0.844512993364,0.838899724653,0.796935987005,0,0,0
1.0,TASK3_CAPACITY_MECHANISM_CONFIRMATORY_V1,POST_HOC_SUPPORTING_LOAD_DIAGNOSTIC,REFERENCE_ASSUMPTION_SANDBOX_V1,MLE_BASE,LOCAL_WINDOW_HPP_BASE,3,1.36421329697,393,36,21,0.826795937552,0.844512993364,0.766639226868,0.737900720011,0,0,0
1.0,TASK3_CAPACITY_MECHANISM_CONFIRMATORY_V1,POST_HOC_SUPPORTING_LOAD_DIAGNOSTIC,REFERENCE_ASSUMPTION_SANDBOX_V1,MLE_BASE,LOCAL_WINDOW_HPP_BASE,4,1.36421329697,410,36,21,0.826795937552,0.844512993364,0.791881787433,0.752185590567,0,0,0
1.0,TASK3_CAPACITY_MECHANISM_CONFIRMATORY_V1,POST_HOC_SUPPORTING_LOAD_DIAGNOSTIC,REFERENCE_ASSUMPTION_SANDBOX_V1,MLE_BASE,LOCAL_WINDOW_HPP_BASE,5,1.36421329697,388,36,21,0.826795937552,0.844512993364,0.765879727682,0.751771096414,0,0,0
1.0,TASK3_CAPACITY_MECHANISM_CONFIRMATORY_V1,POST_HOC_SUPPORTING_LOAD_DIAGNOSTIC,REFERENCE_ASSUMPTION_SANDBOX_V1,MLE_BASE,LOCAL_WINDOW_HPP_BASE,6,1.36421329697,419,36,21,0.826795937552,0.844512993364,0.817695918168,0.77710822783,0,0,0
1.0,TASK3_CAPACITY_MECHANISM_CONFIRMATORY_V1,POST_HOC_SUPPORTING_LOAD_DIAGNOSTIC,REFERENCE_ASSUMPTION_SANDBOX_V1,MLE_BASE,LOCAL_WINDOW_HPP_BASE,7,1.36421329697,408,36,21,0.826795937552,0.844512993364,0.791332845226,0.748389961216,0,0,0
1.0,TASK3_CAPACITY_MECHANISM_CONFIRMATORY_V1,POST_HOC_SUPPORTING_LOAD_DIAGNOSTIC,REFERENCE_ASSUMPTION_SANDBOX_V1,MLE_BASE,LOCAL_WINDOW_HPP_BASE,8,1.36421329697,442,36,21,0.826795937552,0.844512993364,0.87434806857,0.846050419901,0,0,0
1.0,TASK3_CAPACITY_MECHANISM_CONFIRMATORY_V1,POST_HOC_SUPPORTING_LOAD_DIAGNOSTIC,REFERENCE_ASSUMPTION_SANDBOX_V1,MLE_BASE,LOCAL_WINDOW_HPP_BASE,9,1.36421329697,395,36,21,0.826795937552,0.844512993364,0.766050282261,0.726521602605,0,0,0
1.0,TASK3_CAPACITY_MECHANISM_CONFIRMATORY_V1,POST_HOC_SUPPORTING_LOAD_DIAGNOSTIC,REFERENCE_ASSUMPTION_SANDBOX_V1,MLE_BASE,LOCAL_WINDOW_HPP_BASE,10,1.36421329697,394,36,21,0.826795937552,0.844512993364,0.764610297316,0.72834625313,0,0,0
1.0,TASK3_CAPACITY_MECHANISM_CONFIRMATORY_V1,POST_HOC_SUPPORTING_LOAD_DIAGNOSTIC,REFERENCE_ASSUMPTION_SANDBOX_V1,MLE_BASE,LOCAL_WINDOW_HPP_BASE,11,1.36421329697,409,36,21,0.826795937552,0.844512993364,0.801841755395,0.779781717307,0,0,0
