schema_version,study_id,config_id,config_sha256,model_version,scenario_id,input_sample_id,replication_id,security_capacity,immigration_capacity,interstage_buffer_capacity,master_seed,arrival_seed,service_seed,routing_seed,tie_seed,input_draws_sha256,normalized_event_payload_sha256,arrivals,completed_after_drain,rejected_or_dropped_count,conservation_pass,run_status,interstage_buffer_peak_occupancy,system_time_p95_seconds,security_blocked_resource_fraction,security_blocked_resource_seconds,security_busy_seconds,last_exit_seconds,security_blocked_share_of_occupied,interstage_buffer_full_time_fraction,time_weighted_mean_interstage_buffer_occupancy,interstage_block_time_mean_seconds,interstage_block_time_p95_seconds,total_wait_including_interstage_mean_seconds,total_wait_including_interstage_p95_seconds,cohort_clear_time_after_cutoff_seconds
1.0,TASK3_INTERSTAGE_BUFFER_SPILLBACK_SENSITIVITY_V1,OP_INTERSTAGE_BUFFER_S36_I16_B0100,aaac4a8f5a941883083392510c94d5602e8c67349f76f5f30e8cd9b3a860af7e,TASK3_OPERATIONAL_POOLED_INTERSTAGE_BAS_V1,INTERSTAGE_BUFFER_S36_I16_B0100,LOCAL_WINDOW_HPP_BASE,21,36,16,100,202607290000,202609290211,202609290212,202609290213,202609290214,2a7611076323f09eed801a9545289fd21d2971296a52a95e582b9262ed9c7b81,095284845764688a0efa88b35455565d35045eefcfd95e2d02c13d9d1f904ad6,417,417,0,True,COMPLETE,50,71.347995047,0,0,9098.18181811,375.941757371,0,0,15.453484066,0,0,14.699028872,36.529813229,75.941757371
1.0,TASK3_INTERSTAGE_BUFFER_SPILLBACK_SENSITIVITY_V1,OP_INTERSTAGE_BUFFER_S36_I16_B0100,aaac4a8f5a941883083392510c94d5602e8c67349f76f5f30e8cd9b3a860af7e,TASK3_OPERATIONAL_POOLED_INTERSTAGE_BAS_V1,INTERSTAGE_BUFFER_S36_I16_B0100,LOCAL_WINDOW_HPP_BASE,22,36,16,100,202607290000,202609290221,202609290222,202609290223,202609290224,99914cad9248df9995c6da58ff02cb023397c509e2faa36fd87c0381ebea62f5,0b024fbedfb69b1b514f7266423bde56fffe9998c7b1a66d99994cfb27756505,410,410,0,True,COMPLETE,48,70.313052412,0,0,8945.45454538,369.907443881,0,0,19.244635574,0,0,17.503617149,35.494870594,69.907443881
1.0,TASK3_INTERSTAGE_BUFFER_SPILLBACK_SENSITIVITY_V1,OP_INTERSTAGE_BUFFER_S36_I16_B0100,aaac4a8f5a941883083392510c94d5602e8c67349f76f5f30e8cd9b3a860af7e,TASK3_OPERATIONAL_POOLED_INTERSTAGE_BAS_V1,INTERSTAGE_BUFFER_S36_I16_B0100,LOCAL_WINDOW_HPP_BASE,23,36,16,100,202607290000,202609290231,202609290232,202609290233,202609290234,9b82bad9092b604f3c77ccc8d27db8fa85c889760667ed7597a0de4b62c2a1d0,7247f5ca194aee3cae9acc2c1a779f14f69a3458b4c8e9bfe3266ad060b0b8c3,439,439,0,True,COMPLETE,74,91.602414838,0,0,9578.1818181,390.331844884,0,0,35.695290248,0,0,32.244476737,56.78423302,90.331844884
1.0,TASK3_INTERSTAGE_BUFFER_SPILLBACK_SENSITIVITY_V1,OP_INTERSTAGE_BUFFER_S36_I16_B0100,aaac4a8f5a941883083392510c94d5602e8c67349f76f5f30e8cd9b3a860af7e,TASK3_OPERATIONAL_POOLED_INTERSTAGE_BAS_V1,INTERSTAGE_BUFFER_S36_I16_B0100,LOCAL_WINDOW_HPP_BASE,24,36,16,100,202607290000,202609290241,202609290242,202609290243,202609290244,66f5f2028f433422e88c253b8a0edb196a2d079c1e1557a0df63670d8716ce12,70612db61c127f9a843903e2c4504f7d190705a36fc3e0037801f7b1b45251eb,412,412,0,True,COMPLETE,42,61.155126921,0,0,8989.09090902,366.924765426,0,0,14.700878326,0,0,13.178637254,26.336945103,66.924765426
1.0,TASK3_INTERSTAGE_BUFFER_SPILLBACK_SENSITIVITY_V1,OP_INTERSTAGE_BUFFER_S36_I16_B0100,aaac4a8f5a941883083392510c94d5602e8c67349f76f5f30e8cd9b3a860af7e,TASK3_OPERATIONAL_POOLED_INTERSTAGE_BAS_V1,INTERSTAGE_BUFFER_S36_I16_B0100,LOCAL_WINDOW_HPP_BASE,25,36,16,100,202607290000,202609290251,202609290252,202609290253,202609290254,024a59b70dba379a9ff49f76d780488d576d3e793221feb47812b1c97a5c8de5,a056a413a81607a066f9ad8741024d5bc45c1146e01ebfe320b8f1310f66e767,424,424,0,True,COMPLETE,53,74.381319959,0,0,9250.90909083,379.861223279,0,0,24.480548055,0,0,22.178762629,39.563138141,79.861223279
1.0,TASK3_INTERSTAGE_BUFFER_SPILLBACK_SENSITIVITY_V1,OP_INTERSTAGE_BUFFER_S36_I16_B0100,aaac4a8f5a941883083392510c94d5602e8c67349f76f5f30e8cd9b3a860af7e,TASK3_OPERATIONAL_POOLED_INTERSTAGE_BAS_V1,INTERSTAGE_BUFFER_S36_I16_B0100,LOCAL_WINDOW_HPP_BASE,26,36,16,100,202607290000,202609290261,202609290262,202609290263,202609290264,d4868d98ad8429fda4f8019f736954e52ea7e14f7c0a7995934c0a195358df7c,1587a5d260249e04737838453c28c26ad86d2688ba062d42dedc54f7efb57ee3,419,419,0,True,COMPLETE,53,75.663728573,0,0,9141.81818174,374.856740809,0,0,21.880245131,0,0,19.987247918,40.845546755,74.856740809
1.0,TASK3_INTERSTAGE_BUFFER_SPILLBACK_SENSITIVITY_V1,OP_INTERSTAGE_BUFFER_S36_I16_B0100,aaac4a8f5a941883083392510c94d5602e8c67349f76f5f30e8cd9b3a860af7e,TASK3_OPERATIONAL_POOLED_INTERSTAGE_BAS_V1,INTERSTAGE_BUFFER_S36_I16_B0100,LOCAL_WINDOW_HPP_BASE,27,36,16,100,202607290000,202609290271,202609290272,202609290273,202609290274,5a446675b5eabb5e9801c5cb48a56e2edc440bdd55794e800b4004c3a831785e,44cad925fae90f44409558f77cb3615b482558a5bf61951fd142e18c1a5ba1eb,410,410,0,True,COMPLETE,42,63.00692723,0,0,8945.45454538,367.75506227,0,0,17.138764641,0,0,15.511357746,28.188745412,67.75506227
1.0,TASK3_INTERSTAGE_BUFFER_SPILLBACK_SENSITIVITY_V1,OP_INTERSTAGE_BUFFER_S36_I16_B0100,aaac4a8f5a941883083392510c94d5602e8c67349f76f5f30e8cd9b3a860af7e,TASK3_OPERATIONAL_POOLED_INTERSTAGE_BAS_V1,INTERSTAGE_BUFFER_S36_I16_B0100,LOCAL_WINDOW_HPP_BASE,28,36,16,100,202607290000,202609290281,202609290282,202609290283,202609290284,0f3e1190ac4f1693916db3ba9929255341722bae891e07cdf71baa4c601d838c,b28f418f8c5207617a35ffc88f3f36e8bd8dca29e68bcf40ff7747854f4235b2,392,392,0,True,COMPLETE,33,56.925369,0,0,8552.72727266,358.372284288,0,0,8.279666271,0,0,7.705971984,22.107187182,58.372284288
1.0,TASK3_INTERSTAGE_BUFFER_SPILLBACK_SENSITIVITY_V1,OP_INTERSTAGE_BUFFER_S36_I16_B0100,aaac4a8f5a941883083392510c94d5602e8c67349f76f5f30e8cd9b3a860af7e,TASK3_OPERATIONAL_POOLED_INTERSTAGE_BAS_V1,INTERSTAGE_BUFFER_S36_I16_B0100,LOCAL_WINDOW_HPP_BASE,29,36,16,100,202607290000,202609290291,202609290292,202609290293,202609290294,4f539bb4dc4ef85cd6680029b58c0bcee550f12c95a0df5922e50b2aab3e2e2b,6fab9c27a1121a53ad0a264880783d79009d5dbe2067775eb652f7f36f99a5dc,424,424,0,True,COMPLETE,61,79.544751479,0,0,9250.90909083,378.811830095,0,0,23.926411227,0,0,21.590169981,44.726569661,78.811830095
1.0,TASK3_INTERSTAGE_BUFFER_SPILLBACK_SENSITIVITY_V1,OP_INTERSTAGE_BUFFER_S36_I16_B0100,aaac4a8f5a941883083392510c94d5602e8c67349f76f5f30e8cd9b3a860af7e,TASK3_OPERATIONAL_POOLED_INTERSTAGE_BAS_V1,INTERSTAGE_BUFFER_S36_I16_B0100,LOCAL_WINDOW_HPP_BASE,30,36,16,100,202607290000,202609290301,202609290302,202609290303,202609290304,7a068d5d9301e48725db05a531ec1b934cee9bb136cf57d44743de327af49e95,938a4ad281005e58733898293621ffe834d61a66a6cea6aaea385ce24f7885ea,408,408,0,True,COMPLETE,39,62.206477423,0,0,8901.81818174,366.357582163,0,0,11.525186129,0,0,10.590257715,27.388295605,66.357582163
1.0,TASK3_INTERSTAGE_BUFFER_SPILLBACK_SENSITIVITY_V1,OP_INTERSTAGE_BUFFER_S36_I16_B0100,aaac4a8f5a941883083392510c94d5602e8c67349f76f5f30e8cd9b3a860af7e,TASK3_OPERATIONAL_POOLED_INTERSTAGE_BAS_V1,INTERSTAGE_BUFFER_S36_I16_B0100,LOCAL_WINDOW_HPP_BASE,31,36,16,100,202607290000,202609290311,202609290312,202609290313,202609290314,fe79fd3f1857eadd12059b816ae5dc78c5400c580deb55ff1ade6616157c5322,15f21c38e67a49d65d9d75e88a87755d25d0c7ec1d93087d132ce42fa5262975,425,425,0,True,COMPLETE,58,81.276724796,0,0,9272.72727265,379.227952305,0,0,22.249867059,0,0,20.560335633,46.458542978,79.227952305
1.0,TASK3_INTERSTAGE_BUFFER_SPILLBACK_SENSITIVITY_V1,OP_INTERSTAGE_BUFFER_S36_I16_B0100,aaac4a8f5a941883083392510c94d5602e8c67349f76f5f30e8cd9b3a860af7e,TASK3_OPERATIONAL_POOLED_INTERSTAGE_BAS_V1,INTERSTAGE_BUFFER_S36_I16_B0100,LOCAL_WINDOW_HPP_BASE,32,36,16,100,202607290000,202609290321,202609290322,202609290323,202609290324,a107a39217451ab24221e19dee1c92d58883e07cc0f49dfe3e038c20225d5cc4,996171e217ee62a8ece8f54d916158063dd5bb069f8cd59f8a7e4336ab8b83a3,395,395,0,True,COMPLETE,30,55.304112028,0,0,8618.18181811,358.315316804,0,0,8.258354008,0,0,7.583963852,20.48593021,58.315316804
1.0,TASK3_INTERSTAGE_BUFFER_SPILLBACK_SENSITIVITY_V1,OP_INTERSTAGE_BUFFER_S36_I16_B0100,aaac4a8f5a941883083392510c94d5602e8c67349f76f5f30e8cd9b3a860af7e,TASK3_OPERATIONAL_POOLED_INTERSTAGE_BAS_V1,INTERSTAGE_BUFFER_S36_I16_B0100,LOCAL_WINDOW_HPP_BASE,33,36,16,100,202607290000,202609290331,202609290332,202609290333,202609290334,13f6ae62d1d578037e3c74454e4ba06f754623501488a41e226a82d60d228b73,1c4648fd30bf52bc7887641728e899b03eb578f6667eb8958fabae133f027f59,428,428,0,True,COMPLETE,60,80.712203766,0,0,9338.1818181,379.166340262,0,0,28.462474542,0,0,25.467550907,45.894021948,79.166340262
1.0,TASK3_INTERSTAGE_BUFFER_SPILLBACK_SENSITIVITY_V1,OP_INTERSTAGE_BUFFER_S36_I16_B0100,aaac4a8f5a941883083392510c94d5602e8c67349f76f5f30e8cd9b3a860af7e,TASK3_OPERATIONAL_POOLED_INTERSTAGE_BAS_V1,INTERSTAGE_BUFFER_S36_I16_B0100,LOCAL_WINDOW_HPP_BASE,34,36,16,100,202607290000,202609290341,202609290342,202609290343,202609290344,e652f3fee095b11115f8e98b70447f6b3452056f93691b94c53bd0448f96f318,b3dc32bcd8b1ade953402583c7dc772ab2969a3eb16b47ecff83241499a7c086,426,426,0,True,COMPLETE,56,76.664069551,0,0,9294.54545447,379.822718778,0,0,20.053191556,0,0,18.173113742,41.845887733,79.822718778
1.0,TASK3_INTERSTAGE_BUFFER_SPILLBACK_SENSITIVITY_V1,OP_INTERSTAGE_BUFFER_S36_I16_B0100,aaac4a8f5a941883083392510c94d5602e8c67349f76f5f30e8cd9b3a860af7e,TASK3_OPERATIONAL_POOLED_INTERSTAGE_BAS_V1,INTERSTAGE_BUFFER_S36_I16_B0100,LOCAL_WINDOW_HPP_BASE,35,36,16,100,202607290000,202609290351,202609290352,202609290353,202609290354,814344a6d5dc851daea1f0ccbdcf11d8d7ad5b6270b2c7b88b78878473c58e66,964876fc18f95a1e8c1e7946b1b9443d6d448245b7a9298d8a6f56a6c161b9a7,451,451,0,True,COMPLETE,69,90.159444722,0,0,9839.99999992,400.373094517,0,0,29.003943335,0,0,26.462532416,55.341262904,100.373094517
1.0,TASK3_INTERSTAGE_BUFFER_SPILLBACK_SENSITIVITY_V1,OP_INTERSTAGE_BUFFER_S36_I16_B0100,aaac4a8f5a941883083392510c94d5602e8c67349f76f5f30e8cd9b3a860af7e,TASK3_OPERATIONAL_POOLED_INTERSTAGE_BAS_V1,INTERSTAGE_BUFFER_S36_I16_B0100,LOCAL_WINDOW_HPP_BASE,36,36,16,100,202607290000,202609290361,202609290362,202609290363,202609290364,ac7b15bb6dd2587714d12b8ab6df1c128d5cd9c9bf065fbba1dd39ebfe22f766,4419c9659301a37a4032178328f880eb4dfec2937fa988c617708a1b5c99d710,414,414,0,True,COMPLETE,46,68.525672118,0,0,9032.72727265,368.087171068,0,0,19.642862225,0,0,17.484416582,33.7074903,68.087171068
1.0,TASK3_INTERSTAGE_BUFFER_SPILLBACK_SENSITIVITY_V1,OP_INTERSTAGE_BUFFER_S36_I16_B0100,aaac4a8f5a941883083392510c94d5602e8c67349f76f5f30e8cd9b3a860af7e,TASK3_OPERATIONAL_POOLED_INTERSTAGE_BAS_V1,INTERSTAGE_BUFFER_S36_I16_B0100,LOCAL_WINDOW_HPP_BASE,37,36,16,100,202607290000,202609290371,202609290372,202609290373,202609290374,0c48c3005a1f806ca43594a7fe8b65a823b4d0e14de3286a1c43ec10fae6e8d8,f52e2b76ab593aa38372ffb753b1c06a168f65d585c73b4e15a33a1575788927,408,408,0,True,COMPLETE,45,66.479150621,0,0,8901.81818174,368.519001359,0,0,19.100443202,0,0,17.476564908,31.660968803,68.519001359
1.0,TASK3_INTERSTAGE_BUFFER_SPILLBACK_SENSITIVITY_V1,OP_INTERSTAGE_BUFFER_S36_I16_B0100,aaac4a8f5a941883083392510c94d5602e8c67349f76f5f30e8cd9b3a860af7e,TASK3_OPERATIONAL_POOLED_INTERSTAGE_BAS_V1,INTERSTAGE_BUFFER_S36_I16_B0100,LOCAL_WINDOW_HPP_BASE,38,36,16,100,202607290000,202609290381,202609290382,202609290383,202609290384,cdd5c5d0215e72c607d45885cbf50b6649adbbe5880fc8e6dab73573cfc87acd,77fe832fc55488c7f24f90f052e241feb782ce71aacaf6a5d1730dcd9fe5fa0b,406,406,0,True,COMPLETE,45,69.091591828,0,0,8858.18181811,365.497817764,0,0,18.203127841,0,0,16.425622145,34.27341001,65.497817764
1.0,TASK3_INTERSTAGE_BUFFER_SPILLBACK_SENSITIVITY_V1,OP_INTERSTAGE_BUFFER_S36_I16_B0100,aaac4a8f5a941883083392510c94d5602e8c67349f76f5f30e8cd9b3a860af7e,TASK3_OPERATIONAL_POOLED_INTERSTAGE_BAS_V1,INTERSTAGE_BUFFER_S36_I16_B0100,LOCAL_WINDOW_HPP_BASE,39,36,16,100,202607290000,202609290391,202609290392,202609290393,202609290394,326272c4de29b05923793b77cd6b8a2425bf38488b2e989c4814c75879e36076,b802637f8e357a27d8a5131c642895da5e390120feb29da84906347821d3942d,388,388,0,True,COMPLETE,26,53.162276137,0,0,8465.45454538,355.999717678,0,0,8.794500672,0,0,8.373378472,18.344094319,55.999717678
1.0,TASK3_INTERSTAGE_BUFFER_SPILLBACK_SENSITIVITY_V1,OP_INTERSTAGE_BUFFER_S36_I16_B0100,aaac4a8f5a941883083392510c94d5602e8c67349f76f5f30e8cd9b3a860af7e,TASK3_OPERATIONAL_POOLED_INTERSTAGE_BAS_V1,INTERSTAGE_BUFFER_S36_I16_B0100,LOCAL_WINDOW_HPP_BASE,40,36,16,100,202607290000,202609290401,202609290402,202609290403,202609290404,1b06562ca40c4532db2de354423a06cb3250b5439a73d141823cb4276579ed4a,f7b8c0f1fd0a99304a99b81457c36023ededdafe657cbd69732b0c409a282f0b,399,399,0,True,COMPLETE,30,55.28214003,0,0,8705.45454538,357.271656901,0,0,8.481978832,0,0,7.780436373,20.463958212,57.271656901
1.0,TASK3_INTERSTAGE_BUFFER_SPILLBACK_SENSITIVITY_V1,OP_INTERSTAGE_BUFFER_S36_I16_B0100,aaac4a8f5a941883083392510c94d5602e8c67349f76f5f30e8cd9b3a860af7e,TASK3_OPERATIONAL_POOLED_INTERSTAGE_BAS_V1,INTERSTAGE_BUFFER_S36_I16_B0100,LOCAL_WINDOW_HPP_BASE,41,36,16,100,202607290000,202609290411,202609290412,202609290413,202609290414,e742f6eed2fa26b2a3bd7c08351cf82a65f52e76ad11dc62eba34870c8eb3843,842b4794172369a8dd7b1879e1856acbb1538116a68b8b92054e6902b0b39345,416,416,0,True,COMPLETE,48,70.635644766,0,0,9076.36363629,368.299234249,0,0,26.734040656,0,0,23.925154197,35.817462948,68.299234249
1.0,TASK3_INTERSTAGE_BUFFER_SPILLBACK_SENSITIVITY_V1,OP_INTERSTAGE_BUFFER_S36_I16_B0100,aaac4a8f5a941883083392510c94d5602e8c67349f76f5f30e8cd9b3a860af7e,TASK3_OPERATIONAL_POOLED_INTERSTAGE_BAS_V1,INTERSTAGE_BUFFER_S36_I16_B0100,LOCAL_WINDOW_HPP_BASE,42,36,16,100,202607290000,202609290421,202609290422,202609290423,202609290424,0dd4390aaf5a2d161251f438448add855b708bf988bd35e5063e0d76f2e8a5bb,777eb9bf9c1e3746d7339b330a21fd6341890a3105a6f59fa9675fd14be2197b,403,403,0,True,COMPLETE,35,62.997563842,0,0,8792.72727265,361.736360174,0,0,10.196128152,0,0,9.856301558,28.179382024,61.736360174
1.0,TASK3_INTERSTAGE_BUFFER_SPILLBACK_SENSITIVITY_V1,OP_INTERSTAGE_BUFFER_S36_I16_B0100,aaac4a8f5a941883083392510c94d5602e8c67349f76f5f30e8cd9b3a860af7e,TASK3_OPERATIONAL_POOLED_INTERSTAGE_BAS_V1,INTERSTAGE_BUFFER_S36_I16_B0100,LOCAL_WINDOW_HPP_BASE,43,36,16,100,202607290000,202609290431,202609290432,202609290433,202609290434,836a9355e21deec4d31c39cdcfa596bb83a8d0a992092b65b344e00acd4f6a5f,8e5a615808baafb3f2b2503d7e75dce601d66dea1166f4f5399b92e6b176fdef,407,407,0,True,COMPLETE,40,64.842046125,0,0,8879.99999993,363.938435101,0,0,20.172057907,0,0,18.481488323,30.023864307,63.938435101
1.0,TASK3_INTERSTAGE_BUFFER_SPILLBACK_SENSITIVITY_V1,OP_INTERSTAGE_BUFFER_S36_I16_B0100,aaac4a8f5a941883083392510c94d5602e8c67349f76f5f30e8cd9b3a860af7e,TASK3_OPERATIONAL_POOLED_INTERSTAGE_BAS_V1,INTERSTAGE_BUFFER_S36_I16_B0100,LOCAL_WINDOW_HPP_BASE,44,36,16,100,202607290000,202609290441,202609290442,202609290443,202609290444,dd5c411b266347b8dcc7aad7d80aaaa77e6281dbcb327ded0a77c0d6784a78cf,b38169f146f03a2a7e3a0d08d5ca6332aaa7716b205d1808f0712abc279139f8,366,366,0,True,COMPLETE,13,41.624983176,0,0,7985.45454539,334.686240213,0,0,3.090578714,0,0,2.826158934,6.806801358,34.686240213
1.0,TASK3_INTERSTAGE_BUFFER_SPILLBACK_SENSITIVITY_V1,OP_INTERSTAGE_BUFFER_S36_I16_B0100,aaac4a8f5a941883083392510c94d5602e8c67349f76f5f30e8cd9b3a860af7e,TASK3_OPERATIONAL_POOLED_INTERSTAGE_BAS_V1,INTERSTAGE_BUFFER_S36_I16_B0100,LOCAL_WINDOW_HPP_BASE,45,36,16,100,202607290000,202609290451,202609290452,202609290453,202609290454,94ce38590b9bd90fd7a639ff8c2697ff21de2ed0eb52e208d66a3cf6b4b51743,f6c987f6590e68a88698994ad4abd7a3ba37841cb5f552707069f585063d327d,399,399,0,True,COMPLETE,32,58.093771104,0,0,8705.45454538,358.728849246,0,0,12.888093777,0,0,11.692554456,23.275589286,58.728849246
1.0,TASK3_INTERSTAGE_BUFFER_SPILLBACK_SENSITIVITY_V1,OP_INTERSTAGE_BUFFER_S36_I16_B0100,aaac4a8f5a941883083392510c94d5602e8c67349f76f5f30e8cd9b3a860af7e,TASK3_OPERATIONAL_POOLED_INTERSTAGE_BAS_V1,INTERSTAGE_BUFFER_S36_I16_B0100,LOCAL_WINDOW_HPP_BASE,46,36,16,100,202607290000,202609290461,202609290462,202609290463,202609290464,93ecff5700ef989a7dfce5e835a36a3b3ae7ea0e38357ad29e60e1474047a020,235cf729de9afe71fde1c7bc5afa8ed71e85324e6fbf2ecfa823ca44c5c4182a,452,452,0,True,COMPLETE,85,101.667118386,0,0,9861.81818174,401.759822455,0,0,33.007629226,0,0,30.301606325,66.848936568,101.759822455
1.0,TASK3_INTERSTAGE_BUFFER_SPILLBACK_SENSITIVITY_V1,OP_INTERSTAGE_BUFFER_S36_I16_B0100,aaac4a8f5a941883083392510c94d5602e8c67349f76f5f30e8cd9b3a860af7e,TASK3_OPERATIONAL_POOLED_INTERSTAGE_BAS_V1,INTERSTAGE_BUFFER_S36_I16_B0100,LOCAL_WINDOW_HPP_BASE,47,36,16,100,202607290000,202609290471,202609290472,202609290473,202609290474,7a51db150eed88f4466df9a7a2fe510ed93a6a3de9eb7d91bc6ccc4f9c8c60c8,3ea113b9c82c82da44dd28c1b11214b6ba0f814e3f8c73cb9edfcaa23cfb9179,385,385,0,True,COMPLETE,31,56.171454517,0,0,8399.99999993,351.730835605,0,0,14.723331014,0,0,13.458002999,21.353272699,51.730835605
1.0,TASK3_INTERSTAGE_BUFFER_SPILLBACK_SENSITIVITY_V1,OP_INTERSTAGE_BUFFER_S36_I16_B0100,aaac4a8f5a941883083392510c94d5602e8c67349f76f5f30e8cd9b3a860af7e,TASK3_OPERATIONAL_POOLED_INTERSTAGE_BAS_V1,INTERSTAGE_BUFFER_S36_I16_B0100,LOCAL_WINDOW_HPP_BASE,48,36,16,100,202607290000,202609290481,202609290482,202609290483,202609290484,b11ed7d780023cfb2d4fe23c95404a3c91bdaa4afd7510b9d2fa014dbb609b4d,4d8ade59bfea4c1dd4c55f50f23f02fc868b56fdeb8761c5ee8757b0f31ac4c2,416,416,0,True,COMPLETE,48,70.560822491,0,0,9076.36363629,370.440834038,0,0,20.204256233,0,0,18.79813403,35.742640673,70.440834038
1.0,TASK3_INTERSTAGE_BUFFER_SPILLBACK_SENSITIVITY_V1,OP_INTERSTAGE_BUFFER_S36_I16_B0100,aaac4a8f5a941883083392510c94d5602e8c67349f76f5f30e8cd9b3a860af7e,TASK3_OPERATIONAL_POOLED_INTERSTAGE_BAS_V1,INTERSTAGE_BUFFER_S36_I16_B0100,LOCAL_WINDOW_HPP_BASE,49,36,16,100,202607290000,202609290491,202609290492,202609290493,202609290494,20d9bedd6f1074dbfa0de68f3e211fcc97256209fde2f676fc9bbed862f514ce,1787089c605510f4d63c2b628c718419e33d981dbf3048d848e247dc313bf590,423,423,0,True,COMPLETE,62,79.517221178,0,0,9229.09090901,381.106788828,0,0,27.33979992,0,0,25.11780266,44.69903936,81.106788828
1.0,TASK3_INTERSTAGE_BUFFER_SPILLBACK_SENSITIVITY_V1,OP_INTERSTAGE_BUFFER_S36_I16_B0100,aaac4a8f5a941883083392510c94d5602e8c67349f76f5f30e8cd9b3a860af7e,TASK3_OPERATIONAL_POOLED_INTERSTAGE_BAS_V1,INTERSTAGE_BUFFER_S36_I16_B0100,LOCAL_WINDOW_HPP_BASE,50,36,16,100,202607290000,202609290501,202609290502,202609290503,202609290504,8cd9aa68d6bccc1314125620d24c7feda08ca1a772edd0d6000b532a7dcbab10,cc9d72f3b2fb9f55da356b35d0295362c2ef331ee1c746a7199d6f6274a25f55,414,414,0,True,COMPLETE,49,72.074535399,0,0,9032.72727265,375.128862969,0,0,17.841136549,0,0,16.470835208,37.256353581,75.128862969
1.0,TASK3_INTERSTAGE_BUFFER_SPILLBACK_SENSITIVITY_V1,OP_INTERSTAGE_BUFFER_S36_I16_B5000,b3ca110e640d470baa57b5e325c75de6f953c9f89944c6ec89152b30c2f98cad,TASK3_OPERATIONAL_POOLED_INTERSTAGE_BAS_V1,INTERSTAGE_BUFFER_S36_I16_B5000,LOCAL_WINDOW_HPP_BASE,1,36,16,5000,202607290000,202609290011,202609290012,202609290013,202609290014,31e6bdc1d2ef8a1c405ad97234fa6e4061fddb9374fcc548c8bbcb4d26f00365,9b3d00878d6f9f8f5ab655a8b2b981cb1f00473ed7a10c81815bc5c507e812e1,396,396,0,True,COMPLETE,36,60.355820806,0,0,8639.99999993,352.37277881,0,0,14.784714534,0,0,13.213374467,25.537638988,52.37277881
1.0,TASK3_INTERSTAGE_BUFFER_SPILLBACK_SENSITIVITY_V1,OP_INTERSTAGE_BUFFER_S36_I16_B5000,b3ca110e640d470baa57b5e325c75de6f953c9f89944c6ec89152b30c2f98cad,TASK3_OPERATIONAL_POOLED_INTERSTAGE_BAS_V1,INTERSTAGE_BUFFER_S36_I16_B5000,LOCAL_WINDOW_HPP_BASE,2,36,16,5000,202607290000,202609290021,202609290022,202609290023,202609290024,4d35127c711b602608f0d85daefccba0b0f2b5b19bd8b23357536b1a39588f36,b0439b6f710fe30e53d83c73a860543aaf6dc97a605d482d3ce2423a1f0cdad3,442,442,0,True,COMPLETE,66,83.245748618,0,0,9643.63636356,390.092967854,0,0,27.988105054,0,0,25.067082019,48.4275668,90.092967854
1.0,TASK3_INTERSTAGE_BUFFER_SPILLBACK_SENSITIVITY_V1,OP_INTERSTAGE_BUFFER_S36_I16_B5000,b3ca110e640d470baa57b5e325c75de6f953c9f89944c6ec89152b30c2f98cad,TASK3_OPERATIONAL_POOLED_INTERSTAGE_BAS_V1,INTERSTAGE_BUFFER_S36_I16_B5000,LOCAL_WINDOW_HPP_BASE,3,36,16,5000,202607290000,202609290031,202609290032,202609290033,202609290034,35e1df60a7cbbe5e78a544aba79225b60549c252fea949bd4f8da455c8ed7c24,6eacc65e69ab136cbbfbb30646aae44e59b545d077d4bc5dc08b6bd38b9de197,393,393,0,True,COMPLETE,26,54.235969022,0,0,8574.54545447,351.823039487,0,0,13.712927054,0,0,12.361040401,19.417787204,51.823039487
1.0,TASK3_INTERSTAGE_BUFFER_SPILLBACK_SENSITIVITY_V1,OP_INTERSTAGE_BUFFER_S36_I16_B5000,b3ca110e640d470baa57b5e325c75de6f953c9f89944c6ec89152b30c2f98cad,TASK3_OPERATIONAL_POOLED_INTERSTAGE_BAS_V1,INTERSTAGE_BUFFER_S36_I16_B5000,LOCAL_WINDOW_HPP_BASE,4,36,16,5000,202607290000,202609290041,202609290042,202609290043,202609290044,517956b50856de8caf2209257c61021a9a9e6f6e1648b595019dc89b04bf1035,8125e1432cbe068c15cb6c0c23a6a1fc45600b7191c06f7a20f03c0a7ae28121,410,410,0,True,COMPLETE,42,63.62850008,0,0,8945.45454538,369.177026161,0,0,12.757447848,0,0,11.518509931,28.810318262,69.177026161
1.0,TASK3_INTERSTAGE_BUFFER_SPILLBACK_SENSITIVITY_V1,OP_INTERSTAGE_BUFFER_S36_I16_B5000,b3ca110e640d470baa57b5e325c75de6f953c9f89944c6ec89152b30c2f98cad,TASK3_OPERATIONAL_POOLED_INTERSTAGE_BAS_V1,INTERSTAGE_BUFFER_S36_I16_B5000,LOCAL_WINDOW_HPP_BASE,5,36,16,5000,202607290000,202609290051,202609290052,202609290053,202609290054,1c0c1796fa49590094aa5fc09f16770360e450693694bb006b2f257e5121a904,e0514c5cc8fbbad148e1792006244834003ad9e2f3ea0b5e9d753f14c08882c1,388,388,0,True,COMPLETE,42,66.638030282,0,0,8465.45454538,354.537420305,0,0,19.803016161,0,0,18.193147792,31.819848464,54.537420305
