schema_version,scenario_id,reference_scenario_id,scenario_input_sample_id,reference_input_sample_id,metric,difference_direction,comparison_method,alignment_status,n_scenario,n_reference,difference_mean,standard_error,degrees_of_freedom,ci_level,ci_low,ci_high,analysis_status
1.0,CAPACITY_IMMIGRATION_PLUS_3,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,LOCAL_WINDOW_HPP_BASE,total_queue_wait_mean_seconds,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_VERIFIED,10,10,-0.2745364742,0.189418258268,13.460209767,0.95,-0.682332037475,0.133259089075,COMPLETE
1.0,CAPACITY_IMMIGRATION_PLUS_3,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,LOCAL_WINDOW_HPP_BASE,security_wait_p95_seconds,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_VERIFIED,10,10,0.0493320353,0.836179855544,11.2706719072,0.95,-1.78570923362,1.88437330422,COMPLETE
1.0,CAPACITY_IMMIGRATION_PLUS_3,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,LOCAL_WINDOW_HPP_BASE,immigration_wait_p95_seconds,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_VERIFIED,10,10,-2.1500882517,0.178074278248,15.8301882736,0.95,-2.52791823754,-1.77225826586,COMPLETE
1.0,CAPACITY_IMMIGRATION_PLUS_3,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,LOCAL_WINDOW_HPP_BASE,total_queue_wait_exceed_600_rate,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_VERIFIED,10,10,0,0,18,0.95,0,0,COMPLETE
1.0,CAPACITY_IMMIGRATION_PLUS_3,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,LOCAL_WINDOW_HPP_BASE,total_queue_wait_exceed_900_rate,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_VERIFIED,10,10,0,0,18,0.95,0,0,COMPLETE
1.0,CAPACITY_IMMIGRATION_PLUS_3,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,LOCAL_WINDOW_HPP_BASE,total_queue_wait_exceed_1200_rate,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_VERIFIED,10,10,0,0,18,0.95,0,0,COMPLETE
1.0,CAPACITY_IMMIGRATION_PLUS_3,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,LOCAL_WINDOW_HPP_BASE,security_utilization,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_VERIFIED,10,10,0.006165736,0.0174716812169,17.8654454527,0.95,-0.0305607305533,0.0428922025533,COMPLETE
1.0,CAPACITY_IMMIGRATION_PLUS_3,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,LOCAL_WINDOW_HPP_BASE,immigration_utilization,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_VERIFIED,10,10,-0.0889700989,0.0166709697768,17.9611727147,0.95,-0.123999934628,-0.053940263172,COMPLETE
1.0,CAPACITY_IMMIGRATION_PLUS_3,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,LOCAL_WINDOW_HPP_BASE,cutoff_backlog_fraction,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_VERIFIED,10,10,0.0026387283,0.00748421863953,16.26760046,0.95,-0.0132059213811,0.0184833779811,COMPLETE
1.0,CAPACITY_IMMIGRATION_PLUS_3,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,LOCAL_WINDOW_HPP_BASE,cohort_clear_time_after_cutoff_seconds,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_VERIFIED,10,10,-0.4571998596,0.647833905425,16.2245081907,0.95,-1.82900351509,0.914603795889,COMPLETE
1.0,CAPACITY_SECURITY_PLUS_4,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,LOCAL_WINDOW_HPP_BASE,total_queue_wait_p95_seconds,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_VERIFIED,10,10,-0.841559895,0.458532511849,16.1722377342,0.95,-1.81276470038,0.129644910379,COMPLETE
