schema_version,study_id,security_higher_capacity,security_lower_capacity,immigration_higher_capacity,immigration_lower_capacity,metric,contrast,n_pairs,mean_interaction,standard_deviation,standard_error,ci_level,ci_low,ci_high,crn_alignment_status,analysis_role
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,31,30,18,17,peak_total_waiting_queue,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.94,1.07684345972,0.152288662528,0.95,-1.24603552511,-0.633964474887,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,31,30,18,17,time_weighted_mean_total_waiting_queue,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.574468677671,0.368415927681,0.052101880152,0.95,-0.679171325832,-0.469766029509,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,31,30,18,17,cutoff_backlog,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-1.24,1.27070605474,0.17970497364,0.95,-1.60113066502,-0.878869334984,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,31,30,18,17,cohort_clear_time_after_cutoff_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.95290924656,0.859695328046,0.121579279243,0.95,-1.19723195548,-0.708586537645,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,31,30,18,17,security_wait_p95_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,0,0,0,0.95,0,0,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,31,30,18,17,immigration_wait_p95_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-1.62959570044,1.24562370972,0.176157794389,0.95,-1.98359804187,-1.27559335901,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,31,30,17,16,total_queue_wait_p95_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.09875335204,0.222449623389,0.0314591274342,0.95,-0.161972835513,-0.0355338685666,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,31,30,17,16,total_queue_wait_mean_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.07375547442,0.0703062445373,0.00994280445442,0.95,-0.0937362880392,-0.0537746608008,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,31,30,17,16,peak_total_waiting_queue,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.56,0.951046684405,0.134498311954,0.95,-0.830284477138,-0.289715522862,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,31,30,17,16,time_weighted_mean_total_waiting_queue,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.0890853538295,0.0866348266654,0.0122520146844,0.95,-0.113706699144,-0.0644640085148,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,31,30,17,16,cutoff_backlog,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.22,0.464670170494,0.0657142857143,0.95,-0.352057801297,-0.0879421987029,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,31,30,17,16,cohort_clear_time_after_cutoff_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.15258764552,0.451504674203,0.0638524033732,0.95,-0.28090385417,-0.02427143687,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,31,30,17,16,security_wait_p95_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,0,0,0,0.95,0,0,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,31,30,17,16,immigration_wait_p95_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.01256892296,0.543168102986,0.0768155697891,0.95,-0.166935589834,0.141797743914,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,30,29,21,20,total_queue_wait_p95_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.02676089458,0.157069541623,0.0222129875999,0.95,-0.0713995644034,0.0178777752434,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,30,29,21,20,total_queue_wait_mean_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.02412294094,0.0351902913036,0.00497665872254,0.95,-0.0341239110725,-0.0141219708075,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,30,29,21,20,peak_total_waiting_queue,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,0,0.20203050891,0.0285714285714,0.95,-0.0574164353465,0.0574164353465,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,30,29,21,20,time_weighted_mean_total_waiting_queue,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.0298124279396,0.0436523044851,0.00617336810317,0.95,-0.0422182756094,-0.0174065802698,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,30,29,21,20,cutoff_backlog,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.12,0.328260722659,0.0464230765979,0.95,-0.213290665163,-0.0267093348375,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,30,29,21,20,cohort_clear_time_after_cutoff_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.05412731052,0.288869027138,0.0408522495929,0.95,-0.136222979683,0.0279683586428,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,30,29,21,20,security_wait_p95_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,0,0,0,0.95,0,0,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,30,29,21,20,immigration_wait_p95_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.14495971732,0.388867692227,0.0549941964316,0.95,-0.255474692655,-0.0344447419853,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,30,29,20,19,total_queue_wait_p95_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.12060639926,0.180398372598,0.0255121825158,0.95,-0.171875049489,-0.0693377490311,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,30,29,20,19,total_queue_wait_mean_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.05995280596,0.0493545889747,0.00697979290933,0.95,-0.0739792249509,-0.0459263869691,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,30,29,20,19,peak_total_waiting_queue,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.06,0.31363569143,0.0443547848465,0.95,-0.149134277276,0.0291342772756,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,30,29,20,19,time_weighted_mean_total_waiting_queue,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.0734091159389,0.0618198164709,0.00874264228765,0.95,-0.0909781133872,-0.0558401184905,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,30,29,20,19,cutoff_backlog,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.16,0.467734444107,0.0661476394445,0.95,-0.292928658222,-0.0270713417777,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,30,29,20,19,cohort_clear_time_after_cutoff_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.1366517316,0.497909255711,0.0704150022258,0.95,-0.278155976395,0.00485251319541,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,30,29,20,19,security_wait_p95_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,0,0,0,0.95,0,0,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,30,29,20,19,immigration_wait_p95_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.07864262946,0.486554302878,0.0688091693961,0.95,-0.216919832366,0.0596345734457,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,30,29,19,18,total_queue_wait_p95_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.36983673186,0.330744786324,0.0467743762503,0.95,-0.463833360105,-0.275840103615,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,30,29,19,18,total_queue_wait_mean_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.21935506356,0.118388769292,0.0167427003166,0.95,-0.253000779519,-0.185709347601,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,30,29,19,18,peak_total_waiting_queue,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.26,0.486973158545,0.0688684045325,0.95,-0.398396240369,-0.121603759631,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,30,29,19,18,time_weighted_mean_total_waiting_queue,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.265256982116,0.148517194757,0.0210035031072,0.95,-0.307465101853,-0.223048862379,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,30,29,19,18,cutoff_backlog,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.4,0.755928946018,0.106904496765,0.95,-0.614832629437,-0.185167370563,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,30,29,19,18,cohort_clear_time_after_cutoff_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.29193227242,0.736962494287,0.104222235438,0.95,-0.501374695915,-0.0824898489254,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,30,29,19,18,security_wait_p95_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,0,0,0,0.95,0,0,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,30,29,19,18,immigration_wait_p95_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.19373805672,0.41054785478,0.0580602344234,0.95,-0.310414466079,-0.0770616473609,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,30,29,18,17,total_queue_wait_p95_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-4.02095307804,2.46486300953,0.348584269747,0.95,-4.72145939458,-3.3204467615,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,30,29,18,17,total_queue_wait_mean_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-2.1124695236,1.332073141,0.188383590208,0.95,-2.49104052156,-1.73389852564,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,30,29,18,17,peak_total_waiting_queue,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-4.66,3.35401069693,0.474328741594,0.95,-5.61319929337,-3.70680070663,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,30,29,18,17,time_weighted_mean_total_waiting_queue,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-2.16664783447,1.40555678063,0.198775746185,0.95,-2.56610265175,-1.7671930172,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,30,29,18,17,cutoff_backlog,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-5.14,3.67567847409,0.519819434898,0.95,-6.18461626415,-4.09538373585,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,30,29,18,17,cohort_clear_time_after_cutoff_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-4.96765306828,3.32061432348,0.469605781168,0.95,-5.91136121733,-4.02394491923,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,30,29,18,17,security_wait_p95_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,0,0,0,0.95,0,0,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,30,29,18,17,immigration_wait_p95_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-4.6506087023,2.62003754263,0.370529262672,0.95,-5.3952151332,-3.9060022714,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,30,29,17,16,total_queue_wait_p95_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.2168806867,0.239435451719,0.0338612863134,0.95,-0.284927489173,-0.148833884227,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,30,29,17,16,total_queue_wait_mean_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.21427626336,0.101056293685,0.0142915181092,0.95,-0.242996144253,-0.185556382467,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,30,29,17,16,peak_total_waiting_queue,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.44,0.836903915193,0.118356086727,0.95,-0.67784546105,-0.20215453895,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,30,29,17,16,time_weighted_mean_total_waiting_queue,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.253182909879,0.120481935988,0.0170387187895,0.95,-0.287423497231,-0.218942322527,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,30,29,17,16,cutoff_backlog,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.4,0.606091526731,0.0857142857143,0.95,-0.57224930604,-0.22775069396,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,30,29,17,16,cohort_clear_time_after_cutoff_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.28105525238,0.597275518471,0.0844675138695,0.95,-0.450799076594,-0.111311428166,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,30,29,17,16,security_wait_p95_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,0,0,0,0.95,0,0,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,30,29,17,16,immigration_wait_p95_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.48101949782,0.829824224812,0.117354867311,0.95,-0.716852933126,-0.245186062514,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,29,28,21,20,total_queue_wait_p95_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.01059142458,0.146020104665,0.0206503612396,0.95,-0.0520898791649,0.0309070300049,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,29,28,21,20,total_queue_wait_mean_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.00489605714,0.0401528170511,0.00567846584412,0.95,-0.0163073614852,0.00651524720523,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,29,28,21,20,peak_total_waiting_queue,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,0,0.20203050891,0.0285714285714,0.95,-0.0574164353465,0.0574164353465,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,29,28,21,20,time_weighted_mean_total_waiting_queue,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.00759774126173,0.0459304878816,0.00649555188886,0.95,-0.0206510414891,0.00545555896561,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,29,28,21,20,cutoff_backlog,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.02,0.141421356237,0.02,0.95,-0.0601915047426,0.0201915047426,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,29,28,21,20,cohort_clear_time_after_cutoff_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.0124862669,0.194005382862,0.0274365043616,0.95,-0.0676219866585,0.0426494528585,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,29,28,21,20,security_wait_p95_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,0,0,0,0.95,0,0,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,29,28,21,20,immigration_wait_p95_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.0452016569,0.422608156186,0.0597658186048,0.95,-0.165305565995,0.074902252195,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,29,28,20,19,total_queue_wait_p95_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.01131929078,0.115779862505,0.0163737451805,0.95,-0.0442235636338,0.0215849820738,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,29,28,20,19,total_queue_wait_mean_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.02021164876,0.058018487449,0.00820505318188,0.95,-0.0367003204536,-0.00372297706637,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,29,28,20,19,peak_total_waiting_queue,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.02,0.246609664309,0.0348758731878,0.95,-0.0900856911315,0.0500856911315,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,29,28,20,19,time_weighted_mean_total_waiting_queue,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.0284636941259,0.0674356536328,0.0095368415955,0.95,-0.0476286948367,-0.00929869341518,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,29,28,20,19,cutoff_backlog,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.1,0.364215679542,0.0515078753638,0.95,-0.203508950848,0.00350895084817,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,29,28,20,19,cohort_clear_time_after_cutoff_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,0.0602432819,0.337080315939,0.047670355441,0.95,-0.0355538839394,0.156040447739,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,29,28,20,19,security_wait_p95_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,0,0,0,0.95,0,0,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,29,28,20,19,immigration_wait_p95_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.09292787284,0.488708285927,0.0691137886002,0.95,-0.231817230955,0.0459614852751,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,29,28,19,18,total_queue_wait_p95_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.09807757398,0.303185915224,0.0428769633231,0.95,-0.184242057717,-0.0119130902426,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,29,28,19,18,total_queue_wait_mean_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.09041479084,0.0866923192184,0.0122601453592,0.95,-0.115052475357,-0.0657771063225,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,29,28,19,18,peak_total_waiting_queue,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.12,0.435187034621,0.061544740653,0.95,-0.243678786792,0.00367878679174,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,29,28,19,18,time_weighted_mean_total_waiting_queue,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.115673874074,0.104738317282,0.01481223488,0.95,-0.145440174495,-0.0859075736522,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,29,28,19,18,cutoff_backlog,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.2,0.606091526731,0.0857142857143,0.95,-0.37224930604,-0.0277506939604,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,29,28,19,18,cohort_clear_time_after_cutoff_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,0.06768932648,0.828996955319,0.117237873738,0.95,-0.167909001437,0.303287654397,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
