schema_version,study_id,axis,fixed_security_capacity,fixed_immigration_capacity,higher_capacity,middle_capacity,lower_capacity,metric,contrast,n_pairs,mean_second_difference,standard_deviation,standard_error,ci_level,ci_low,ci_high,crn_alignment_status,analysis_role
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,17,36,35,34,time_weighted_mean_total_waiting_queue,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,0.0162909656879,0.0287729797614,0.00406911382085,0.95,0.00811377531649,0.0244681560594,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,17,36,35,34,cutoff_backlog,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,0,0,0,0.95,0,0,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,17,36,35,34,cohort_clear_time_after_cutoff_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,0,0,0,0.95,0,0,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,17,36,35,34,security_wait_p95_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,0.142874563,0.435127436778,0.0615363122452,0.95,0.0192127137278,0.266536412272,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,17,36,35,34,immigration_wait_p95_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,-0.15638322196,0.411518062058,0.0581974424524,0.95,-0.273335361177,-0.0394310827433,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,17,35,34,33,total_queue_wait_p95_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,0.00062660522,0.00443076800189,0.00062660522,0.95,-0.000632605113568,0.00188581555357,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,17,35,34,33,total_queue_wait_mean_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,0.00276864462,0.0102995827093,0.00145658095543,0.95,-0.000158464398907,0.00569575363891,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,17,35,34,33,peak_total_waiting_queue,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,0.04,1.39912509105,0.197866167922,0.95,-0.357626951322,0.437626951322,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,17,35,34,33,time_weighted_mean_total_waiting_queue,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,0.0448737887422,0.0899515447749,0.0127210694577,0.95,0.0193098425702,0.0704377349142,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,17,35,34,33,cutoff_backlog,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,0.02,0.141421356237,0.02,0.95,-0.0201915047426,0.0601915047426,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,17,35,34,33,cohort_clear_time_after_cutoff_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,0,0,0,0.95,0,0,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,17,35,34,33,security_wait_p95_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,0.29633085464,0.544620004501,0.0770208996706,0.95,0.141551561921,0.451110147359,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,17,35,34,33,immigration_wait_p95_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,-0.43986119432,0.90588829623,0.128111951452,0.95,-0.697311799539,-0.182410589101,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,17,34,33,32,total_queue_wait_p95_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,0.0027257444,0.0120417477974,0.00170296030498,0.95,-0.000696482458696,0.0061479712587,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,17,34,33,32,total_queue_wait_mean_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,0.0079096733,0.0190612260444,0.00269566443874,0.95,0.00249253279629,0.0133268138037,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,17,34,33,32,peak_total_waiting_queue,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,0.3,1.35902125646,0.192194629244,0.95,-0.0862295676378,0.686229567638,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,17,34,33,32,time_weighted_mean_total_waiting_queue,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,0.0553179082865,0.0823238640971,0.0116423525113,0.95,0.0319217249779,0.0787140915952,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,17,34,33,32,cutoff_backlog,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,0,0,0,0.95,0,0,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,17,34,33,32,cohort_clear_time_after_cutoff_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,0,0,0,0.95,0,0,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,17,34,33,32,security_wait_p95_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,0.32008985342,0.49428575384,0.0699025616768,0.95,0.179615396462,0.460564310378,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,17,34,33,32,immigration_wait_p95_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,-0.52002325588,0.746626036359,0.105588866664,0.95,-0.732212027645,-0.307834484115,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,17,33,32,31,total_queue_wait_p95_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,0.02257781108,0.0745361282881,0.0105410003512,0.95,0.00139487779969,0.0437607443603,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,17,33,32,31,total_queue_wait_mean_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,0.02633027322,0.0391279179072,0.00553352321718,0.95,0.0152102419887,0.0374503044513,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,17,33,32,31,peak_total_waiting_queue,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,0.74,1.04608112223,0.14793821104,0.95,0.442707034469,1.03729296553,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,17,33,32,31,time_weighted_mean_total_waiting_queue,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,0.11433114796,0.141436862325,0.020002192892,0.95,0.0741352364358,0.154527059484,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,17,33,32,31,cutoff_backlog,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,0.04,0.197948663722,0.027994168489,0.95,-0.0162563877794,0.0962563877794,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,17,33,32,31,cohort_clear_time_after_cutoff_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,0.03500221282,0.188830351054,0.0267046443448,0.95,-0.0186627791716,0.0886672048116,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,17,33,32,31,security_wait_p95_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,0.7573457235,0.928329809122,0.131285660642,0.95,0.493517310884,1.02117413612,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,17,33,32,31,immigration_wait_p95_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,-0.94382097878,1.13849622509,0.161007680224,0.95,-1.26737802595,-0.620263931615,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,17,32,31,30,total_queue_wait_p95_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,0.10190807066,0.215690290674,0.0305032134343,0.95,0.0406095682895,0.16320657303,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,17,32,31,30,total_queue_wait_mean_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,0.06959200258,0.0535921201202,0.00757907031103,0.95,0.0543612905625,0.0848227145975,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,17,32,31,30,peak_total_waiting_queue,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,0.4,0.67005939426,0.0947607082959,0.95,0.209571227156,0.590428772844,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,17,32,31,30,time_weighted_mean_total_waiting_queue,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,0.213632359062,0.186677366342,0.026400166327,0.95,0.160579238555,0.266685479569,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,17,32,31,30,cutoff_backlog,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,0.18,0.388087934492,0.0548839220351,0.95,0.0697066293617,0.290293370638,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,17,32,31,30,cohort_clear_time_after_cutoff_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,0.15891632652,0.428988455931,0.0606681292479,0.95,0.0369991563004,0.28083349674,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,17,32,31,30,security_wait_p95_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,1.01036301574,1.07015172046,0.151342307687,0.95,0.706229261882,1.3144967696,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,17,32,31,30,immigration_wait_p95_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,-1.3891562057,1.62188022757,0.229368501438,0.95,-1.85008946637,-0.928222945034,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,17,31,30,29,total_queue_wait_p95_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,0.1815040588,0.240962046281,0.0340771793867,0.95,0.113023402953,0.249984714647,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,17,31,30,29,total_queue_wait_mean_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,0.19294196952,0.0923751798747,0.0130638232205,0.95,0.166689233874,0.219194705166,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,17,31,30,29,peak_total_waiting_queue,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,0.3,0.580288457474,0.0820651806648,0.95,0.135083845105,0.464916154895,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,17,31,30,29,time_weighted_mean_total_waiting_queue,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,0.386864777218,0.224507100115,0.0317500985832,0.95,0.323060565329,0.450668989108,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,17,31,30,29,cutoff_backlog,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,0.3,0.505076272276,0.0714285714286,0.95,0.156458911634,0.443541088366,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,17,31,30,29,cohort_clear_time_after_cutoff_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,0.172532313,0.682217127823,0.096480071465,0.95,-0.0213516494925,0.366416275492,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,17,31,30,29,security_wait_p95_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,1.54850176654,1.30778430912,0.184948630661,0.95,1.17683357822,1.92016995486,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,17,31,30,29,immigration_wait_p95_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,-1.3937726954,1.64984402784,0.233323179997,0.95,-1.86265318017,-0.92489221063,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,17,30,29,28,total_queue_wait_p95_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,3.67470394514,1.47328989504,0.208354655087,0.95,3.25599958974,4.09340830054,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,17,30,29,28,total_queue_wait_mean_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,1.86072487042,0.72905776854,0.103104338402,0.95,1.65352894513,2.06792079571,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,17,30,29,28,peak_total_waiting_queue,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,3.92,1.88268154395,0.266251377308,0.95,3.38494782531,4.45505217469,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,17,30,29,28,time_weighted_mean_total_waiting_queue,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,1.96668504411,0.798008194975,0.112855401222,0.95,1.73989362444,2.19347646378,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,17,30,29,28,cutoff_backlog,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,3.94,2.12285906556,0.300217608153,0.95,3.33669012891,4.54330987109,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,17,30,29,28,cohort_clear_time_after_cutoff_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,4.49492527464,1.69596029669,0.239845005282,0.95,4.01293869128,4.976911858,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,17,30,29,28,security_wait_p95_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,2.09373174728,1.43789934163,0.203349675025,0.95,1.68508527587,2.50237821869,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,17,30,29,28,immigration_wait_p95_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,2.7259399347,1.75868764307,0.248715991681,0.95,2.22612643674,3.22575343266,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,16,36,35,34,total_queue_wait_p95_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,0,0,0,0.95,0,0,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,16,36,35,34,total_queue_wait_mean_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,0,0,0,0.95,0,0,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,16,36,35,34,peak_total_waiting_queue,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,-0.2,0.728431359085,0.103015750728,0.95,-0.407017901696,0.00701790169635,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,16,36,35,34,time_weighted_mean_total_waiting_queue,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,0.0162909656879,0.0287729797614,0.00406911382085,0.95,0.00811377531649,0.0244681560594,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,16,36,35,34,cutoff_backlog,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,0,0,0,0.95,0,0,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,16,36,35,34,cohort_clear_time_after_cutoff_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,0,0,0,0.95,0,0,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,16,36,35,34,security_wait_p95_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,0.142874563,0.435127436778,0.0615363122452,0.95,0.0192127137278,0.266536412272,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,16,36,35,34,immigration_wait_p95_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,-0.1349039468,0.29007870871,0.0410233244014,0.95,-0.217343403662,-0.0524644899383,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,16,35,34,33,total_queue_wait_p95_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,0,0,0,0.95,0,0,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,16,35,34,33,total_queue_wait_mean_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,0,0,0,0.95,0,0,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,16,35,34,33,peak_total_waiting_queue,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,-0.28,1.5123977449,0.213885340254,0.95,-0.709818683359,0.149818683359,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,16,35,34,33,time_weighted_mean_total_waiting_queue,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,0.0414480228849,0.0905037211024,0.0127991589828,0.95,0.0157271499369,0.0671688958328,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,16,35,34,33,cutoff_backlog,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,0,0,0,0.95,0,0,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,16,35,34,33,cohort_clear_time_after_cutoff_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,0,0,0,0.95,0,0,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,16,35,34,33,security_wait_p95_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,0.29633085464,0.544620004501,0.0770208996706,0.95,0.141551561921,0.451110147359,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,16,35,34,33,immigration_wait_p95_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,-0.42822347662,0.888651078689,0.12567424077,0.95,-0.680775318816,-0.175671634424,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,16,34,33,32,total_queue_wait_p95_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,0,0,0,0.95,0,0,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,16,34,33,32,total_queue_wait_mean_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,0,0,0,0.95,0,0,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,16,34,33,32,peak_total_waiting_queue,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,0.22,1.60725396441,0.227300035465,0.95,-0.236776522669,0.676776522669,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,16,34,33,32,time_weighted_mean_total_waiting_queue,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,0.0454891239827,0.0776021830557,0.0109746059747,0.95,0.0234348275787,0.0675434203868,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,16,34,33,32,cutoff_backlog,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,0,0,0,0.95,0,0,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,16,34,33,32,cohort_clear_time_after_cutoff_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,0,0,0,0.95,0,0,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,16,34,33,32,security_wait_p95_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,0.32008985342,0.49428575384,0.0699025616768,0.95,0.179615396462,0.460564310378,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,16,34,33,32,immigration_wait_p95_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,-0.5706538147,0.725411812154,0.102588722305,0.95,-0.776813570654,-0.364494058746,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,16,33,32,31,total_queue_wait_p95_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,0.00344060042,0.0181767408215,0.00257057933895,0.95,-0.00172517216463,0.00860637300463,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,16,33,32,31,total_queue_wait_mean_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,0.00983308616,0.0221746951597,0.00313597546364,0.95,0.00353110752403,0.016135064796,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,16,33,32,31,peak_total_waiting_queue,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,0.6,1.7261494248,0.244114392723,0.95,0.109433761356,1.09056623864,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
