schema_version,study_id,scenario_id,input_sample_id,replication_id,security_capacity,immigration_capacity,config_id,config_sha256,model_version,master_seed,arrival_seed,service_seed,routing_seed,tie_seed,arrivals,completed_after_drain,rejected_or_dropped_count,total_queue_wait_p95_seconds,total_queue_wait_mean_seconds,security_wait_p95_seconds,immigration_wait_p95_seconds,cutoff_backlog,cohort_clear_time_after_cutoff_seconds,security_utilization,immigration_utilization,analysis_window_start_seconds,analysis_window_end_seconds,peak_window_end_seconds,security_positive_wait_count,immigration_positive_wait_count,peak_security_waiting_queue,peak_immigration_waiting_queue,peak_total_waiting_queue,security_queue_person_seconds,immigration_queue_person_seconds,total_queue_person_seconds,time_weighted_mean_security_waiting_queue,time_weighted_mean_immigration_waiting_queue,time_weighted_mean_total_waiting_queue
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,CAPACITY_RESPONSE_S29_I16,LOCAL_WINDOW_HPP_BASE,44,29,16,OP_RESPONSE_MLE_BASE_S29_I16,f759f542308a6883ad0dac6ca6164ab57221b319d9132d0cfb25f19ea804826a,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290441,202609290442,202609290443,202609290444,366,366,0,6.806801358,2.829512342,2.708255671,5.584294288,42,35.028383565,0.821902009,0.887611362,0,300,322.028383565,91,309,7,9,11,160.708283633,838.302658087,999.01094172,0.535694278777,2.79434219362,3.3300364724
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,CAPACITY_RESPONSE_S29_I16,LOCAL_WINDOW_HPP_BASE,45,29,16,OP_RESPONSE_MLE_BASE_S29_I16,f759f542308a6883ad0dac6ca6164ab57221b319d9132d0cfb25f19ea804826a,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290451,202609290452,202609290453,202609290454,399,399,0,23.275589286,11.692554456,6.183806649,18.866357799,74,58.728849246,0.836810556,0.903711817,0,300,345.728849246,286,380,14,27,30,853.87032999,2938.16520601,3792.035536,2.8462344333,9.79388402002,12.6401184533
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,CAPACITY_RESPONSE_S29_I16,LOCAL_WINDOW_HPP_BASE,46,29,16,OP_RESPONSE_MLE_BASE_S29_I16,f759f542308a6883ad0dac6ca6164ab57221b319d9132d0cfb25f19ea804826a,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290461,202609290462,202609290463,202609290464,452,452,0,66.848936568,30.301606325,40.580366376,25.569917384,126,101.759822455,0.846432811,0.914103351,0,300,388.759822455,411,436,59,34,85,6499.76180101,3781.7894217,10281.5512227,21.66587267,12.605964739,34.271837409
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,CAPACITY_RESPONSE_S29_I16,LOCAL_WINDOW_HPP_BASE,47,29,16,OP_RESPONSE_MLE_BASE_S29_I16,f759f542308a6883ad0dac6ca6164ab57221b319d9132d0cfb25f19ea804826a,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290471,202609290472,202609290473,202609290474,385,385,0,21.912045686,13.867802914,7.558341383,19.942207908,63,51.730835605,0.823513730,0.889351937,0,300,338.730835605,288,356,13,28,28,1144.79970129,3572.55055341,4717.3502547,3.81599900429,11.9085018447,15.724500849
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,CAPACITY_RESPONSE_S29_I16,LOCAL_WINDOW_HPP_BASE,48,29,16,OP_RESPONSE_MLE_BASE_S29_I16,f759f542308a6883ad0dac6ca6164ab57221b319d9132d0cfb25f19ea804826a,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290481,202609290482,202609290483,202609290484,416,416,0,35.742640673,18.798134030,16.844663756,22.792483592,88,70.440834038,0.844880012,0.912426409,0,300,357.440834038,360,397,26,32,46,2891.56834406,3505.83138223,6397.39972629,9.63856114686,11.6861046074,21.3246657543
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,CAPACITY_RESPONSE_S29_I16,LOCAL_WINDOW_HPP_BASE,49,29,16,OP_RESPONSE_MLE_BASE_S29_I16,f759f542308a6883ad0dac6ca6164ab57221b319d9132d0cfb25f19ea804826a,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290491,202609290492,202609290493,202609290494,423,423,0,44.699039360,25.117802660,21.657861781,23.421863482,99,81.106788828,0.835053385,0.901814164,0,300,368.106788828,376,403,33,33,58,5217.5796887,3535.65549691,8753.23518562,17.3919322957,11.785518323,29.1774506187
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,CAPACITY_RESPONSE_S29_I16,LOCAL_WINDOW_HPP_BASE,50,29,16,OP_RESPONSE_MLE_BASE_S29_I16,f759f542308a6883ad0dac6ca6164ab57221b319d9132d0cfb25f19ea804826a,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290501,202609290502,202609290503,202609290504,414,414,0,37.395555492,16.544415066,18.101389976,20.088046625,90,75.128862969,0.830310288,0.896691866,0,300,362.128862969,328,370,27,28,47,2777.86157768,2618.26240263,5396.12398031,9.25953859226,8.72754134211,17.9870799344
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,CAPACITY_RESPONSE_S28_I21,LOCAL_WINDOW_HPP_BASE,1,28,21,OP_RESPONSE_MLE_BASE_S28_I21,9ee64e8872baa52c5eb27448526cd587f97775d6fd0550a093ae67fd64d6cd38,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290011,202609290012,202609290013,202609290014,396,396,0,14.745941054,6.827036080,14.704937963,1.525858211,54,42.762638296,0.900248143,0.715197136,0,300,329.762638296,334,48,24,7,24,2554.36990286,102.686806125,2657.05670899,8.51456634287,0.34228935375,8.85685569662
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,CAPACITY_RESPONSE_S28_I21,LOCAL_WINDOW_HPP_BASE,2,28,21,OP_RESPONSE_MLE_BASE_S28_I21,9ee64e8872baa52c5eb27448526cd587f97775d6fd0550a093ae67fd64d6cd38,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290021,202609290022,202609290023,202609290024,442,442,0,35.259431894,17.973330163,35.259431894,0.000000000,97,77.579667542,0.912166660,0.724665736,0,300,364.579667542,400,6,56,5,56,6775.97474764,12.359639879,6788.33438752,22.5865824921,0.0411987995967,22.6277812917
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,CAPACITY_RESPONSE_S28_I21,LOCAL_WINDOW_HPP_BASE,3,28,21,OP_RESPONSE_MLE_BASE_S28_I21,9ee64e8872baa52c5eb27448526cd587f97775d6fd0550a093ae67fd64d6cd38,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290031,202609290032,202609290033,202609290034,393,393,0,12.183620890,5.976600155,12.183620890,0.000000000,51,41.041753482,0.897936288,0.713360496,0,300,328.041753482,349,7,20,5,20,2324.99158397,9.024125774,2334.01570975,7.74997194658,0.0300804192467,7.78005236582
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,CAPACITY_RESPONSE_S28_I21,LOCAL_WINDOW_HPP_BASE,4,28,21,OP_RESPONSE_MLE_BASE_S28_I21,9ee64e8872baa52c5eb27448526cd587f97775d6fd0550a093ae67fd64d6cd38,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290041,202609290042,202609290043,202609290044,410,410,0,18.439070470,5.683722916,18.439070470,0.000000000,70,57.658233898,0.893256436,0.709642613,0,300,344.658233898,337,4,29,1,29,2028.23281359,3.556723676,2031.78953726,6.76077604528,0.0118557455867,6.77263179087
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,CAPACITY_RESPONSE_S28_I21,LOCAL_WINDOW_HPP_BASE,5,28,21,OP_RESPONSE_MLE_BASE_S28_I21,9ee64e8872baa52c5eb27448526cd587f97775d6fd0550a093ae67fd64d6cd38,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290051,202609290052,202609290053,202609290054,388,388,0,20.541998877,11.401929798,20.541998877,0.000000000,52,40.240768599,0.888599163,0.705942669,0,300,327.240768599,347,7,30,2,30,4387.23096678,4.630616163,4391.86158295,14.6241032226,0.01543538721,14.6395386098
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,CAPACITY_RESPONSE_S28_I21,LOCAL_WINDOW_HPP_BASE,6,28,21,OP_RESPONSE_MLE_BASE_S28_I21,9ee64e8872baa52c5eb27448526cd587f97775d6fd0550a093ae67fd64d6cd38,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290061,202609290062,202609290063,202609290064,419,419,0,29.496219244,13.843344108,29.496219244,0.000000000,84,65.083667062,0.894297762,0.710469889,0,300,352.083667062,363,16,44,1,44,5207.55718479,5.094867692,5212.65205248,17.3585239493,0.0169828923067,17.3755068416
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,CAPACITY_RESPONSE_S28_I21,LOCAL_WINDOW_HPP_BASE,7,28,21,OP_RESPONSE_MLE_BASE_S28_I21,9ee64e8872baa52c5eb27448526cd587f97775d6fd0550a093ae67fd64d6cd38,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290071,202609290072,202609290073,202609290074,408,408,0,20.688519800,10.191724179,20.688519800,0.000000000,73,57.247968126,0.889919905,0.706991925,0,300,344.247968126,357,0,31,0,31,3836.97653073,0,3836.97653073,12.7899217691,0,12.7899217691
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,CAPACITY_RESPONSE_S28_I21,LOCAL_WINDOW_HPP_BASE,8,28,21,OP_RESPONSE_MLE_BASE_S28_I21,9ee64e8872baa52c5eb27448526cd587f97775d6fd0550a093ae67fd64d6cd38,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290081,202609290082,202609290083,202609290084,442,442,0,46.310607377,26.176562527,46.245856365,1.301731281,99,75.870129931,0.916315389,0.727961670,0,300,362.870129931,414,106,64,4,64,10354.726584,69.852402516,10424.5789866,34.5157552801,0.23284134172,34.7485966219
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,CAPACITY_RESPONSE_S28_I21,LOCAL_WINDOW_HPP_BASE,9,28,21,OP_RESPONSE_MLE_BASE_S28_I21,9ee64e8872baa52c5eb27448526cd587f97775d6fd0550a093ae67fd64d6cd38,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290091,202609290092,202609290093,202609290094,395,395,0,19.695726634,8.039017834,19.695726634,0.000000000,55,42.004407916,0.899965616,0.714972684,0,300,329.004407916,356,14,29,1,29,3121.65979985,8.034281602,3129.69408145,10.4055326662,0.0267809386733,10.4323136048
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,CAPACITY_RESPONSE_S28_I21,LOCAL_WINDOW_HPP_BASE,10,28,21,OP_RESPONSE_MLE_BASE_S28_I21,9ee64e8872baa52c5eb27448526cd587f97775d6fd0550a093ae67fd64d6cd38,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290101,202609290102,202609290103,202609290104,394,394,0,13.989371306,6.362415670,13.989371306,0.000000000,64,49.395402852,0.878697843,0.698076620,0,300,336.395402852,295,0,21,0,21,2357.74746574,0,2357.74746574,7.85915821912,0,7.85915821912
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,CAPACITY_RESPONSE_S28_I21,LOCAL_WINDOW_HPP_BASE,11,28,21,OP_RESPONSE_MLE_BASE_S28_I21,9ee64e8872baa52c5eb27448526cd587f97775d6fd0550a093ae67fd64d6cd38,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290111,202609290112,202609290113,202609290114,409,409,0,29.490813974,17.557973878,29.490813974,0.000000000,67,53.558469842,0.901410448,0.716120523,0,300,340.558469842,378,13,46,1,46,6965.86736395,3.144911154,6969.0122751,23.2195578798,0.01048303718,23.230040917
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,CAPACITY_RESPONSE_S28_I21,LOCAL_WINDOW_HPP_BASE,12,28,21,OP_RESPONSE_MLE_BASE_S28_I21,9ee64e8872baa52c5eb27448526cd587f97775d6fd0550a093ae67fd64d6cd38,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290121,202609290122,202609290123,202609290124,423,423,0,26.912357213,12.573112867,26.912357213,0.000000000,82,64.230454154,0.904950110,0.718932588,0,300,351.230454154,388,0,40,0,40,4817.04045534,0,4817.04045534,16.0568015178,0,16.0568015178
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,CAPACITY_RESPONSE_S28_I21,LOCAL_WINDOW_HPP_BASE,13,28,21,OP_RESPONSE_MLE_BASE_S28_I21,9ee64e8872baa52c5eb27448526cd587f97775d6fd0550a093ae67fd64d6cd38,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290131,202609290132,202609290133,202609290134,455,455,0,53.837813416,32.208512762,53.837813416,0.000000000,114,87.740148280,0.914389330,0.726431524,0,300,374.74014828,427,0,74,0,74,12814.9102841,0,12814.9102841,42.7163676137,0,42.7163676137
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,CAPACITY_RESPONSE_S28_I21,LOCAL_WINDOW_HPP_BASE,14,28,21,OP_RESPONSE_MLE_BASE_S28_I21,9ee64e8872baa52c5eb27448526cd587f97775d6fd0550a093ae67fd64d6cd38,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290141,202609290142,202609290143,202609290144,374,374,0,12.666610512,5.623722778,12.666610512,0.000000000,41,34.129896711,0.872201423,0.692915575,0,300,321.129896711,284,7,23,3,23,2098.52147629,4.750842631,2103.27231893,6.99507158765,0.0158361421033,7.01090772975
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,CAPACITY_RESPONSE_S28_I21,LOCAL_WINDOW_HPP_BASE,15,28,21,OP_RESPONSE_MLE_BASE_S28_I21,9ee64e8872baa52c5eb27448526cd587f97775d6fd0550a093ae67fd64d6cd38,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290151,202609290152,202609290153,202609290154,386,386,0,17.583638229,6.102187211,17.583638229,0.000000000,59,46.934226713,0.866963239,0.688754128,0,300,333.934226713,284,0,29,0,29,2276.86852131,0,2276.86852131,7.5895617377,0,7.5895617377
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,CAPACITY_RESPONSE_S28_I21,LOCAL_WINDOW_HPP_BASE,16,28,21,OP_RESPONSE_MLE_BASE_S28_I21,9ee64e8872baa52c5eb27448526cd587f97775d6fd0550a093ae67fd64d6cd38,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290161,202609290162,202609290163,202609290164,401,401,0,17.565785368,4.470116261,17.565785368,0.000000000,74,54.339693965,0.881830452,0.700565303,0,300,341.339693965,273,11,26,1,26,1499.86308045,2.375280095,1502.23836054,4.99954360149,0.00791760031667,5.00746120181
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,CAPACITY_RESPONSE_S28_I21,LOCAL_WINDOW_HPP_BASE,17,28,21,OP_RESPONSE_MLE_BASE_S28_I21,9ee64e8872baa52c5eb27448526cd587f97775d6fd0550a093ae67fd64d6cd38,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290171,202609290172,202609290173,202609290174,429,429,0,37.345839352,16.879541541,37.345839352,0.000000000,90,71.615072585,0.899548320,0.714641165,0,300,358.615072585,396,0,51,0,51,6369.89885645,0,6369.89885645,21.2329961882,0,21.2329961882
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,CAPACITY_RESPONSE_S28_I21,LOCAL_WINDOW_HPP_BASE,18,28,21,OP_RESPONSE_MLE_BASE_S28_I21,9ee64e8872baa52c5eb27448526cd587f97775d6fd0550a093ae67fd64d6cd38,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290181,202609290182,202609290183,202609290184,419,419,0,28.638103604,15.482961953,28.638103604,0.000000000,81,62.987877229,0.899461186,0.714571942,0,300,349.987877229,386,0,41,0,41,5946.73847307,0,5946.73847307,19.8224615769,0,19.8224615769
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,CAPACITY_RESPONSE_S28_I21,LOCAL_WINDOW_HPP_BASE,19,28,21,OP_RESPONSE_MLE_BASE_S28_I21,9ee64e8872baa52c5eb27448526cd587f97775d6fd0550a093ae67fd64d6cd38,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290191,202609290192,202609290193,202609290194,445,445,0,41.651443165,16.568158922,41.651443165,0.000000000,104,79.048319206,0.914799589,0.726757452,0,300,366.048319206,412,19,59,2,59,6028.94918507,8.586026632,6037.5352117,20.0964972836,0.0286200887733,20.1251173723
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,CAPACITY_RESPONSE_S28_I21,LOCAL_WINDOW_HPP_BASE,20,28,21,OP_RESPONSE_MLE_BASE_S28_I21,9ee64e8872baa52c5eb27448526cd587f97775d6fd0550a093ae67fd64d6cd38,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290201,202609290202,202609290203,202609290204,418,418,0,24.653049646,13.096759982,24.653049646,0.000000000,79,59.132870940,0.906946459,0.720518576,0,300,346.13287094,371,2,36,2,36,5082.5633706,1.740105019,5084.30347562,16.941877902,0.00580035006333,16.9476782521
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,CAPACITY_RESPONSE_S28_I21,LOCAL_WINDOW_HPP_BASE,21,28,21,OP_RESPONSE_MLE_BASE_S28_I21,9ee64e8872baa52c5eb27448526cd587f97775d6fd0550a093ae67fd64d6cd38,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290211,202609290212,202609290213,202609290214,417,417,0,27.721131768,10.446496509,27.721131768,0.000000000,85,65.900426817,0.888042323,0.705500290,0,300,352.900426817,315,4,41,2,41,3709.20610899,1.408830834,3710.61493983,12.3640203633,0.00469610278,12.3687164661
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,CAPACITY_RESPONSE_S28_I21,LOCAL_WINDOW_HPP_BASE,22,28,21,OP_RESPONSE_MLE_BASE_S28_I21,9ee64e8872baa52c5eb27448526cd587f97775d6fd0550a093ae67fd64d6cd38,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290221,202609290222,202609290223,202609290224,410,410,0,22.853633389,10.946777936,22.853633389,0.000000000,72,55.540665229,0.898576593,0.713869182,0,300,342.540665229,359,0,34,0,34,4198.52120682,0,4198.52120682,13.9950706894,0,13.9950706894
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,CAPACITY_RESPONSE_S28_I21,LOCAL_WINDOW_HPP_BASE,23,28,21,OP_RESPONSE_MLE_BASE_S28_I21,9ee64e8872baa52c5eb27448526cd587f97775d6fd0550a093ae67fd64d6cd38,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290231,202609290232,202609290233,202609290234,439,439,0,42.384249902,24.040259396,42.190205993,2.896449224,99,72.664045236,0.917925747,0.729241010,0,300,359.664045236,411,105,58,5,58,9299.52172286,207.925528231,9507.44725109,30.9984057429,0.693085094103,31.691490837
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,CAPACITY_RESPONSE_S28_I21,LOCAL_WINDOW_HPP_BASE,24,28,21,OP_RESPONSE_MLE_BASE_S28_I21,9ee64e8872baa52c5eb27448526cd587f97775d6fd0550a093ae67fd64d6cd38,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290241,202609290242,202609290243,202609290244,412,412,0,14.264765139,5.938090171,14.264765139,0.201770660,72,53.184041803,0.908984900,0.722138004,0,300,340.184041803,365,30,24,2,24,2187.51471031,13.285821471,2200.80053178,7.29171570103,0.04428607157,7.3360017726
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,CAPACITY_RESPONSE_S28_I21,LOCAL_WINDOW_HPP_BASE,25,28,21,OP_RESPONSE_MLE_BASE_S28_I21,9ee64e8872baa52c5eb27448526cd587f97775d6fd0550a093ae67fd64d6cd38,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290251,202609290252,202609290253,202609290254,424,424,0,28.333975088,15.966151497,28.333975088,0.000000000,84,64.689215357,0.905948398,0.719725672,0,300,351.689215357,360,0,44,0,44,6138.7753247,0,6138.7753247,20.4625844157,0,20.4625844157
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,CAPACITY_RESPONSE_S28_I21,LOCAL_WINDOW_HPP_BASE,26,28,21,OP_RESPONSE_MLE_BASE_S28_I21,9ee64e8872baa52c5eb27448526cd587f97775d6fd0550a093ae67fd64d6cd38,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290261,202609290262,202609290263,202609290264,419,419,0,28.390184526,13.895760065,28.390184526,0.000000000,79,62.923962580,0.899619590,0.714697786,0,300,349.92396258,357,14,42,3,42,5308.99295385,24.20331821,5333.19627206,17.6966431795,0.0806777273667,17.7773209069
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,CAPACITY_RESPONSE_S28_I21,LOCAL_WINDOW_HPP_BASE,27,28,21,OP_RESPONSE_MLE_BASE_S28_I21,9ee64e8872baa52c5eb27448526cd587f97775d6fd0550a093ae67fd64d6cd38,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290271,202609290272,202609290273,202609290274,410,410,0,14.537065914,7.889552096,14.537065914,0.362549050,69,51.556929097,0.908758989,0.721958530,0,300,338.556929097,374,43,26,3,26,2993.72203825,19.53896524,3013.26100349,9.97907346083,0.0651298841333,10.044203345
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,CAPACITY_RESPONSE_S28_I21,LOCAL_WINDOW_HPP_BASE,28,28,21,OP_RESPONSE_MLE_BASE_S28_I21,9ee64e8872baa52c5eb27448526cd587f97775d6fd0550a093ae67fd64d6cd38,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290281,202609290282,202609290283,202609290284,392,392,0,14.182547488,4.528258436,14.182547488,0.000000000,64,51.997902016,0.867773767,0.689398048,0,300,338.997902016,276,7,24,1,24,1603.9197085,3.15267341,1607.07238191,5.34639902833,0.0105089113667,5.3569079397
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,CAPACITY_RESPONSE_S28_I21,LOCAL_WINDOW_HPP_BASE,29,28,21,OP_RESPONSE_MLE_BASE_S28_I21,9ee64e8872baa52c5eb27448526cd587f97775d6fd0550a093ae67fd64d6cd38,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290291,202609290292,202609290293,202609290294,424,424,0,30.447857431,13.618677302,30.341474497,2.706645429,86,66.090374984,0.902481007,0.716971022,0,300,353.090374984,384,105,47,6,47,5005.65663118,198.113445026,5203.77007621,16.6855221039,0.660378150087,17.345900254
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,CAPACITY_RESPONSE_S28_I21,LOCAL_WINDOW_HPP_BASE,30,28,21,OP_RESPONSE_MLE_BASE_S28_I21,9ee64e8872baa52c5eb27448526cd587f97775d6fd0550a093ae67fd64d6cd38,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290301,202609290302,202609290303,202609290304,408,408,0,17.178043305,5.293171737,17.178043305,0.000000000,71,56.325391809,0.892224032,0.708822426,0,300,343.325391809,315,6,29,2,29,1865.96143559,7.931468465,1873.89290405,6.21987145197,0.0264382282167,6.24630968018
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,CAPACITY_RESPONSE_S28_I21,LOCAL_WINDOW_HPP_BASE,31,28,21,OP_RESPONSE_MLE_BASE_S28_I21,9ee64e8872baa52c5eb27448526cd587f97775d6fd0550a093ae67fd64d6cd38,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290311,202609290312,202609290313,202609290314,425,425,0,33.224256061,13.853662922,33.224256061,0.000000000,85,66.570644031,0.903424310,0.717720424,0,300,353.570644031,377,0,47,0,47,5251.42697035,0,5251.42697035,17.5047565678,0,17.5047565678
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,CAPACITY_RESPONSE_S28_I21,LOCAL_WINDOW_HPP_BASE,32,28,21,OP_RESPONSE_MLE_BASE_S28_I21,9ee64e8872baa52c5eb27448526cd587f97775d6fd0550a093ae67fd64d6cd38,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290321,202609290322,202609290323,202609290324,395,395,0,11.241486842,3.793663712,11.241486842,0.000000000,62,50.493522331,0.878168035,0.697655717,0,300,337.493522331,284,17,20,3,20,1362.0007108,6.127931863,1368.12864266,4.54000236933,0.0204264395433,4.56042880888
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,CAPACITY_RESPONSE_S28_I21,LOCAL_WINDOW_HPP_BASE,33,28,21,OP_RESPONSE_MLE_BASE_S28_I21,9ee64e8872baa52c5eb27448526cd587f97775d6fd0550a093ae67fd64d6cd38,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290331,202609290332,202609290333,202609290334,428,428,0,32.789191980,18.022777465,32.747002048,0.000000000,86,66.134578839,0.910884994,0.723647523,0,300,353.134578839,400,15,47,1,47,7065.7843411,10.815406368,7076.59974747,23.5526144703,0.03605135456,23.5886658249
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,CAPACITY_RESPONSE_S28_I21,LOCAL_WINDOW_HPP_BASE,34,28,21,OP_RESPONSE_MLE_BASE_S28_I21,9ee64e8872baa52c5eb27448526cd587f97775d6fd0550a093ae67fd64d6cd38,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290341,202609290342,202609290343,202609290344,426,426,0,28.052452072,10.678535730,28.052452072,0.100816952,87,66.822622275,0.904927973,0.718915001,0,300,353.822622275,397,45,41,1,41,3924.2375088,7.80117505,3932.03868385,13.080791696,0.0260039168333,13.1067956128
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,CAPACITY_RESPONSE_S28_I21,LOCAL_WINDOW_HPP_BASE,35,28,21,OP_RESPONSE_MLE_BASE_S28_I21,9ee64e8872baa52c5eb27448526cd587f97775d6fd0550a093ae67fd64d6cd38,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290351,202609290352,202609290353,202609290354,451,451,0,40.672951307,18.820597053,40.672951307,0.000000000,108,85.464003605,0.911702696,0.724297142,0,300,372.464003605,423,0,63,0,63,6954.69036095,0,6954.69036095,23.1823012032,0,23.1823012032
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,CAPACITY_RESPONSE_S28_I21,LOCAL_WINDOW_HPP_BASE,36,28,21,OP_RESPONSE_MLE_BASE_S28_I21,9ee64e8872baa52c5eb27448526cd587f97775d6fd0550a093ae67fd64d6cd38,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290361,202609290362,202609290363,202609290364,414,414,0,21.017158092,10.003090019,20.948729481,0.199505710,74,54.212869105,0.910744444,0.723535864,0,300,341.212869105,366,45,30,3,30,3841.04117322,22.584374276,3863.62554749,12.8034705774,0.0752812475867,12.878751825
