schema_version,study_id,axis,fixed_security_capacity,fixed_immigration_capacity,higher_capacity,lower_capacity,higher_scenario_id,lower_scenario_id,metric,contrast,n_pairs,mean_penalty,standard_deviation,standard_error,ci_level,ci_low,ci_high,crn_alignment_status,analysis_role
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,32,,18,17,CAPACITY_RESPONSE_S32_I18,CAPACITY_RESPONSE_S32_I17,peak_total_waiting_queue,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,9.8,5.60975826173,0.793339621538,0.95,8.20572434192,11.3942756581,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,32,,18,17,CAPACITY_RESPONSE_S32_I18,CAPACITY_RESPONSE_S32_I17,time_weighted_mean_total_waiting_queue,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,5.11385053193,2.56957182609,0.363392332595,0.95,4.38358629899,5.84411476488,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,32,,18,17,CAPACITY_RESPONSE_S32_I18,CAPACITY_RESPONSE_S32_I17,cutoff_backlog,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,11.52,6.0177967356,0.851044975909,0.95,9.80976109073,13.2302389093,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,32,,18,17,CAPACITY_RESPONSE_S32_I18,CAPACITY_RESPONSE_S32_I17,cohort_clear_time_after_cutoff_seconds,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,10.1009033117,5.49363179684,0.776916859377,0.95,8.53963042983,11.6621761937,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,32,,18,17,CAPACITY_RESPONSE_S32_I18,CAPACITY_RESPONSE_S32_I17,security_wait_p95_seconds,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,0,0,0,0.95,0,0,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,32,,18,17,CAPACITY_RESPONSE_S32_I18,CAPACITY_RESPONSE_S32_I17,immigration_wait_p95_seconds,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,9.50358375652,4.29764245305,0.607778424334,0.95,8.28220728532,10.7249602277,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,32,,17,16,CAPACITY_RESPONSE_S32_I17,CAPACITY_RESPONSE_S32_I16,total_queue_wait_p95_seconds,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,14.6785199257,4.02092966803,0.568645326987,0.95,13.5357843579,15.8212554935,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,32,,17,16,CAPACITY_RESPONSE_S32_I17,CAPACITY_RESPONSE_S32_I16,total_queue_wait_mean_seconds,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,7.83971985156,2.19321221803,0.31016704639,0.95,7.21641583576,8.46302386736,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,32,,17,16,CAPACITY_RESPONSE_S32_I17,CAPACITY_RESPONSE_S32_I16,peak_total_waiting_queue,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,16.84,4.8291631083,0.682946796266,0.95,15.4675670299,18.2124329701,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,32,,17,16,CAPACITY_RESPONSE_S32_I17,CAPACITY_RESPONSE_S32_I16,time_weighted_mean_total_waiting_queue,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,7.57295520646,2.16369383347,0.305992516411,0.95,6.95804022274,8.18787019019,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,32,,17,16,CAPACITY_RESPONSE_S32_I17,CAPACITY_RESPONSE_S32_I16,cutoff_backlog,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,16.46,4.56790042423,0.645998673152,0.95,15.1618170632,17.7581829368,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,32,,17,16,CAPACITY_RESPONSE_S32_I17,CAPACITY_RESPONSE_S32_I16,cohort_clear_time_after_cutoff_seconds,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,16.7344314076,4.35205801964,0.615473947561,0.95,15.4975902035,17.9712726117,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,32,,17,16,CAPACITY_RESPONSE_S32_I17,CAPACITY_RESPONSE_S32_I16,security_wait_p95_seconds,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,0,0,0,0.95,0,0,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,32,,17,16,CAPACITY_RESPONSE_S32_I17,CAPACITY_RESPONSE_S32_I16,immigration_wait_p95_seconds,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,15.1036868046,4.03158316051,0.570151958343,0.95,13.9579235477,16.2494500614,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,31,,21,20,CAPACITY_RESPONSE_S31_I21,CAPACITY_RESPONSE_S31_I20,total_queue_wait_p95_seconds,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,0.15185400452,0.144158723445,0.0203871221831,0.95,0.110884548625,0.192823460415,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,31,,21,20,CAPACITY_RESPONSE_S31_I21,CAPACITY_RESPONSE_S31_I20,total_queue_wait_mean_seconds,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,0.13078247772,0.060118109246,0.00850198454399,0.95,0.113697100114,0.147867855326,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,31,,21,20,CAPACITY_RESPONSE_S31_I21,CAPACITY_RESPONSE_S31_I20,peak_total_waiting_queue,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,0.1,0.303045763366,0.0428571428571,0.95,0.0138753469802,0.18612465302,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,31,,21,20,CAPACITY_RESPONSE_S31_I21,CAPACITY_RESPONSE_S31_I20,time_weighted_mean_total_waiting_queue,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,0.160193361817,0.0819896424891,0.0115950864382,0.95,0.136892163238,0.183494560396,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,31,,21,20,CAPACITY_RESPONSE_S31_I21,CAPACITY_RESPONSE_S31_I20,cutoff_backlog,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,0.16,0.421852087435,0.0596588943366,0.95,0.0401109632666,0.279889036733,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,31,,21,20,CAPACITY_RESPONSE_S31_I21,CAPACITY_RESPONSE_S31_I20,cohort_clear_time_after_cutoff_seconds,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,0.21934101726,0.390766546265,0.055262734945,0.95,0.108286393579,0.330395640941,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,31,,21,20,CAPACITY_RESPONSE_S31_I21,CAPACITY_RESPONSE_S31_I20,security_wait_p95_seconds,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,0,0,0,0.95,0,0,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,31,,21,20,CAPACITY_RESPONSE_S31_I21,CAPACITY_RESPONSE_S31_I20,immigration_wait_p95_seconds,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,0.7201300134,0.226669811825,0.0320559522063,0.95,0.655711165644,0.784548861156,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,31,,20,19,CAPACITY_RESPONSE_S31_I20,CAPACITY_RESPONSE_S31_I19,total_queue_wait_p95_seconds,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,0.38679426714,0.206792155938,0.0292448271519,0.95,0.328024586681,0.445563947599,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,31,,20,19,CAPACITY_RESPONSE_S31_I20,CAPACITY_RESPONSE_S31_I19,total_queue_wait_mean_seconds,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,0.2960538482,0.112442411021,0.0159017582652,0.95,0.264098068563,0.328009627837,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,31,,20,19,CAPACITY_RESPONSE_S31_I20,CAPACITY_RESPONSE_S31_I19,peak_total_waiting_queue,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,0.32,0.512695955569,0.072506157374,0.95,0.174293421602,0.465706578398,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,31,,20,19,CAPACITY_RESPONSE_S31_I20,CAPACITY_RESPONSE_S31_I19,time_weighted_mean_total_waiting_queue,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,0.361251363194,0.155081145738,0.0219317859572,0.95,0.317177789228,0.405324937159,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,31,,20,19,CAPACITY_RESPONSE_S31_I20,CAPACITY_RESPONSE_S31_I19,cutoff_backlog,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,0.34,0.557325977232,0.0788177955665,0.95,0.181609709784,0.498390290216,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,31,,20,19,CAPACITY_RESPONSE_S31_I20,CAPACITY_RESPONSE_S31_I19,cohort_clear_time_after_cutoff_seconds,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,0.44877833552,0.545575675029,0.0771560518926,0.95,0.293727444242,0.603829226798,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,31,,20,19,CAPACITY_RESPONSE_S31_I20,CAPACITY_RESPONSE_S31_I19,security_wait_p95_seconds,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,0,0,0,0.95,0,0,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,31,,20,19,CAPACITY_RESPONSE_S31_I20,CAPACITY_RESPONSE_S31_I19,immigration_wait_p95_seconds,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,0.83828821844,0.23905377361,0.0338073088776,0.95,0.770349887686,0.906226549194,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,31,,19,18,CAPACITY_RESPONSE_S31_I19,CAPACITY_RESPONSE_S31_I18,total_queue_wait_p95_seconds,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,2.6494112384,1.60668268444,0.227219244277,0.95,2.1927970717,3.1060254051,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,31,,19,18,CAPACITY_RESPONSE_S31_I19,CAPACITY_RESPONSE_S31_I18,total_queue_wait_mean_seconds,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,1.55804818186,1.03510759888,0.146386320485,0.95,1.26387385716,1.85222250656,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,31,,19,18,CAPACITY_RESPONSE_S31_I19,CAPACITY_RESPONSE_S31_I18,peak_total_waiting_queue,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,2.54,2.46783388453,0.349004414919,0.95,1.83864937013,3.24135062987,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,31,,19,18,CAPACITY_RESPONSE_S31_I19,CAPACITY_RESPONSE_S31_I18,time_weighted_mean_total_waiting_queue,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,1.76084020892,1.2141904494,0.171712460084,0.95,1.41577110122,2.10590931661,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,31,,19,18,CAPACITY_RESPONSE_S31_I19,CAPACITY_RESPONSE_S31_I18,cutoff_backlog,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,3.2,2.99659670906,0.423782770691,0.95,2.3483766381,4.0516233619,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,31,,19,18,CAPACITY_RESPONSE_S31_I19,CAPACITY_RESPONSE_S31_I18,cohort_clear_time_after_cutoff_seconds,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,2.9274535348,2.44082471941,0.345184742157,0.95,2.23377882473,3.62112824487,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,31,,19,18,CAPACITY_RESPONSE_S31_I19,CAPACITY_RESPONSE_S31_I18,security_wait_p95_seconds,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,0,0,0,0.95,0,0,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,31,,19,18,CAPACITY_RESPONSE_S31_I19,CAPACITY_RESPONSE_S31_I18,immigration_wait_p95_seconds,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,2.74378989152,1.63126217807,0.230695309601,0.95,2.28019031002,3.20738947302,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,31,,18,17,CAPACITY_RESPONSE_S31_I18,CAPACITY_RESPONSE_S31_I17,total_queue_wait_p95_seconds,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,8.43651433386,4.21590956873,0.596219648984,0.95,7.23836609137,9.63466257635,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,31,,18,17,CAPACITY_RESPONSE_S31_I18,CAPACITY_RESPONSE_S31_I17,total_queue_wait_mean_seconds,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,4.74364073426,2.35488475035,0.333030995177,0.95,4.07438989316,5.41289157536,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,31,,18,17,CAPACITY_RESPONSE_S31_I18,CAPACITY_RESPONSE_S31_I17,peak_total_waiting_queue,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,9.22,5.55231152452,0.78521542605,0.95,7.642050524,10.797949476,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,31,,18,17,CAPACITY_RESPONSE_S31_I18,CAPACITY_RESPONSE_S31_I17,time_weighted_mean_total_waiting_queue,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,4.98080821999,2.51791980983,0.356087634402,0.95,4.26522332765,5.69639311233,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,31,,18,17,CAPACITY_RESPONSE_S31_I18,CAPACITY_RESPONSE_S31_I17,cutoff_backlog,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,11.18,5.92362960988,0.837727733277,0.95,9.49652309175,12.8634769083,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,31,,18,17,CAPACITY_RESPONSE_S31_I18,CAPACITY_RESPONSE_S31_I17,cohort_clear_time_after_cutoff_seconds,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,9.91834741876,5.50845680053,0.779013431506,0.95,8.35286131741,11.4838335201,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,31,,18,17,CAPACITY_RESPONSE_S31_I18,CAPACITY_RESPONSE_S31_I17,security_wait_p95_seconds,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,0,0,0,0.95,0,0,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,31,,18,17,CAPACITY_RESPONSE_S31_I18,CAPACITY_RESPONSE_S31_I17,immigration_wait_p95_seconds,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,9.4574651809,4.4179298067,0.624789625025,0.95,8.20190342204,10.7130269398,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,31,,17,16,CAPACITY_RESPONSE_S31_I17,CAPACITY_RESPONSE_S31_I16,total_queue_wait_p95_seconds,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,14.6560303654,4.00729985445,0.566717780267,0.95,13.5171683477,15.7948923831,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,31,,17,16,CAPACITY_RESPONSE_S31_I17,CAPACITY_RESPONSE_S31_I16,total_queue_wait_mean_seconds,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,7.81254434658,2.17980874383,0.30827150889,0.95,7.193049556,8.43203913716,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,31,,17,16,CAPACITY_RESPONSE_S31_I17,CAPACITY_RESPONSE_S31_I16,peak_total_waiting_queue,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,16.3,4.66970260819,0.660395676076,0.95,14.9728852027,17.6271147973,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,31,,17,16,CAPACITY_RESPONSE_S31_I17,CAPACITY_RESPONSE_S31_I16,time_weighted_mean_total_waiting_queue,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,7.53940955207,2.14793744815,0.303764227031,0.95,6.92897248351,8.14984662064,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,31,,17,16,CAPACITY_RESPONSE_S31_I17,CAPACITY_RESPONSE_S31_I16,cutoff_backlog,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,16.42,4.56289381862,0.645290632196,0.95,15.1232399248,17.7167600752,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,31,,17,16,CAPACITY_RESPONSE_S31_I17,CAPACITY_RESPONSE_S31_I16,cohort_clear_time_after_cutoff_seconds,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,16.7366477021,4.33947484664,0.613694418169,0.95,15.5033825962,17.969912808,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,31,,17,16,CAPACITY_RESPONSE_S31_I17,CAPACITY_RESPONSE_S31_I16,security_wait_p95_seconds,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,0,0,0,0.95,0,0,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,31,,17,16,CAPACITY_RESPONSE_S31_I17,CAPACITY_RESPONSE_S31_I16,immigration_wait_p95_seconds,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,15.1863149626,3.94560223884,0.557992419789,0.95,14.0649872133,16.3076427119,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,30,,21,20,CAPACITY_RESPONSE_S30_I21,CAPACITY_RESPONSE_S30_I20,total_queue_wait_p95_seconds,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,0.082509645,0.141537611039,0.0200164409117,0.95,0.0422851010085,0.122734188992,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,30,,21,20,CAPACITY_RESPONSE_S30_I21,CAPACITY_RESPONSE_S30_I20,total_queue_wait_mean_seconds,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,0.08775144706,0.0573759639908,0.008114186643,0.95,0.0714453785128,0.104057515607,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,30,,21,20,CAPACITY_RESPONSE_S30_I21,CAPACITY_RESPONSE_S30_I20,peak_total_waiting_queue,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,0.02,0.141421356237,0.02,0.95,-0.0201915047426,0.0601915047426,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,30,,21,20,CAPACITY_RESPONSE_S30_I21,CAPACITY_RESPONSE_S30_I20,time_weighted_mean_total_waiting_queue,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,0.108075651206,0.0738815777979,0.0104484329331,0.95,0.0870787391172,0.129072563296,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,30,,21,20,CAPACITY_RESPONSE_S30_I21,CAPACITY_RESPONSE_S30_I20,cutoff_backlog,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,0.14,0.350509832754,0.0495695759226,0.95,0.040386207711,0.239613792289,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,30,,21,20,CAPACITY_RESPONSE_S30_I21,CAPACITY_RESPONSE_S30_I20,cohort_clear_time_after_cutoff_seconds,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,0.09106749214,0.219247807442,0.0310063222805,0.95,0.0287579546907,0.153377029589,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,30,,21,20,CAPACITY_RESPONSE_S30_I21,CAPACITY_RESPONSE_S30_I20,security_wait_p95_seconds,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,0,0,0,0.95,0,0,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,30,,21,20,CAPACITY_RESPONSE_S30_I21,CAPACITY_RESPONSE_S30_I20,immigration_wait_p95_seconds,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,0.57278716576,0.3481362407,0.0492338993152,0.95,0.473847940869,0.671726390651,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,30,,20,19,CAPACITY_RESPONSE_S30_I20,CAPACITY_RESPONSE_S30_I19,total_queue_wait_p95_seconds,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,0.1987697003,0.175033903129,0.024753531968,0.95,0.149025615426,0.248513785174,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,30,,20,19,CAPACITY_RESPONSE_S30_I20,CAPACITY_RESPONSE_S30_I19,total_queue_wait_mean_seconds,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,0.19174571372,0.0799153240171,0.0113017335066,0.95,0.169034029928,0.214457397512,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
