schema_version,config_id,config_sha256,model_version,scenario_id,input_sample_id,replication_id,arrival_cutoff_seconds,drain_end_seconds,arrivals,completed_at_cutoff,security_queue_at_cutoff,security_in_service_at_cutoff,immigration_queue_at_cutoff,immigration_in_service_at_cutoff,wip_at_cutoff,completed_after_drain,rejected_or_dropped_count,technology_count,additional_check_count,security_wait_mean_seconds,security_wait_p95_seconds,immigration_wait_mean_seconds,immigration_wait_p95_seconds,total_queue_wait_mean_seconds,total_queue_wait_p95_seconds,total_queue_wait_exceed_600_rate,total_queue_wait_exceed_900_rate,total_queue_wait_exceed_1200_rate,system_time_mean_seconds,system_time_p95_seconds,security_utilization,immigration_utilization,cutoff_backlog,cutoff_backlog_fraction,cohort_clear_time_after_cutoff_seconds,conservation_pass,run_status,analysis_window_start_seconds,analysis_window_end_seconds,peak_window_end_seconds,security_positive_wait_count,immigration_positive_wait_count,peak_security_waiting_queue,peak_immigration_waiting_queue,peak_total_waiting_queue,security_queue_person_seconds,immigration_queue_person_seconds,total_queue_person_seconds,time_weighted_mean_security_waiting_queue,time_weighted_mean_immigration_waiting_queue,time_weighted_mean_total_waiting_queue
1.0,OP_CONFIRM_EXACT95_LOW_REFERENCE_ASSUMPTION_SANDBOX_V1,32b9044b5bbd75968a07e8c7fc390d8c3419cadcce37bf0965896dd768445e2b,TASK3_OPERATIONAL_POOLED_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_EXACT95_LOW,33,300.000000000,333.353517328,263,238,0,17,0,8,25,263,0,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,34.818181818,34.818181818,0.478152865,0.488398998,25,0.095057034,33.353517328,true,COMPLETE,0,300,320.353517328,0,0,0,0,0,0,0,0,0,0,0
1.0,OP_CONFIRM_EXACT95_LOW_REFERENCE_ASSUMPTION_SANDBOX_V1,32b9044b5bbd75968a07e8c7fc390d8c3419cadcce37bf0965896dd768445e2b,TASK3_OPERATIONAL_POOLED_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_EXACT95_LOW,34,300.000000000,333.918653247,282,249,0,15,0,18,33,282,0,0,0,0.000000000,0.000000000,0.001002814,0.000000000,0.001002814,0.000000000,0.000000000,0.000000000,0.000000000,34.819184632,34.818181818,0.511828522,0.522796277,33,0.117021277,33.918653247,true,COMPLETE,0,300,320.918653247,0,2,0,1,1,0,0.282793602,0.282793602,0,0.00094264534,0.00094264534
1.0,OP_CONFIRM_EXACT95_LOW_REFERENCE_ASSUMPTION_SANDBOX_V1,32b9044b5bbd75968a07e8c7fc390d8c3419cadcce37bf0965896dd768445e2b,TASK3_OPERATIONAL_POOLED_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_EXACT95_LOW,35,300.000000000,334.031797309,280,251,0,18,0,11,29,280,0,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,34.818181818,34.818181818,0.508026395,0.518912675,29,0.103571429,34.031797309,true,COMPLETE,0,300,321.031797309,0,0,0,0,0,0,0,0,0,0,0
1.0,OP_CONFIRM_EXACT95_LOW_REFERENCE_ASSUMPTION_SANDBOX_V1,32b9044b5bbd75968a07e8c7fc390d8c3419cadcce37bf0965896dd768445e2b,TASK3_OPERATIONAL_POOLED_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_EXACT95_LOW,36,300.000000000,334.046219248,272,235,0,21,0,16,37,272,0,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,34.818181818,34.818181818,0.493490048,0.504064835,37,0.136029412,34.046219248,true,COMPLETE,0,300,321.046219248,0,0,0,0,0,0,0,0,0,0,0
1.0,OP_CONFIRM_EXACT95_LOW_REFERENCE_ASSUMPTION_SANDBOX_V1,32b9044b5bbd75968a07e8c7fc390d8c3419cadcce37bf0965896dd768445e2b,TASK3_OPERATIONAL_POOLED_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_EXACT95_LOW,37,300.000000000,334.078766339,266,237,0,16,0,13,29,266,0,0,0,0.000000000,0.000000000,0.001079612,0.000000000,0.001079612,0.000000000,0.000000000,0.000000000,0.000000000,34.819261430,34.818181818,0.482557221,0.492897733,29,0.109022556,34.078766339,true,COMPLETE,0,300,321.078766339,0,3,0,1,1,0,0.287176841,0.287176841,0,0.000957256136666,0.000957256136666
1.0,OP_CONFIRM_EXACT95_LOW_REFERENCE_ASSUMPTION_SANDBOX_V1,32b9044b5bbd75968a07e8c7fc390d8c3419cadcce37bf0965896dd768445e2b,TASK3_OPERATIONAL_POOLED_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_EXACT95_LOW,38,300.000000000,333.973818889,341,302,0,23,0,16,39,341,0,0,0,0.000000000,0.000000000,0.006774636,0.000000000,0.006774636,0.000000000,0.000000000,0.000000000,0.000000000,34.824956454,34.818181818,0.618810982,0.632071217,39,0.114369501,33.973818889,true,COMPLETE,0,300,320.973818889,0,5,0,2,2,0,2.310150927,2.310150927,0,0.00770050309,0.00770050309
1.0,OP_CONFIRM_EXACT95_LOW_REFERENCE_ASSUMPTION_SANDBOX_V1,32b9044b5bbd75968a07e8c7fc390d8c3419cadcce37bf0965896dd768445e2b,TASK3_OPERATIONAL_POOLED_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_EXACT95_LOW,39,300.000000000,333.227369168,256,218,0,24,0,14,38,256,0,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,34.818181818,34.818181818,0.465602557,0.475579755,38,0.148437500,33.227369168,true,COMPLETE,0,300,320.227369168,0,0,0,0,0,0,0,0,0,0,0
1.0,OP_CONFIRM_EXACT95_LOW_REFERENCE_ASSUMPTION_SANDBOX_V1,32b9044b5bbd75968a07e8c7fc390d8c3419cadcce37bf0965896dd768445e2b,TASK3_OPERATIONAL_POOLED_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_EXACT95_LOW,40,300.000000000,334.470914622,276,253,0,13,0,10,23,276,0,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,34.818181818,34.818181818,0.500111430,0.510828103,23,0.083333333,34.470914622,true,COMPLETE,0,300,321.470914622,0,0,0,0,0,0,0,0,0,0,0
1.0,OP_CONFIRM_EXACT95_LOW_REFERENCE_ASSUMPTION_SANDBOX_V1,32b9044b5bbd75968a07e8c7fc390d8c3419cadcce37bf0965896dd768445e2b,TASK3_OPERATIONAL_POOLED_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_EXACT95_LOW,41,300.000000000,334.039386969,305,267,0,22,0,16,38,305,0,0,0,0.000000000,0.000000000,0.016411942,0.000000000,0.016411942,0.000000000,0.000000000,0.000000000,0.000000000,34.834593760,34.818181818,0.553373321,0.565231321,38,0.124590164,34.039386969,true,COMPLETE,0,300,321.039386969,0,9,0,3,3,0,5.005642222,5.005642222,0,0.0166854740733,0.0166854740733
1.0,OP_CONFIRM_EXACT95_LOW_REFERENCE_ASSUMPTION_SANDBOX_V1,32b9044b5bbd75968a07e8c7fc390d8c3419cadcce37bf0965896dd768445e2b,TASK3_OPERATIONAL_POOLED_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_EXACT95_LOW,42,300.000000000,334.117691289,298,260,0,25,0,13,38,298,0,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,34.818181818,34.818181818,0.540546237,0.552129370,38,0.127516779,34.117691289,true,COMPLETE,0,300,321.117691289,0,0,0,0,0,0,0,0,0,0,0
1.0,OP_CONFIRM_EXACT95_LOW_REFERENCE_ASSUMPTION_SANDBOX_V1,32b9044b5bbd75968a07e8c7fc390d8c3419cadcce37bf0965896dd768445e2b,TASK3_OPERATIONAL_POOLED_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_EXACT95_LOW,43,300.000000000,334.595220486,274,248,0,20,0,6,26,274,0,0,0,0.000000000,0.000000000,0.012639421,0.000000000,0.012639421,0.000000000,0.000000000,0.000000000,0.000000000,34.830821239,34.818181818,0.496302983,0.506938047,26,0.094890511,34.595220486,true,COMPLETE,0,300,321.595220486,0,5,0,2,2,0,3.46320148,3.46320148,0,0.0115440049333,0.0115440049333
1.0,OP_CONFIRM_EXACT95_LOW_REFERENCE_ASSUMPTION_SANDBOX_V1,32b9044b5bbd75968a07e8c7fc390d8c3419cadcce37bf0965896dd768445e2b,TASK3_OPERATIONAL_POOLED_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_EXACT95_LOW,44,300.000000000,333.612131684,288,252,0,19,0,17,36,288,0,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,34.818181818,34.818181818,0.523198763,0.534410165,36,0.125000000,33.612131684,true,COMPLETE,0,300,320.612131684,0,0,0,0,0,0,0,0,0,0,0
1.0,OP_CONFIRM_EXACT95_LOW_REFERENCE_ASSUMPTION_SANDBOX_V1,32b9044b5bbd75968a07e8c7fc390d8c3419cadcce37bf0965896dd768445e2b,TASK3_OPERATIONAL_POOLED_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_EXACT95_LOW,45,300.000000000,332.705388082,294,252,0,27,0,15,42,294,0,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,34.818181818,34.818181818,0.535554351,0.547030516,42,0.142857143,32.705388082,true,COMPLETE,0,300,319.705388082,0,0,0,0,0,0,0,0,0,0,0
1.0,OP_CONFIRM_EXACT95_LOW_REFERENCE_ASSUMPTION_SANDBOX_V1,32b9044b5bbd75968a07e8c7fc390d8c3419cadcce37bf0965896dd768445e2b,TASK3_OPERATIONAL_POOLED_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_EXACT95_LOW,46,300.000000000,334.547763371,296,252,0,26,0,18,44,296,0,0,0,0.000000000,0.000000000,0.044006599,0.000000000,0.044006599,0.000000000,0.000000000,0.000000000,0.000000000,34.862188417,34.818181818,0.536228183,0.547718787,44,0.148648649,34.547763371,true,COMPLETE,0,300,321.547763371,0,8,0,4,4,0,13.025953351,13.025953351,0,0.0434198445033,0.0434198445033
1.0,OP_CONFIRM_EXACT95_LOW_REFERENCE_ASSUMPTION_SANDBOX_V1,32b9044b5bbd75968a07e8c7fc390d8c3419cadcce37bf0965896dd768445e2b,TASK3_OPERATIONAL_POOLED_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_EXACT95_LOW,47,300.000000000,329.184016045,265,230,0,13,1,21,35,265,0,0,0,0.000000000,0.000000000,0.040889074,0.142978644,0.040889074,0.142978644,0.000000000,0.000000000,0.000000000,34.859070892,34.961160462,0.487891431,0.498346247,35,0.132075472,29.184016045,true,COMPLETE,0,300,316.184016045,0,14,0,3,3,0,9.929255423,9.929255423,0,0.0330975180767,0.0330975180767
1.0,OP_CONFIRM_EXACT95_LOW_REFERENCE_ASSUMPTION_SANDBOX_V1,32b9044b5bbd75968a07e8c7fc390d8c3419cadcce37bf0965896dd768445e2b,TASK3_OPERATIONAL_POOLED_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_EXACT95_LOW,48,300.000000000,334.462782154,296,264,0,14,0,18,32,296,0,0,0,0.000000000,0.000000000,0.016813924,0.000000000,0.016813924,0.000000000,0.000000000,0.000000000,0.000000000,34.834995742,34.818181818,0.536364430,0.547857953,32,0.108108108,34.462782154,true,COMPLETE,0,300,321.462782154,0,7,0,3,3,0,4.976921569,4.976921569,0,0.0165897385633,0.0165897385633
1.0,OP_CONFIRM_EXACT95_LOW_REFERENCE_ASSUMPTION_SANDBOX_V1,32b9044b5bbd75968a07e8c7fc390d8c3419cadcce37bf0965896dd768445e2b,TASK3_OPERATIONAL_POOLED_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_EXACT95_LOW,49,300.000000000,330.242669127,247,233,0,11,0,3,14,247,0,0,0,0.000000000,0.000000000,0.001144174,0.000000000,0.001144174,0.000000000,0.000000000,0.000000000,0.000000000,34.819325992,34.818181818,0.453293846,0.463007286,14,0.056680162,30.242669127,true,COMPLETE,0,300,317.242669127,0,1,0,1,1,0,0.282610892,0.282610892,0,0.000942036306667,0.000942036306667
1.0,OP_CONFIRM_EXACT95_LOW_REFERENCE_ASSUMPTION_SANDBOX_V1,32b9044b5bbd75968a07e8c7fc390d8c3419cadcce37bf0965896dd768445e2b,TASK3_OPERATIONAL_POOLED_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_EXACT95_LOW,50,300.000000000,334.204179571,295,266,0,17,0,12,29,295,0,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,34.818181818,34.818181818,0.534966017,0.546429574,29,0.098305085,34.204179571,true,COMPLETE,0,300,321.204179571,0,0,0,0,0,0,0,0,0,0,0
1.0,OP_CONFIRM_MLE_BASE_REFERENCE_ASSUMPTION_SANDBOX_V1,369372d7e06066baf12416f63c9b12a0af11b1ef17459431e126a703ba4c7eae,TASK3_OPERATIONAL_POOLED_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,1,300.000000000,334.701527801,396,354,0,24,0,18,42,396,0,0,0,0.057488243,0.190262896,0.329950203,2.059438287,0.387438447,2.208553338,0.000000000,0.000000000,0.000000000,35.205620265,37.026735156,0.717056781,0.732422283,42,0.106060606,34.701527801,true,COMPLETE,0,300,321.701527801,22,84,4,9,9,22.765344416,130.66028047,153.425624886,0.0758844813867,0.435534268233,0.51141874962
1.0,OP_CONFIRM_MLE_BASE_REFERENCE_ASSUMPTION_SANDBOX_V1,369372d7e06066baf12416f63c9b12a0af11b1ef17459431e126a703ba4c7eae,TASK3_OPERATIONAL_POOLED_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,2,300.000000000,340.938161730,442,377,8,36,0,21,65,442,0,0,0,0.365808343,2.433340877,0.598487048,2.636590984,0.964295391,3.486699562,0.000000000,0.000000000,0.000000000,35.782477209,38.304881380,0.785710777,0.802547436,65,0.147058824,40.938161730,true,COMPLETE,0,300,327.93816173,105,179,8,8,9,135.517778944,224.775724463,360.293503407,0.451725929813,0.749252414877,1.20097834469
1.0,OP_CONFIRM_MLE_BASE_REFERENCE_ASSUMPTION_SANDBOX_V1,369372d7e06066baf12416f63c9b12a0af11b1ef17459431e126a703ba4c7eae,TASK3_OPERATIONAL_POOLED_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,3,300.000000000,334.760392420,393,350,0,29,0,14,43,393,0,0,0,0.084898731,0.481609869,0.315424672,2.234494812,0.400323403,2.365394881,0.000000000,0.000000000,0.000000000,35.218505221,37.183576699,0.711499399,0.726745815,43,0.109414758,34.760392420,true,COMPLETE,0,300,321.76039242,31,84,4,6,6,33.365201114,123.961896184,157.327097298,0.111217337047,0.413206320613,0.52442365766
1.0,OP_CONFIRM_MLE_BASE_REFERENCE_ASSUMPTION_SANDBOX_V1,369372d7e06066baf12416f63c9b12a0af11b1ef17459431e126a703ba4c7eae,TASK3_OPERATIONAL_POOLED_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,4,300.000000000,335.403470296,410,356,0,35,0,19,54,410,0,0,0,0.031298571,0.000000000,0.134950367,1.210164980,0.166248938,1.430620064,0.000000000,0.000000000,0.000000000,34.984430756,36.248801882,0.740853541,0.756728974,54,0.131707317,35.403470296,true,COMPLETE,0,300,322.403470296,19,56,3,4,4,12.832413913,34.562437004,47.394850917,0.0427747130433,0.115208123347,0.15798283639
1.0,OP_CONFIRM_MLE_BASE_REFERENCE_ASSUMPTION_SANDBOX_V1,369372d7e06066baf12416f63c9b12a0af11b1ef17459431e126a703ba4c7eae,TASK3_OPERATIONAL_POOLED_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,5,300.000000000,333.557018640,388,356,0,18,0,14,32,388,0,0,0,0.098018246,0.858015621,0.210945841,1.304149833,0.308964087,1.915322452,0.000000000,0.000000000,0.000000000,35.127145905,36.733504270,0.704981463,0.720088209,32,0.082474227,33.557018640,true,COMPLETE,0,300,320.55701864,31,84,5,4,5,38.031079305,81.846986446,119.878065751,0.12677026435,0.272823288153,0.399593552503
1.0,OP_CONFIRM_MLE_BASE_REFERENCE_ASSUMPTION_SANDBOX_V1,369372d7e06066baf12416f63c9b12a0af11b1ef17459431e126a703ba4c7eae,TASK3_OPERATIONAL_POOLED_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,6,300.000000000,332.893710211,419,368,0,33,0,18,51,419,0,0,0,0.101817006,0.855258499,0.320182870,1.801874664,0.421999876,2.201837100,0.000000000,0.000000000,0.000000000,35.240181694,37.020018918,0.762824247,0.779170481,51,0.121718377,32.893710211,true,COMPLETE,0,300,319.893710211,55,138,3,5,5,42.66132548,112.365606141,155.026931621,0.142204418267,0.37455202047,0.516756438737
1.0,OP_CONFIRM_MLE_BASE_REFERENCE_ASSUMPTION_SANDBOX_V1,369372d7e06066baf12416f63c9b12a0af11b1ef17459431e126a703ba4c7eae,TASK3_OPERATIONAL_POOLED_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,7,300.000000000,334.942694913,408,352,0,33,2,21,56,408,0,0,0,0.161438120,1.333000691,0.280520617,1.842807980,0.441958737,2.579075458,0.000000000,0.000000000,0.000000000,35.260140555,37.397257276,0.738253830,0.754073555,56,0.137254902,34.942694913,true,COMPLETE,0,300,321.942694913,47,92,8,7,8,65.866752879,88.392908802,154.259661681,0.21955584293,0.29464302934,0.51419887227
1.0,OP_CONFIRM_MLE_BASE_REFERENCE_ASSUMPTION_SANDBOX_V1,369372d7e06066baf12416f63c9b12a0af11b1ef17459431e126a703ba4c7eae,TASK3_OPERATIONAL_POOLED_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,8,300.000000000,333.652413957,442,400,0,21,0,21,42,442,0,0,0,1.042778706,5.258285645,1.094578776,4.542101351,2.137357482,7.716276927,0.000000000,0.000000000,0.000000000,36.955539300,42.534458745,0.802867825,0.820072135,42,0.095022624,33.652413957,true,COMPLETE,0,300,320.652413957,151,217,13,10,16,460.908187986,483.688166815,944.596354801,1.53636062662,1.61229388938,3.148654516
1.0,OP_CONFIRM_MLE_BASE_REFERENCE_ASSUMPTION_SANDBOX_V1,369372d7e06066baf12416f63c9b12a0af11b1ef17459431e126a703ba4c7eae,TASK3_OPERATIONAL_POOLED_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,9,300.000000000,333.857083782,395,343,0,33,0,19,52,395,0,0,0,0.337787869,2.427248770,0.399465342,2.405600435,0.737253211,4.277478309,0.000000000,0.000000000,0.000000000,35.555435029,39.095660127,0.717055144,0.732420612,52,0.131645570,33.857083782,true,COMPLETE,0,300,320.857083782,65,110,8,8,8,133.426208411,150.506209207,283.932417618,0.444754028037,0.501687364023,0.94644139206
1.0,OP_CONFIRM_MLE_BASE_REFERENCE_ASSUMPTION_SANDBOX_V1,369372d7e06066baf12416f63c9b12a0af11b1ef17459431e126a703ba4c7eae,TASK3_OPERATIONAL_POOLED_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,10,300.000000000,334.733050789,394,344,0,31,0,19,50,394,0,0,0,0.063241865,0.165118014,0.203454382,1.377630124,0.266696246,2.046929136,0.000000000,0.000000000,0.000000000,35.084878064,36.865110954,0.713368095,0.728654554,50,0.126903553,34.733050789,true,COMPLETE,0,300,321.733050789,24,67,4,6,6,24.917294624,75.981606574,100.898901198,0.0830576487467,0.253272021913,0.33632967066
1.0,OP_CONFIRM_MLE_BASE_REFERENCE_ASSUMPTION_SANDBOX_V1,369372d7e06066baf12416f63c9b12a0af11b1ef17459431e126a703ba4c7eae,TASK3_OPERATIONAL_POOLED_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,11,300.000000000,334.795505588,409,367,0,18,3,21,42,409,0,0,0,0.288482419,2.482026498,0.525974858,2.555758440,0.814457277,3.727629041,0.000000000,0.000000000,0.000000000,35.632639095,38.545810859,0.740388636,0.756254107,42,0.102689487,34.795505588,true,COMPLETE,0,300,321.795505588,70,144,7,8,8,117.989309439,213.646611915,331.635921354,0.39329769813,0.71215537305,1.10545307118
1.0,OP_CONFIRM_MLE_BASE_REFERENCE_ASSUMPTION_SANDBOX_V1,369372d7e06066baf12416f63c9b12a0af11b1ef17459431e126a703ba4c7eae,TASK3_OPERATIONAL_POOLED_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,12,300.000000000,334.673639871,423,371,0,28,3,21,52,423,0,0,0,0.429529951,3.594318012,0.449053144,2.055972591,0.878583095,5.195606570,0.000000000,0.000000000,0.000000000,35.696764913,40.013788388,0.766010841,0.782425359,52,0.122931442,34.673639871,true,COMPLETE,0,300,321.673639871,82,143,14,6,14,181.691169262,185.157485104,366.848654366,0.605637230873,0.617191617013,1.22282884789
1.0,OP_CONFIRM_MLE_BASE_REFERENCE_ASSUMPTION_SANDBOX_V1,369372d7e06066baf12416f63c9b12a0af11b1ef17459431e126a703ba4c7eae,TASK3_OPERATIONAL_POOLED_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,13,300.000000000,334.623415863,455,400,0,32,2,21,55,455,0,0,0,4.913418186,15.311140781,1.962693278,6.027288013,6.876111464,18.740817072,0.000000000,0.000000000,0.000000000,41.694293282,53.558998890,0.824083321,0.841742249,55,0.120879121,34.623415863,true,COMPLETE,0,300,321.623415863,226,287,32,13,35,2235.60527447,866.066532492,3101.67180696,7.45201758156,2.88688844164,10.3389060232
1.0,OP_CONFIRM_MLE_BASE_REFERENCE_ASSUMPTION_SANDBOX_V1,369372d7e06066baf12416f63c9b12a0af11b1ef17459431e126a703ba4c7eae,TASK3_OPERATIONAL_POOLED_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,14,300.000000000,333.719484820,374,343,0,17,0,14,31,374,0,0,0,0.105689980,0.485602555,0.319834253,2.495840322,0.425524233,3.122620386,0.000000000,0.000000000,0.000000000,35.243706051,37.940802204,0.679213162,0.693767730,31,0.082887701,33.719484820,true,COMPLETE,0,300,320.71948482,27,72,5,8,8,39.5280524,119.618010771,159.146063171,0.131760174667,0.39872670257,0.530486877237
1.0,OP_CONFIRM_MLE_BASE_REFERENCE_ASSUMPTION_SANDBOX_V1,369372d7e06066baf12416f63c9b12a0af11b1ef17459431e126a703ba4c7eae,TASK3_OPERATIONAL_POOLED_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,15,300.000000000,333.864251907,386,347,0,29,0,10,39,386,0,0,0,0.167013951,1.783448807,0.165661403,1.304406501,0.332675354,2.620723817,0.000000000,0.000000000,0.000000000,35.150857172,37.438905635,0.700702134,0.715717180,39,0.101036269,33.864251907,true,COMPLETE,0,300,320.864251907,40,69,7,4,7,64.467384992,55.557239309,120.024624301,0.214891283307,0.185190797697,0.400082081003
1.0,OP_CONFIRM_MLE_BASE_REFERENCE_ASSUMPTION_SANDBOX_V1,369372d7e06066baf12416f63c9b12a0af11b1ef17459431e126a703ba4c7eae,TASK3_OPERATIONAL_POOLED_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,16,300.000000000,336.858360916,401,343,1,36,0,21,58,401,0,0,0,0.085959710,0.815556016,0.216005807,1.411975456,0.301965517,1.998925238,0.000000000,0.000000000,0.000000000,35.120147335,36.817107056,0.721461395,0.736921282,58,0.144638404,36.858360916,true,COMPLETE,0,300,323.858360916,43,86,4,5,5,33.827733972,57.873085127,91.700819099,0.11275911324,0.192910283757,0.305669396997
1.0,OP_CONFIRM_MLE_BASE_REFERENCE_ASSUMPTION_SANDBOX_V1,369372d7e06066baf12416f63c9b12a0af11b1ef17459431e126a703ba4c7eae,TASK3_OPERATIONAL_POOLED_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,17,300.000000000,334.256800365,429,377,0,35,0,17,52,429,0,0,0,0.630204668,4.648105409,0.480358520,2.369988104,1.110563188,5.150024982,0.000000000,0.000000000,0.000000000,35.928745006,39.968206800,0.777845057,0.794513166,52,0.121212121,34.256800365,true,COMPLETE,0,300,321.256800365,111,179,12,7,12,270.357802583,163.439568831,433.797371414,0.901192675277,0.54479856277,1.44599123805
1.0,OP_CONFIRM_MLE_BASE_REFERENCE_ASSUMPTION_SANDBOX_V1,369372d7e06066baf12416f63c9b12a0af11b1ef17459431e126a703ba4c7eae,TASK3_OPERATIONAL_POOLED_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,18,300.000000000,334.189920297,419,371,0,31,0,17,48,419,0,0,0,0.336319219,3.064540122,0.396337084,2.304944522,0.732656303,4.213769509,0.000000000,0.000000000,0.000000000,35.550838121,39.031951327,0.759865509,0.776148341,48,0.114558473,34.189920297,true,COMPLETE,0,300,321.189920297,72,135,7,6,7,140.917752792,159.42339497,300.341147762,0.46972584264,0.531411316567,1.00113715921
1.0,OP_CONFIRM_MLE_BASE_REFERENCE_ASSUMPTION_SANDBOX_V1,369372d7e06066baf12416f63c9b12a0af11b1ef17459431e126a703ba4c7eae,TASK3_OPERATIONAL_POOLED_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,19,300.000000000,337.327171625,445,385,3,36,0,21,60,445,0,0,0,0.154371984,1.066559726,0.533658188,2.193269734,0.688030172,2.431020745,0.000000000,0.000000000,0.000000000,35.506211990,37.249202563,0.799511550,0.816643940,60,0.134831461,37.327171625,true,COMPLETE,0,300,324.327171625,83,219,5,6,6,65.549836618,212.01467782,277.564514438,0.218499455393,0.706715592733,0.925215048127
1.0,OP_CONFIRM_MLE_BASE_REFERENCE_ASSUMPTION_SANDBOX_V1,369372d7e06066baf12416f63c9b12a0af11b1ef17459431e126a703ba4c7eae,TASK3_OPERATIONAL_POOLED_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,20,300.000000000,333.821416391,418,370,0,29,0,19,48,418,0,0,0,0.231818304,2.136083862,0.374115948,1.820072900,0.605934252,3.101551374,0.000000000,0.000000000,0.000000000,35.424116070,37.919733192,0.758888798,0.775150701,48,0.114832536,33.821416391,true,COMPLETE,0,300,320.821416391,55,146,6,6,6,96.900051073,155.215150471,252.115201544,0.323000170243,0.517383834903,0.840384005147
