schema_version,study_id,security_capacity,immigration_capacity,shorter_cutoff_seconds,longer_cutoff_seconds,shorter_scenario_id,longer_scenario_id,metric,contrast,n_pairs,mean_increment,standard_deviation,standard_error,degrees_of_freedom,ci_level,ci_low,ci_high,crn_alignment_status,analysis_role
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,30,18,900,1800,PEAK_DURATION_S30_I18_T900,PEAK_DURATION_S30_I18_T1800,cohort_clear_time_after_cutoff_seconds,LONGER_MINUS_SHORTER,50,4.61095885112,14.7458727052,2.08538131687,49,0.95,0.420228196764,8.80168950548,PASS,EXPLORATORY_PAIRED_FINITE_HORIZON_INCREMENT
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,30,18,900,1800,PEAK_DURATION_S30_I18_T900,PEAK_DURATION_S30_I18_T1800,arrival_window_queue_growth_slope_travellers_per_second,LONGER_MINUS_SHORTER,50,0.000686939021368,0.0491406894271,0.00694954294522,49,0.95,-0.0132786903907,0.0146525684334,PASS,EXPLORATORY_PAIRED_FINITE_HORIZON_INCREMENT
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,30,18,1800,3600,PEAK_DURATION_S30_I18_T1800,PEAK_DURATION_S30_I18_T3600,total_queue_wait_p95_seconds,LONGER_MINUS_SHORTER,50,12.7601846098,15.0041341561,2.12190500152,49,0.95,8.49605686321,17.0243123564,PASS,EXPLORATORY_PAIRED_FINITE_HORIZON_INCREMENT
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,30,18,1800,3600,PEAK_DURATION_S30_I18_T1800,PEAK_DURATION_S30_I18_T3600,arrival_window_time_weighted_mean_total_waiting_queue,LONGER_MINUS_SHORTER,50,7.56609666211,9.28156168036,1.31261104084,49,0.95,4.92830601846,10.2038873058,PASS,EXPLORATORY_PAIRED_FINITE_HORIZON_INCREMENT
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,30,18,1800,3600,PEAK_DURATION_S30_I18_T1800,PEAK_DURATION_S30_I18_T3600,arrival_window_peak_total_waiting_queue,LONGER_MINUS_SHORTER,50,21.36,21.7900557735,3.08157923997,49,0.95,15.1673346681,27.5526653319,PASS,EXPLORATORY_PAIRED_FINITE_HORIZON_INCREMENT
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,30,18,1800,3600,PEAK_DURATION_S30_I18_T1800,PEAK_DURATION_S30_I18_T3600,total_waiting_at_cutoff,LONGER_MINUS_SHORTER,50,10.5,30.8401077316,4.36144986191,49,0.95,1.73533835952,19.2646616405,PASS,EXPLORATORY_PAIRED_FINITE_HORIZON_INCREMENT
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,30,18,1800,3600,PEAK_DURATION_S30_I18_T1800,PEAK_DURATION_S30_I18_T3600,cutoff_backlog,LONGER_MINUS_SHORTER,50,10.42,32.0949420645,4.53891023512,49,0.95,1.29871838796,19.541281612,PASS,EXPLORATORY_PAIRED_FINITE_HORIZON_INCREMENT
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,30,18,1800,3600,PEAK_DURATION_S30_I18_T1800,PEAK_DURATION_S30_I18_T3600,late_arrival_total_queue_wait_p95_seconds,LONGER_MINUS_SHORTER,50,10.2887794502,22.0422491066,3.11724476317,49,0.95,4.0244415661,16.5531173344,PASS,EXPLORATORY_PAIRED_FINITE_HORIZON_INCREMENT
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,30,18,1800,3600,PEAK_DURATION_S30_I18_T1800,PEAK_DURATION_S30_I18_T3600,cohort_clear_time_after_cutoff_seconds,LONGER_MINUS_SHORTER,50,7.5870711372,22.3562389013,3.16164962579,49,0.95,1.23349834073,13.9406439337,PASS,EXPLORATORY_PAIRED_FINITE_HORIZON_INCREMENT
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,30,18,1800,3600,PEAK_DURATION_S30_I18_T1800,PEAK_DURATION_S30_I18_T3600,arrival_window_queue_growth_slope_travellers_per_second,LONGER_MINUS_SHORTER,50,-0.00627862424505,0.03747923509,0.00530036425717,49,0.95,-0.016930105004,0.00437285651392,PASS,EXPLORATORY_PAIRED_FINITE_HORIZON_INCREMENT
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,30,18,3600,7200,PEAK_DURATION_S30_I18_T3600,PEAK_DURATION_S30_I18_T7200,total_queue_wait_p95_seconds,LONGER_MINUS_SHORTER,50,13.4287091134,21.4110553396,3.02798048459,49,0.95,7.34375451303,19.5136637137,PASS,EXPLORATORY_PAIRED_FINITE_HORIZON_INCREMENT
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,30,18,3600,7200,PEAK_DURATION_S30_I18_T3600,PEAK_DURATION_S30_I18_T7200,arrival_window_time_weighted_mean_total_waiting_queue,LONGER_MINUS_SHORTER,50,7.87004425199,15.8155359215,2.23665453963,49,0.95,3.37531867513,12.3647698288,PASS,EXPLORATORY_PAIRED_FINITE_HORIZON_INCREMENT
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,30,18,3600,7200,PEAK_DURATION_S30_I18_T3600,PEAK_DURATION_S30_I18_T7200,arrival_window_peak_total_waiting_queue,LONGER_MINUS_SHORTER,50,23.64,32.0826483715,4.53717164439,49,0.95,14.5222122168,32.7577877832,PASS,EXPLORATORY_PAIRED_FINITE_HORIZON_INCREMENT
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,30,18,3600,7200,PEAK_DURATION_S30_I18_T3600,PEAK_DURATION_S30_I18_T7200,total_waiting_at_cutoff,LONGER_MINUS_SHORTER,50,15.02,49.0653416894,6.93888716597,49,0.95,1.07578417804,28.964215822,PASS,EXPLORATORY_PAIRED_FINITE_HORIZON_INCREMENT
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,30,18,3600,7200,PEAK_DURATION_S30_I18_T3600,PEAK_DURATION_S30_I18_T7200,cutoff_backlog,LONGER_MINUS_SHORTER,50,14.9,50.2521194598,7.10672288781,49,0.95,0.618505667523,29.1814943325,PASS,EXPLORATORY_PAIRED_FINITE_HORIZON_INCREMENT
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,30,18,3600,7200,PEAK_DURATION_S30_I18_T3600,PEAK_DURATION_S30_I18_T7200,late_arrival_total_queue_wait_p95_seconds,LONGER_MINUS_SHORTER,50,10.7516867195,31.8101861165,4.49863966275,49,0.95,1.71133185249,19.7920415866,PASS,EXPLORATORY_PAIRED_FINITE_HORIZON_INCREMENT
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,30,18,3600,7200,PEAK_DURATION_S30_I18_T3600,PEAK_DURATION_S30_I18_T7200,cohort_clear_time_after_cutoff_seconds,LONGER_MINUS_SHORTER,50,10.8369838391,35.3752585323,5.00281703888,49,0.95,0.783446601829,20.8905210763,PASS,EXPLORATORY_PAIRED_FINITE_HORIZON_INCREMENT
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,30,18,3600,7200,PEAK_DURATION_S30_I18_T3600,PEAK_DURATION_S30_I18_T7200,arrival_window_queue_growth_slope_travellers_per_second,LONGER_MINUS_SHORTER,50,-0.000284153154472,0.0258439800951,0.00365489071563,49,0.95,-0.00762893103101,0.00706062472206,PASS,EXPLORATORY_PAIRED_FINITE_HORIZON_INCREMENT
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,29,17,300,900,PEAK_DURATION_S29_I17_T300,PEAK_DURATION_S29_I17_T900,total_queue_wait_p95_seconds,LONGER_MINUS_SHORTER,50,25.6115916072,18.2291370404,2.57798928329,49,0.95,20.4309281819,30.7922550325,PASS,EXPLORATORY_PAIRED_FINITE_HORIZON_INCREMENT
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,29,17,300,900,PEAK_DURATION_S29_I17_T300,PEAK_DURATION_S29_I17_T900,arrival_window_time_weighted_mean_total_waiting_queue,LONGER_MINUS_SHORTER,50,18.84533669,11.5030394934,1.62677544601,49,0.95,15.5762090373,22.1144643426,PASS,EXPLORATORY_PAIRED_FINITE_HORIZON_INCREMENT
